Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
19,NEM,XEM,nem,"$1,894,334,537.88",$0.2105,8.999.999.999 XEM *,"$156,961,703.95","0,58%","3,58%","-10,78%"
20,VeChain,VET,vechain,"$1,667,128,428.69",$0.02592,64.315.576.989 VET *,"$697,803,739.84","3,13%","29,70%","57,11%"
21,Tezos,XTZ,tezos,"$1,611,874,059.91",$2.13,755.572.865 XTZ *,"$312,112,831.99","0,48%","6,74%","6,61%"
22,Celsius,CEL,celsius-degree-token,"$1,550,137,281.50",$6.49,238.863.520 CEL,"$30,908,871.03","-0,16%","8,17%","52,47%"
23,Uniswap,UNI,uniswap,"$1,465,283,748.26",$5.45,269.005.936 UNI *,"$2,184,123,152.72","1,86%","12,42%","51,53%"
24,UNUS SED LEO,LEO,leo-token,"$1,352,249,983.05",$1.35,999.498.893 LEO *,"$10,087,326.90","-0,02%","-0,27%","-0,20%"
25,Crypto.com Coin,CRO,crypto-com-chain,"$1,344,967,496.37",$0.05976,22.505.022.830 CRO *,"$64,754,574.33","-0,55%","-3,32%","5,08%"
26,Dogecoin,DOGE,dogecoin,"$1,248,577,459.11",$0.009771,127.790.242.601 DOGE,"$2,707,003,608.30","-2,54%","-7,95%","114,84%"
27,Cosmos,ATOM,cosmos,"$1,210,730,092.41",$5.81,208.247.565 ATOM *,"$525,732,595.92","0,91%","7,37%","20,44%"
28,Dai,DAI,dai,"$1,225,566,701.05",$1.00,1.223.855.384 DAI *,"$537,297,795.96","0,00%","0,05%","-0,15%"
29,Binance USD,BUSD,binance-usd,"$1,157,897,748.64",$0.9999,1.158.013.550 BUSD *,"$2,762,332,407.20","0,00%","0,01%","-0,11%"
30,Neo,NEO,neo,"$1,125,832,592.50",$15.96,70.538.831 NEO *,"$644,824,666.47","1,61%","10,55%","5,73%"
31,Aave,AAVE,aave,"$1,097,389,994.14",$91.10,12.046.436 AAVE *,"$298,884,107.12","0,15%","6,28%","18,36%"
32,Synthetix,SNX,havven,"$1,047,398,232.67",$9.48,110.519.345 SNX *,"$155,007,356.50","0,84%","15,81%","17,91%"
33,Revain,REV,revain,"$990,994,029.97",$0.01165,85.061.485.690 REV *,"$7,100,385.59","-0,08%","-0,10%","0,11%"
34,Huobi Token,HT,huobi-token,"$980,332,092.87",$4.90,200.076.194 HT *,"$224,149,933.80","-0,86%","1,03%","22,17%"
35,Filecoin,FIL,filecoin,"$955,278,055.73",$21.43,44.584.205 FIL,"$272,432,559.58","-0,02%","-1,75%","-3,78%"
36,Dash,DASH,dash,"$882,036,803.67",$89.07,9.902.833 DASH,"$724,060,415.97","0,48%","2,41%","-17,04%"
37,IOTA,MIOTA,iota,"$860,234,815.52",$0.3095,2.779.530.283 MIOTA *,"$36,641,055.94","0,90%","8,13%","3,83%"
38,Ethereum Classic,ETC,ethereum-classic,"$762,713,768.36",$6.56,116.313.299 ETC,"$1,377,349,497.20","-0,15%","13,40%","12,92%"
39,Zilliqa,ZIL,zilliqa,"$734,455,058.52",$0.06795,10.808.096.904 ZIL,"$296,839,778.57","-1,46%","-6,53%","-11,11%"
40,yearn.finance,YFI,yearn-finance,"$710,506,937.00","$23,708.23",29.969 YFI *,"$629,625,452.30","1,65%","10,25%","4,10%"
41,Maker,MKR,maker,"$676,648,940.74",$678.72,996.951 MKR *,"$110,201,825.29","-0,78%","11,39%","20,26%"
42,FTX Token,FTT,ftx-token,"$653,255,343.58",$6.92,94.346.958 FTT *,"$31,046,652.87","-0,95%","11,68%","34,68%"
43,Compound,COMP,compound-governance-token,"$646,224,973.86",$146.20,4.420.118 COMP *,"$164,874,016.20","-1,16%","6,94%","11,33%"
44,Zcash,ZEC,zcash,"$641,512,542.35",$59.22,10.832.169 ZEC,"$663,264,324.24","0,00%","2,45%","-12,45%"
45,SushiSwap,SUSHI,sushi,"$617,734,418.96",$3.44,179.520.219 SUSHI *,"$410,863,381.14","-0,89%","7,67%","31,09%"
46,Kusama,KSM,kusama,"$614,696,239.23",$72.57,8.470.098 KSM *,"$105,899,926.30","-0,21%","5,26%","44,23%"
47,Decred,DCR,decred,"$597,289,951.51",$48.00,12.443.439 DCR,"$18,473,383.19","-3,84%","5,50%","23,30%"
48,Waves,WAVES,waves,"$573,198,199.48",$5.51,103.969.444 WAVES *,"$162,970,642.09","-1,85%","-1,01%","-13,76%"
49,Algorand,ALGO,algorand,"$506,613,483.19",$0.4228,1.198.328.524 ALGO,"$263,098,397.61","2,96%","3,60%","32,48%"
50,UMA,UMA,uma,"$471,900,532.73",$8.50,55.506.671 UMA *,"$18,650,712.63","-0,01%","2,92%","7,58%"
51,OKB,OKB,okb,"$453,106,267.04",$7.55,60.000.000 OKB *,"$385,009,075.63","-0,67%","-9,40%","15,15%"
52,DigiByte,DGB,digibyte,"$451,812,174.87",$0.03249,13.905.502.557 DGB,"$63,537,010.96","4,31%","15,34%","22,08%"
53,OMG Network,OMG,omisego,"$426,574,507.42",$3.04,140.245.398 OMG *,"$325,168,905.00","10,86%","21,69%","16,81%"
54,renBTC,RENBTC,renbtc,"$415,451,403.61","$32,915.28",12.622 RENBTC *,"$58,942,013.01","-0,94%","2,36%","25,31%"
55,Ontology,ONT,ontology,"$402,724,717.10",$0.5006,804.535.798 ONT *,"$131,479,263.45","1,10%","7,77%","11,33%"
56,Elrond,EGLD,elrond-erd-2,"$399,355,180.20",$27.16,14.705.573 EGLD,"$51,460,187.54","0,59%","4,89%","24,39%"
57,The Graph,GRT,the-graph,"$369,564,933.90",$0.2967,1.245.666.867 GRT *,"$196,258,222.08","-1,94%","-9,35%","-25,10%"
58,Nexo,NEXO,nexo,"$341,546,762.21",$0.6099,560.000.011 NEXO *,"$16,502,637.11","-1,20%","-5,97%","6,72%"
59,Blockstack,STX,blockstack,"$342,144,898.92",$0.4807,711.834.032 STX,"$168,849.61","0,12%","5,36%","16,17%"
60,Basic Attention Token,BAT,basic-attention-token,"$323,205,023.92",$0.2165,1.493.080.869 BAT *,"$186,119,340.34","0,70%","6,10%","3,75%"
61,Loopring,LRC,loopring,"$327,674,367.90",$0.2725,1.202.678.646 LRC *,"$73,010,483.74","12,76%","55,51%","68,64%"
62,Terra,LUNA,terra-luna,"$321,266,937.25",$0.6619,485.374.790 LUNA *,"$32,764,781.09","0,20%","4,83%","19,94%"
63,BitTorrent,BTT,bittorrent,"$310,193,850.94",$0.0003133,989.977.879.399 BTT *,"$126,832,149.12","-0,50%","-7,18%","5,45%"
64,Reserve Rights,RSR,reserve-rights-token,"$305,424,449.82",$0.03267,9.349.999.000 RSR *,"$343,216,638.56","-3,78%","12,61%","86,10%"
65,Ren,REN,republic-protocol,"$294,686,303.80",$0.3332,884.532.525 REN *,"$82,186,903.41","-0,59%","6,71%","18,77%"
66,0x,ZRX,0x,"$294,490,417.95",$0.3928,749.772.094 ZRX *,"$82,502,316.44","3,17%","8,99%","5,20%"
67,NEAR Protocol,NEAR,near,"$289,994,369.58",$1.47,196.911.019 NEAR *,"$39,055,506.54","0,02%","4,47%","23,20%"
68,ICON,ICX,icon,"$281,034,731.22",$0.4847,579.802.910 ICX *,"$59,941,123.03","2,08%","11,90%","20,73%"
69,TrueUSD,TUSD,true-usd,"$274,948,839.70",$0.9997,275.031.537 TUSD *,"$138,413,555.73","-0,05%","-0,06%","-0,01%"
70,Avalanche,AVAX,avalanche-2,"$267,198,080.18",$3.47,76.937.055 AVAX,"$36,997,984.54","0,20%","-0,63%","19,50%"
71,Ampleforth,AMPL,ampleforth,"$254,235,433.17",$1.19,213.623.916 AMPL *,"$26,852,928.13","-0,23%","17,00%","26,71%"
72,Paxos Standard,PAX,paxos-standard,"$244,621,384.49",$0.9987,244.951.954 PAX *,"$158,491,598.37","-0,22%","-0,22%","-0,06%"
73,Qtum,QTUM,qtum,"$240,450,738.17",$2.47,97.526.532 QTUM *,"$399,600,227.83","2,77%","9,45%","8,48%"
74,SwissBorg,CHSB,swissborg,"$239,567,854.30",$0.2569,932.687.845 CHSB *,"$4,378,737.63","-1,99%","6,60%","-0,47%"
75,THORChain,RUNE,thorchain,"$234,709,777.25",$1.48,158.432.088 RUNE *,"$31,466,416.81","-1,12%","14,54%","65,56%"
76,Nano,NANO,nano,"$225,319,410.55",$1.69,133.248.297 NANO *,"$87,271,356.46","-0,90%","61,16%","51,85%"
77,Hedera Hashgraph,HBAR,hedera-hashgraph,"$223,439,067.25",$0.03305,6.760.905.982 HBAR *,"$10,157,189.96","-1,25%","-0,58%","3,88%"
78,Siacoin,SC,siacoin,"$216,701,085.65",$0.004788,45.255.832.992 SC,"$185,607,905.64","2,32%","5,05%","42,98%"
79,HUSD,HUSD,husd,"$197,568,935.89",$0.9989,197.784.045 HUSD *,"$109,040,198.51","-0,07%","0,03%","-0,28%"
80,Energy Web Token,EWT,energy-web-token,"$189,837,823.25",$6.31,30.062.138 EWT *,"$711,721.12","-0,64%","-1,00%","-4,10%"
81,Augur,REP,augur,"$186,281,303.28",$16.93,11.000.000 REP *,"$20,810,531.13","-0,13%","2,20%","9,20%"
82,TerraUSD,UST,terrausd,"$182,900,503.09",$0.9989,183.096.546 UST,"$9,128,282.87","-0,28%","-0,07%","-0,08%"
83,ABBC Coin,ABBC,alibabacoin,"$179,837,129.77",$0.2133,842.945.736 ABBC,"$30,862,761.10","-1,68%","-3,59%","4,02%"
84,Celo,CELO,celo,"$179,453,097.86",$1.44,124.447.717 CELO,"$3,813,416.65","0,76%","0,58%","-3,44%"
85,Kyber Network,KNC,kyber-network,"$166,419,868.67",$0.8286,200.842.421 KNC *,"$44,341,281.33","2,06%","5,27%","2,14%"
86,NXM,NXM,nxm,"$166,339,881.07",$28.67,5.801.350 NXM *,"$19,189,736.51","-3,65%","10,58%","46,13%"
87,Ocean Protocol,OCEAN,ocean-protocol,"$165,526,034.81",$0.395,419.026.837 OCEAN *,"$47,431,518.53","-1,83%","19,47%","20,82%"
88,Theta Fuel,TFUEL,theta-fuel,"$158,547,289.48",$0.03195,4.962.631.792 TFUEL *,"$16,841,954.79","-1,81%","-14,78%","17,97%"
89,Lisk,LSK,lisk,"$153,533,474.44",$1.21,126.835.331 LSK *,"$6,105,452.28","2,15%","4,34%","0,77%"
90,Bitcoin Gold,BTG,bitcoin-gold,"$156,179,905.80",$8.92,17.513.924 BTG,"$16,136,556.45","0,16%","4,86%","2,29%"
91,Verge,XVG,verge,"$155,725,024.54",$0.009488,16.413.535.743 XVG,"$25,034,768.45","-0,01%","28,17%","21,04%"
92,HedgeTrade,HEDG,hedgetrade,"$153,600,740.58",$0.4528,339.231.468 HEDG *,"$243,834.26","1,59%","-1,76%","-3,05%"
93,Horizen,ZEN,zencash,"$142,151,841.72",$13.39,10.614.469 ZEN,"$21,799,583.61","-1,15%","14,11%","6,78%"
94,Band Protocol,BAND,band-protocol,"$137,608,362.07",$6.71,20.494.033 BAND *,"$148,338,974.43","-1,36%","11,35%","24,45%"
95,MaidSafeCoin,MAID,maidsafecoin,"$137,497,428.04",$0.3038,452.552.412 MAID *,"$1,126,155.56","-0,58%","-0,11%","-0,41%"
96,Bancor,BNT,bancor,"$133,939,953.40",$1.39,96.070.584 BNT *,"$40,126,923.55","-1,40%","8,97%","9,25%"
97,Quant,QNT,quant-network,"$130,584,901.79",$10.82,12.072.738 QNT *,"$2,929,901.22","-4,07%","-9,47%","-6,23%"
98,Holo,HOT,holotoken,"$125,917,760.10",$0.0007529,167.249.427.985 HOT *,"$46,271,739.65","-0,82%","-6,12%","27,92%"
99,ZB Token,ZB,zb-token,"$126,395,855.02",$0.2728,463.288.810 ZB *,"$15,882,964.11","1,10%","1,68%","4,20%"
100,Gnosis,GNO,gnosis,"$125,914,489.26",$83.69,1.504.589 GNO *,"$2,590,351.00","0,46%","17,00%","18,34%"
101,CyberVein,CVT,cybervein,"$123,133,565.67",$0.1161,1.060.404.496 CVT,"$6,209,924.28","0,00%","-2,04%","-6,55%"
102,Status,SNT,status,"$121,312,363.42",$0.03496,3.470.483.788 SNT *,"$19,569,361.64","0,73%","13,10%","13,81%"
103,Aragon,ANT,aragon,"$121,175,914.21",$3.06,39.609.523 ANT *,"$18,935,376.38","0,19%","-1,33%","5,33%"
104,Decentraland,MANA,decentraland,"$120,814,039.59",$0.08142,1.483.772.848 MANA *,"$30,341,186.53","1,05%","2,35%","0,90%"
105,Enjin Coin,ENJ,enjincoin,"$111,434,747.60",$0.1354,823.130.411 ENJ *,"$12,845,688.81","-0,01%","2,54%","-1,21%"
106,Balancer,BAL,balancer,"$107,974,737.68",$15.55,6.943.831 BAL *,"$76,106,640.75","-0,67%","6,48%","19,14%"
107,Ravencoin,RVN,ravencoin,"$109,864,694.31",$0.01403,7.833.240.000 RVN,"$16,630,771.73","0,33%","7,38%","6,16%"
108,Curve DAO Token,CRV,curve-dao-token,"$104,403,922.05",$0.6723,155.297.961 CRV *,"$68,729,991.76","4,09%","9,46%","42,72%"
109,Numeraire,NMR,numeraire,"$106,393,984.07",$23.82,4.465.650 NMR *,"$10,796,654.36","0,75%","5,55%","1,46%"
110,Chiliz,CHZ,chiliz,"$106,056,605.39",$0.01953,5.429.628.749 CHZ *,"$65,270,056.98","-0,04%","0,68%","-18,21%"
111,RSK Infrastructure Framework,RIF,rif-token,"$105,495,029.91",$0.1557,677.726.677 RIF *,"$2,446,067.60","-0,55%","-3,91%","1,90%"
112,Solana,SOL,solana,"$100,672,674.81",$2.16,46.569.948 SOL *,"$55,073,422.18","4,24%","20,15%","65,90%"
113,Matic Network,MATIC,matic-network,"$96,120,900.29",$0.01998,4.812.024.448 MATIC *,"$17,908,525.56","0,17%","4,89%","9,15%"
114,MonaCoin,MONA,monacoin,"$96,485,181.26",$1.47,65.729.675 MONA,"$15,739,521.31","3,31%","8,43%","7,33%"
115,Bitcoin Diamond,BCD,bitcoin-diamond,"$94,392,744.63",$0.5061,186.492.898 BCD,"$3,897,282.08","1,42%","5,20%","5,15%"
116,Nervos Network,CKB,nervos-network,"$91,871,454.70",$0.003922,23.426.055.125 CKB,"$4,678,617.33","1,71%","-0,66%","-1,96%"
117,DxChain Token,DX,dxchain,"$90,049,699.24",$0.001801,50.000.000.000 DX *,"$160,258.45","-0,95%","5,51%","47,52%"
118,IOST,IOST,iostoken,"$87,598,796.23",$0.005716,15.324.121.695 IOST *,"$37,439,362.14","0,70%","1,65%","-1,21%"
119,Arweave,AR,arweave,"$85,937,783.99",$2.57,33.394.701 AR *,"$3,844,010.24","-1,01%","-3,55%","14,21%"
120,Kin,KIN,kin,"$85,778,712.38",$0.0000565,1.518.114.145.968 KIN *,"$510,155.10","-0,49%","0,72%","-1,80%"
121,Orchid,OXT,orchid-protocol,"$84,970,405.65",$0.2312,367.584.352 OXT,"$11,985,900.00","2,09%","-0,57%","-2,78%"
122,Bytom,BTM,bytom,"$84,521,688.53",$0.06042,1.398.894.944 BTM,"$17,511,704.20","1,74%","5,56%","8,41%"
123,Helium,HNT,helium,"$83,964,728.15",$1.31,64.154.797 HNT,"$1,182,058.92","0,20%","1,42%","-2,22%"
124,1inch,1INCH,1inch,"$78,968,434.40",$1.09,72.164.169 1INCH *,"$78,903,253.71","-2,84%","6,39%","3,03%"
125,Unibright,UBT,unibright,"$78,960,146.49",$0.5306,148.799.999 UBT,"$1,932,620.93","-0,88%","16,27%","12,63%"
126,Ardor,ARDR,ardor,"$78,415,182.94",$0.07849,998.999.495 ARDR *,"$7,158,772.47","3,65%","0,78%","18,41%"
127,PAX Gold,PAXG,pax-gold,"$77,256,294.02","$1,961.23",39.392 PAXG,"$4,404,860.44","0,56%","0,04%","1,80%"
128,Kleros,PNK,kleros,"$74,882,995.24",$0.1252,598.279.012 PNK,"$3,023,413.52","-0,28%","11,41%","11,45%"
129,BitShares,BTS,bitshares,"$73,135,539.06",$0.02442,2.994.830.000 BTS *,"$37,268,134.17","3,04%","6,79%","9,33%"
130,Golem,GNT,golem,"$69,526,015.78",$0.1073,648.010.861 GNT *,"$1,740,325.08","-1,28%","0,03%","-3,41%"
131,Divi,DIVI,divi,"$69,071,764.90",$0.03322,2.079.314.192 DIVI,"$287,644.56","-0,65%","-2,60%","29,86%"
132,Syntropy,NOIA,noia-network,"$69,619,462.10",$0.2166,321.395.830 NOIA,"$1,613,661.79","1,63%","12,16%","-3,95%"
133,Storj,STORJ,storj,"$67,439,688.15",$0.3121,216.098.645 STORJ *,"$22,300,070.52","1,30%","6,23%","5,50%"
134,Injective Protocol,INJ,injective-protocol,"$66,347,599.98",$4.42,15.000.178 INJ *,"$26,169,663.30","-0,27%","22,90%","-7,67%"
135,Kava.io,KAVA,kava,"$64,174,248.35",$1.37,46.876.230 KAVA *,"$19,921,663.50","-1,42%","5,74%","6,45%"
136,Swipe,SXP,swipe,"$64,543,686.83",$0.769,83.936.975 SXP *,"$72,381,622.83","1,81%","3,03%","14,64%"
137,Utrust,UTK,utrust,"$65,936,178.23",$0.1465,449.981.000 UTK *,"$5,693,437.74","-1,55%","22,20%","22,96%"
138,Steem,STEEM,steem,"$65,503,997.62",$0.1658,395.162.496 STEEM *,"$4,827,645.87","2,01%","-0,07%","3,92%"
139,Velas,VLX,velas,"$64,829,168.55",$0.03078,2.106.296.362 VLX,"$1,176,873.79","-0,26%","2,48%","34,52%"
140,iExec RLC,RLC,iexec-rlc,"$63,131,195.06",$0.7884,80.070.793 RLC *,"$3,705,829.21","1,35%","10,57%","-1,13%"
141,TrustSwap,SWAP,trustswap,"$64,020,966.63",$0.905,70.744.745 SWAP,"$1,921,924.70","0,11%","48,43%","97,99%"
142,TomoChain,TOMO,tomochain,"$62,542,812.19",$0.8174,76.515.850 TOMO,"$20,649,888.25","1,07%","16,51%","18,91%"
143,DFI.Money,YFII,yfii-finance,"$61,953,513.58","$1,605.18",38.596 YFII *,"$103,141,005.96","0,12%","8,79%","17,18%"
144,Oasis Network,ROSE,oasis-network,"$61,813,987.58",$0.04121,1.500.000.000 ROSE,"$5,652,872.59","-5,20%","0,84%","-4,40%"
145,Civic,CVC,civic,"$58,961,444.37",$0.088,670.000.000 CVC *,"$20,418,673.61","1,66%","2,79%","1,15%"
146,Komodo,KMD,komodo,"$59,308,483.87",$0.4803,123.470.880 KMD,"$2,116,875.86","0,61%","0,79%","-9,78%"
147,Serum,SRM,serum,"$59,350,765.55",$1.19,50.000.000 SRM *,"$42,508,554.40","2,91%","12,27%","19,52%"
148,aelf,ELF,aelf,"$57,937,509.22",$0.1064,544.480.200 ELF *,"$16,503,073.40","0,77%","-0,41%","-2,39%"
149,Keep3rV1,KP3R,keep3rv1,"$58,409,807.31",$292.05,200.001 KP3R *,"$21,288,361.79","1,79%","34,77%","-14,92%"
150,Ankr,ANKR,ankr,"$57,309,638.36",$0.008822,6.496.232.711 ANKR *,"$11,166,282.44","1,85%","2,03%","-2,85%"
151,KuCoin Shares,KCS,kucoin-shares,"$56,734,474.22",$0.7081,80.118.638 KCS *,"$7,630,157.98","0,35%","3,92%","4,32%"
152,OriginTrail,TRAC,origintrail,"$54,685,325.17",$0.1609,339.837.976 TRAC *,"$822,710.42","3,64%","14,91%","-7,88%"
153,JUST,JST,just,"$54,540,455.59",$0.02413,2.260.326.706 JST *,"$64,565,544.67","0,80%","2,16%","4,08%"
154,FunFair,FUN,funfair,"$54,549,244.55",$0.00833,6.548.879.189 FUN *,"$31,489,594.06","-2,57%","50,26%","133,34%"
155,LBRY Credits,LBC,lbry-credits,"$55,836,492.97",$0.108,516.982.288 LBC,"$64,648,086.11","1,69%","7,47%","107,69%"
156,Polymath,POLY,polymath,"$54,133,754.12",$0.09742,555.670.901 POLY *,"$2,303,612.62","4,55%","6,74%","21,61%"
157,Uquid Coin,UQC,uquid-coin,"$52,327,943.60",$5.23,10.000.000 UQC *,"$7,323,400.33","-9,69%","2,45%","73,08%"
158,WAX,WAXP,wax,"$52,256,583.60",$0.03551,1.471.780.469 WAXP *,"$740,768.97","0,53%","-3,02%","-2,07%"
159,Wanchain,WAN,wanchain,"$51,588,548.58",$0.3052,169.028.581 WAN *,"$2,474,619.83","-0,70%","1,02%","-15,55%"
160,Alpha Finance Lab,ALPHA,alpha-finance,"$49,938,362.71",$0.2868,174.136.442 ALPHA *,"$44,645,302.29","-0,45%","21,84%","64,55%"
161,Electroneum,ETN,electroneum,"$48,560,310.11",$0.00475,10.223.240.623 ETN,"$718,916.69","0,08%","6,78%","-3,71%"
162,Hive,HIVE,hive,"$48,944,782.46",$0.1168,419.085.037 HIVE,"$1,884,994.86","0,49%","0,23%","3,28%"
163,SingularityNET,AGI,singularitynet,"$48,110,706.88",$0.05639,853.144.672 AGI *,"$936,664.59","0,10%","14,49%","25,58%"
164,Fantom,FTM,fantom,"$47,895,127.17",$0.01882,2.545.006.273 FTM *,"$11,764,052.20","0,92%","14,17%","13,06%"
165,Energi,NRG,energi,"$46,990,624.64",$1.29,36.357.697 NRG,"$2,639,826.58","-1,53%","0,54%","-16,63%"
166,Ark,ARK,ark,"$47,161,533.47",$0.3736,126.227.033 ARK *,"$1,595,872.43","1,07%","-1,69%","-5,45%"
167,Haven Protocol,XHV,haven,"$44,966,329.73",$3.15,14.259.040 XHV,"$500,764.49","3,67%","2,83%","2,91%"
168,Melon,MLN,melon,"$44,868,104.97",$30.37,1.477.204 MLN *,"$5,403,506.69","0,19%","20,57%","9,57%"
169,Stratis,STRAX,stratis,"$45,121,159.60",$0.4509,100.074.480 STRAX *,"$1,951,156.90","0,79%","0,84%","-7,05%"
170,Everipedia,IQ,everipedia,"$46,238,976.68",$0.004646,9.951.460.236 IQ *,"$3,335,168.26","2,57%","-13,48%","69,92%"
171,ReddCoin,RDD,reddcoin,"$38,538,224.64",$0.001338,28.808.713.174 RDD *,"$327,333.77","-1,69%","3,69%","27,19%"
172,Pundi X,NPXS,pundi-x,"$44,093,751.43",$0.0001879,234.624.488.396 NPXS *,"$3,469,444.85","-0,30%","5,46%","3,40%"
173,The Midas Touch Gold,TMTG,the-midas-touch-gold,"$43,238,989.15",$0.005247,8.241.111.256 TMTG,"$3,314,857.96","-1,77%","-8,24%","-21,88%"
174,Nexalt,XLT,nexalt,"$42,689,455.46",$2.15,19.872.458 XLT,"$684,811.26","-0,82%","0,43%","13,47%"
175,Fetch.ai,FET,fetch-ai,"$42,417,938.13",$0.05685,746.113.681 FET *,"$5,555,529.59","0,86%","10,93%","7,07%"
176,Power Ledger,POWR,power-ledger,"$40,773,901.19",$0.09617,423.992.467 POWR *,"$1,131,828.65","0,35%","0,44%","-3,37%"
177,Harmony,ONE,harmony,"$40,321,258.27",$0.004897,8.234.250.415 ONE *,"$10,681,546.21","-1,08%","15,44%","-0,23%"
178,ShareToken,SHR,sharering,"$40,282,079.08",$0.01961,2.053.977.162 SHR,"$2,096,176.25","-1,24%","-6,10%","-2,28%"
179,Syscoin,SYS,syscoin,"$39,730,820.78",$0.0658,603.799.522 SYS,"$1,595,708.01","0,03%","0,04%","13,91%"
180,MCO,MCO,monaco,"$39,238,554.86",$2.48,15.793.831 MCO *,"$12,181,706.81","4,88%","5,81%","-0,64%"
181,AdEx Network,ADX,adex,"$39,510,856.66",$0.3497,112.998.715 ADX *,"$5,710,610.13","-2,44%","0,79%","13,38%"
182,STASIS EURO,EURS,stasis-eurs,"$39,169,471.04",$1.22,31.979.207 EURS *,"$1,644,998.38","-0,02%","0,65%","1,50%"
183,IoTeX,IOTX,iotex,"$38,866,649.66",$0.006778,5.734.304.441 IOTX *,"$4,386,726.93","3,10%","2,04%","1,43%"
184,Handshake,HNS,handshake,"$37,829,429.29",$0.1094,345.841.602 HNS *,"$1,524,704.13","0,06%","1,92%","13,11%"
185,IRISnet,IRIS,iris-network,"$37,354,191.71",$0.0398,938.524.790 IRIS,"$2,826,773.24","3,48%","9,82%","4,54%"
186,LTO Network,LTO,lto-network,"$37,117,714.51",$0.1366,271.739.734 LTO *,"$3,348,213.41","-0,82%","8,41%","33,18%"
187,DIA,DIA,dia-data,"$37,042,219.81",$1.31,28.271.916 DIA *,"$15,699,358.92","-0,21%","11,50%","10,08%"
188,GateToken,GT,gatechain-token,"$36,789,626.14",$0.5022,73.257.511 GT *,"$36,782,149.71","-0,14%","-1,60%","16,33%"
189,Populous,PPT,populous,"$35,171,752.89",$0.6605,53.252.246 PPT *,"$6,855,430.33","-2,16%","27,05%","43,78%"
190,xDai,STAKE,xdai-stake,"$36,099,891.20",$9.87,3.659.114 STAKE *,"$2,945,716.10","3,76%","29,32%","16,18%"
191,QuarkChain,QKC,quark-chain,"$36,933,392.29",$0.005771,6.399.906.497 QKC *,"$19,644,131.02","0,34%","2,86%","6,99%"
192,Travala.com,AVA,concierge-io,"$35,346,759.50",$0.7602,46.495.597 AVA *,"$3,148,527.09","-0,26%","-0,15%","0,06%"
193,Nimiq,NIM,nimiq-2,"$33,939,637.88",$0.004778,7.103.288.760 NIM,"$2,651,108.36","-2,19%","-7,66%","88,79%"
