Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
44,Compound,COMP,compound-governance-token,"$2,789,520,770.54",$552.18,5.051.858 COMP *,"$435,595,247.42","-0,02%","14,84%","52,33%"
45,Dash,DASH,dash,"$2,740,128,053.33",$272.31,10.062.356 DASH,"$1,852,340,608.46","-1,63%","21,03%","31,52%"
46,Hedera Hashgraph,HBAR,hedera-hashgraph,"$2,636,848,088.95",$0.3331,7.916.866.091 HBAR *,"$167,747,930.95","-0,78%","3,94%","-2,78%"
47,PancakeSwap,CAKE,pancakeswap-token,"$2,516,534,162.37",$16.86,149.280.885 CAKE *,"$233,175,234.41","0,36%","7,61%","3,75%"
48,Zilliqa,ZIL,zilliqa,"$2,468,779,008.31",$0.2218,11.131.802.023 ZIL,"$446,302,812.72","0,30%","20,25%","28,35%"
49,THORChain,RUNE,thorchain,"$2,408,567,749.99",$10.39,231.775.761 RUNE *,"$145,562,389.75","0,43%","13,99%","68,36%"
50,Decred,DCR,decred,"$2,394,449,666.12",$187.29,12.784.386 DCR,"$25,520,260.36","0,09%","5,10%","11,91%"
51,Synthetix,SNX,havven,"$2,388,814,054.14",$20.80,114.841.533 SNX *,"$123,142,762.27","0,16%","7,15%","26,33%"
52,Bitcoin BEP2,BTCB,bitcoin-bep2,"$2,340,663,639.03","$58,636.78",39.918 BTCB *,"$40,540,417.43","0,82%","2,23%","4,58%"
53,Maker,MKR,maker,"$2,297,031,462.58","$2,308.02",995.239 MKR *,"$104,507,609.25","0,89%","3,16%","11,87%"
54,The Graph,GRT,the-graph,"$2,201,818,029.75",$1.77,1.245.666.867 GRT *,"$188,205,917.39","0,60%","4,74%","-2,41%"
55,Theta Fuel,TFUEL,theta-fuel,"$2,173,317,745.34",$0.4123,5.270.590.400 TFUEL *,"$94,699,495.26","0,53%","4,23%","0,00%"
56,Zcash,ZEC,zcash,"$2,168,607,742.54",$188.84,11.483.888 ZEC,"$1,190,701,392.66","0,06%","9,05%","31,01%"
57,Enjin Coin,ENJ,enjincoin,"$2,079,108,085.41",$2.49,834.313.757 ENJ *,"$227,800,851.03","-0,47%","4,27%","-1,98%"
58,NEAR Protocol,NEAR,near,"$2,068,008,241.70",$6.10,339.257.736 NEAR *,"$64,729,388.77","1,58%","6,72%","8,81%"
59,UNUS SED LEO,LEO,leo-token,"$2,016,754,741.78",$2.02,999.498.893 LEO *,"$2,628,389.06","0,05%","-0,33%","-6,34%"
60,SushiSwap,SUSHI,sushi,"$1,949,566,384.23",$15.32,127.244.443 SUSHI *,"$296,057,578.23","-0,07%","2,99%","0,35%"
61,Polygon,MATIC,matic-network,"$1,817,266,052.38",$0.3626,5.011.255.458 MATIC *,"$165,050,296.46","0,14%","2,43%","4,81%"
62,Basic Attention Token,BAT,basic-attention-token,"$1,769,670,650.60",$1.19,1.490.891.170 BAT *,"$288,057,159.92","-0,31%","4,98%","6,19%"
63,Pundi X[old],NPXS,pundi-x,"$1,707,229,975.84",$0.007211,236.744.908.115 NPXS *,"$427,333,883.58","-0,82%","-0,04%","-7,17%"
64,Ethereum Classic,ETC,ethereum-classic,"$1,700,176,278.05",$14.62,116.313.299 ETC,"$1,073,143,923.82","1,12%","6,96%","23,03%"
65,TerraUSD,UST,terrausd,"$1,684,654,590.60",$1.00,1.679.532.378 UST *,"$20,920,538.04","0,04%","0,08%","0,05%"
66,Dent,DENT,dent,"$1,634,255,910.42",$0.01744,93.690.412.211 DENT *,"$431,496,495.34","-3,05%","8,89%","72,98%"
67,Decentraland,MANA,decentraland,"$1,604,675,659.92",$1.02,1.578.122.813 MANA *,"$206,622,601.98","0,68%","6,21%","-11,92%"
68,ICON,ICX,icon,"$1,595,550,072.99",$2.68,596.122.559 ICX *,"$122,508,209.69","0,11%","5,83%","12,18%"
69,Ravencoin,RVN,ravencoin,"$1,592,063,515.36",$0.1876,8.485.085.000 RVN,"$162,041,175.68","-0,16%","2,19%","-5,99%"
70,Nexo,NEXO,nexo,"$1,551,779,662.21",$2.77,560.000.011 NEXO *,"$11,017,710.91","0,29%","2,52%","9,52%"
71,UMA,UMA,uma,"$1,539,153,331.79",$25.64,60.025.153 UMA *,"$33,432,664.46","0,34%","3,31%","18,37%"
72,Harmony,ONE,harmony,"$1,496,066,637.18",$0.1593,9.390.984.358 ONE *,"$186,717,154.13","-0,38%","4,57%","-21,39%"
73,Siacoin,SC,siacoin,"$1,440,060,322.65",$0.03041,47.357.212.992 SC,"$204,180,594.47","-0,46%","11,49%","19,42%"
74,Celsius,CEL,celsius-degree-token,"$1,432,699,071.23",$6.00,238.863.520 CEL,"$15,263,051.72","4,67%","9,62%","25,62%"
75,Ontology,ONT,ontology,"$1,428,471,497.95",$1.77,808.974.658 ONT *,"$442,351,050.68","1,26%","9,75%","15,93%"
76,0x,ZRX,0x,"$1,429,017,529.51",$1.88,760.547.659 ZRX *,"$258,036,566.60","0,35%","6,34%","28,11%"
77,yearn.finance,YFI,yearn-finance,"$1,387,631,625.35","$37,877.27",36.635 YFI *,"$209,632,369.35","0,06%","4,81%","15,91%"
78,Bancor,BNT,bancor,"$1,326,794,099.95",$7.63,173.863.358 BNT *,"$57,149,619.59","0,50%","5,57%","6,75%"
79,DigiByte,DGB,digibyte,"$1,300,060,861.72",$0.09163,14.187.488.418 DGB,"$88,359,053.44","1,14%","14,79%","31,82%"
80,Waves,WAVES,waves,"$1,305,022,798.79",$12.46,104.757.568 WAVES *,"$70,428,234.03","0,39%","4,73%","4,69%"
81,Helium,HNT,helium,"$1,290,682,823.52",$16.73,77.135.262 HNT,"$55,074,383.23","-1,42%","9,12%","64,06%"
82,Stacks,STX,blockstack,"$1,261,525,770.32",$1.16,1.086.172.006 STX *,"$10,499,107.09","0,08%","3,72%","-7,36%"
83,Ankr,ANKR,ankr,"$1,182,943,806.50",$0.1691,6.996.232.711 ANKR *,"$212,475,412.16","0,18%","5,70%","-0,86%"
84,Reserve Rights,RSR,reserve-rights-token,"$1,164,061,700.95",$0.08845,13.159.999.000 RSR *,"$117,652,501.78","1,32%","9,83%","5,82%"
85,OMG Network,OMG,omisego,"$1,119,722,448.86",$7.98,140.245.398 OMG *,"$649,611,079.03","0,21%","15,51%","34,89%"
86,SwissBorg,CHSB,swissborg,"$1,127,973,906.14",$1.13,1.000.000.000 CHSB *,"$7,678,059.92","-1,56%","10,20%","-3,61%"
87,Ren,REN,republic-protocol,"$1,080,980,239.19",$1.09,996.163.051 REN *,"$135,819,376.16","0,27%","6,96%","7,33%"
88,Qtum,QTUM,qtum,"$1,076,666,511.40",$10.96,98.257.857 QTUM *,"$741,747,410.85","-0,94%","10,33%","31,79%"
89,Revain,REV,revain,"$1,067,052,133.09",$0.01254,85.061.485.690 REV *,"$6,078,086.45","0,12%","0,37%","0,52%"
90,Flow,FLOW,flow,"$1,058,160,350.72",$34.77,30.431.019 FLOW *,"$185,074,818.97","0,80%","14,29%","16,75%"
91,Fantom,FTM,fantom,"$1,043,450,843.47",$0.41,2.545.006.273 FTM *,"$65,648,647.87","1,24%","5,28%","4,08%"
92,OKB,OKB,okb,"$1,015,554,710.08",$16.93,60.000.000 OKB *,"$217,285,658.51","0,52%","6,02%","24,66%"
93,BTMX,BTMX,asd,"$1,012,637,033.27",$1.35,749.317.256 BTMX *,"$11,281,076.91","1,85%","19,95%","-30,88%"
94,Paxos Standard,PAX,paxos-standard,"$988,478,397.28",$1.00,984.897.151 PAX *,"$46,370,576.15","0,07%","-0,15%","0,16%"
95,WazirX,WRX,wazirx,"$957,148,048.28",$4.03,237.516.596 WRX *,"$2,149,044,313.82","-2,06%","158,61%","759,99%"
96,Arweave,AR,arweave,"$911,166,311.47",$27.28,33.394.701 AR *,"$17,413,050.50","-0,06%","-3,41%","0,95%"
97,Celo,CELO,celo,"$909,325,490.70",$4.44,204.757.368 CELO *,"$14,743,079.10","0,71%","2,97%","24,46%"
98,Voyager Token,VGX,ethos,"$901,534,651.70",$4.06,222.295.208 VGX *,"$9,121,633.77","-0,53%","1,20%","-16,31%"
99,Nervos Network,CKB,nervos-network,"$892,842,209.62",$0.03636,24.558.110.399 CKB *,"$89,863,590.25","-2,18%","19,56%","34,03%"
100,IOST,IOST,iostoken,"$873,017,084.45",$0.05332,16.374.175.762 IOST *,"$293,004,282.56","1,03%","4,20%","7,99%"
101,Lisk,LSK,lisk,"$854,384,766.66",$6.69,127.694.601 LSK *,"$116,551,563.10","1,02%","9,00%","32,05%"
102,Livepeer,LPT,livepeer,"$846,461,651.28",$39.99,21.164.655 LPT *,"$107,727,448.39","5,19%","8,43%","61,41%"
103,DODO,DODO,dodo,"$831,618,335.53",$3.95,210.679.660 DODO *,"$26,095,872.78","1,59%","8,37%","-2,83%"
104,Curve DAO Token,CRV,curve-dao-token,"$826,102,378.75",$3.12,265.026.729 CRV *,"$198,108,209.33","1,47%","6,38%","3,13%"
105,MediBloc,MED,medibloc,"$780,142,102.24",$0.2849,2.738.131.491 MED *,"$341,030,982.65","-0,94%","12,18%","222,74%"
106,HUSD,HUSD,husd,"$789,483,020.93",$1.00,785.636.495 HUSD *,"$869,527,027.54","0,09%","0,00%","0,32%"
107,Bitcoin Gold,BTG,bitcoin-gold,"$781,518,280.41",$44.62,17.513.924 BTG,"$61,858,076.15","0,22%","5,82%","29,75%"
108,MVL,MVL,mass-vehicle-ledger,"$752,304,174.37",$0.05956,12.630.095.739 MVL,"$157,937,355.56","-1,91%","3,22%","27,86%"
109,Verge,XVG,verge,"$757,855,804.27",$0.04609,16.442.363.249 XVG,"$62,331,107.05","-0,56%","3,20%","35,87%"
110,Storj,STORJ,storj,"$758,451,028.47",$2.97,255.469.204 STORJ *,"$231,630,219.95","0,07%","3,68%","7,02%"
111,Horizen,ZEN,zencash,"$722,015,014.57",$66.01,10.938.463 ZEN,"$96,908,763.67","1,81%","22,49%","30,08%"
112,Nano,NANO,nano,"$721,401,182.35",$5.41,133.248.297 NANO *,"$40,563,250.60","0,74%","7,31%","19,12%"
113,Kyber Network,KNC,kyber-network,"$711,614,079.04",$3.47,205.048.084 KNC *,"$161,698,321.41","-0,63%","2,89%","30,06%"
114,ZKSwap,ZKS,zkspace,"$704,756,710.78",$3.57,197.440.000 ZKS *,"$74,924,954.02","2,50%","6,55%","28,95%"
115,WINk,WIN,wink,"$707,000,237.42",$0.002254,313.607.571.387 WIN *,"$4,171,985,695.36","5,18%","97,35%","513,80%"
116,Loopring,LRC,loopring,"$698,719,565.53",$0.5718,1.222.038.454 LRC *,"$63,364,633.97","-0,83%","7,61%","15,99%"
117,1inch,1INCH,1inch,"$693,336,617.75",$4.60,150.842.847 1INCH *,"$91,285,938.40","-0,44%","7,70%","12,42%"
118,Golem,GLM,golem,"$659,547,186.39",$0.6595,1.000.000.000 GLM *,"$32,645,743.50","1,33%","5,90%","3,07%"
119,renBTC,RENBTC,renbtc,"$678,468,615.89","$58,441.26",11.609 RENBTC *,"$16,870,554.94","0,35%","1,79%","4,76%"
120,Kin,KIN,kin,"$682,082,316.40",$0.0004493,1.518.114.145.968 KIN *,"$10,082,733.11","-0,14%","30,69%","90,16%"
121,StormX,STMX,storm,"$648,674,894.61",$0.07711,8.412.333.047 STMX *,"$270,050,983.83","-2,46%","7,76%","37,35%"
122,Ocean Protocol,OCEAN,ocean-protocol,"$642,394,424.36",$1.51,426.026.837 OCEAN *,"$45,934,534.93","0,80%","8,37%","4,68%"
123,Status,SNT,status,"$629,674,253.87",$0.1814,3.470.483.788 SNT *,"$135,159,839.19","2,88%","11,54%","44,68%"
124,Orbs,ORBS,orbs,"$583,788,899.12",$0.2618,2.229.950.518 ORBS *,"$86,936,378.04","0,03%","6,88%","26,72%"
125,HedgeTrade,HEDG,hedgetrade,"$603,398,876.68",$1.73,348.731.468 HEDG *,"$83,352.76","2,29%","-0,31%","-4,65%"
126,KuCoin Token,KCS,kucoin-shares,"$598,978,285.59",$7.48,80.118.638 KCS *,"$30,362,699.58","1,62%","14,92%","51,47%"
127,Fetch.ai,FET,fetch-ai,"$541,810,355.56",$0.7262,746.113.681 FET *,"$54,372,950.22","-1,58%","13,71%","-6,94%"
128,Origin Protocol,OGN,origin-protocol,"$535,003,635.74",$1.95,274.879.788 OGN *,"$94,593,077.55","1,38%","16,00%","40,11%"
129,FunFair,FUN,funfair,"$544,060,765.76",$0.05283,10.298.879.189 FUN *,"$297,913,804.96","1,90%","21,16%","43,95%"
130,Venus,XVS,venus,"$536,932,707.92",$57.99,9.259.282 XVS *,"$52,267,851.38","-0,12%","10,92%","18,58%"
131,The Sandbox,SAND,the-sandbox,"$519,906,967.42",$0.757,686.821.749 SAND *,"$138,391,412.06","0,35%","5,97%","-9,32%"
132,VeThor Token,VTHO,vethor-token,"$523,221,045.65",$0.01541,33.946.396.365 VTHO,"$71,209,438.30","0,49%","4,68%","-15,96%"
133,IoTeX,IOTX,iotex,"$498,366,606.20",$0.05167,9.644.304.442 IOTX *,"$104,786,044.69","0,87%","-0,16%","24,54%"
134,Quant,QNT,quant-network,"$485,183,936.79",$40.19,12.072.738 QNT *,"$5,666,251.07","0,47%","-0,02%","1,10%"
135,Alpha Finance Lab,ALPHA,alpha-finance,"$481,819,436.97",$1.93,250.153.035 ALPHA *,"$72,311,174.98","1,30%","6,19%","6,87%"
136,MaidSafeCoin,MAID,maidsafecoin,"$482,150,336.21",$1.07,452.552.412 MAID *,"$1,499,987.67","0,65%","14,11%","43,00%"
137,Energy Web Token,EWT,energy-web-token,"$477,948,932.40",$15.90,30.062.138 EWT *,"$2,516,163.05","0,36%","2,21%","-2,61%"
138,Metal,MTL,metal,"$496,416,917.46",$7.57,65.588.845 MTL *,"$796,386,041.94","8,42%","4,42%","281,69%"
139,SKALE Network,SKL,skale,"$468,006,630.33",$0.7087,660.416.667 SKL *,"$57,451,745.84","0,41%","4,96%","-3,41%"
140,Augur,REP,augur,"$462,762,860.09",$42.07,11.000.000 REP *,"$76,217,015.91","-0,22%","9,23%","14,50%"
141,Ardor,ARDR,ardor,"$459,443,635.93",$0.4599,998.999.495 ARDR *,"$137,064,487.50","-1,10%","17,63%","42,34%"
142,Steem,STEEM,steem,"$453,400,695.88",$1.23,369.451.163 STEEM *,"$43,188,310.96","0,95%","5,02%","48,92%"
143,Aragon,ANT,aragon,"$453,192,739.47",$11.44,39.609.523 ANT *,"$146,308,270.34","-1,16%","6,43%","23,23%"
144,Metadium,META,metadium,"$449,718,293.07",$0.3611,1.245.430.304 META *,"$86,030,252.66","-0,98%","6,57%","58,06%"
145,Reef,REEF,reef,"$441,169,322.49",$0.03915,11.268.898.338 REEF *,"$68,601,574.90","1,45%","7,77%","-0,28%"
146,Civic,CVC,civic,"$436,500,828.43",$0.6515,670.000.000 CVC *,"$84,003,898.15","0,97%","5,43%","31,45%"
147,WAX,WAXP,wax,"$438,860,378.95",$0.2834,1.548.389.004 WAXP *,"$32,690,632.78","0,57%","1,56%","2,25%"
148,Polymath,POLY,polymath,"$423,690,066.20",$0.6944,610.132.297 POLY *,"$37,947,476.73","0,73%","6,12%","10,00%"
149,Celer Network,CELR,celer-network,"$421,981,585.93",$0.0768,5.494.609.697 CELR *,"$83,187,187.84","-0,79%","0,90%","-13,31%"
150,Kava.io,KAVA,kava,"$413,295,377.37",$7.06,58.524.186 KAVA *,"$86,539,645.04","0,23%","10,80%","24,41%"
151,Swipe,SXP,swipe,"$403,994,174.66",$4.62,87.536.975 SXP *,"$819,402,549.39","1,96%","31,70%","47,31%"
152,JUST,JST,just,"$396,865,887.42",$0.1756,2.260.326.706 JST *,"$664,565,238.08","2,38%","29,76%","89,07%"
153,Balancer,BAL,balancer,"$384,722,864.10",$55.40,6.943.831 BAL *,"$53,368,323.20","0,03%","-1,65%","4,00%"
154,Ark,ARK,ark,"$377,907,390.04",$2.95,128.287.985 ARK *,"$28,549,870.52","1,39%","9,55%","49,17%"
155,Everipedia,IQ,everipedia,"$374,707,792.36",$0.03748,9.996.755.656 IQ *,"$41,343,152.23","0,25%","6,67%","38,73%"
156,Telcoin,TEL,telcoin,"$372,769,496.93",$0.007271,51.270.110.195 TEL *,"$11,850,561.10","-2,53%","-6,95%","15,60%"
157,BORA,BORA,bora,"$360,965,919.78",$0.4231,853.244.247 BORA *,"$65,834,475.26","0,19%","6,42%","17,09%"
158,Band Protocol,BAND,band-protocol,"$355,395,729.07",$17.34,20.494.033 BAND *,"$141,776,201.97","-0,23%","9,74%","23,20%"
159,Velas,VLX,velas,"$353,897,186.95",$0.1666,2.124.380.663 VLX *,"$12,492,883.60","-1,72%","-9,28%","27,07%"
160,Komodo,KMD,komodo,"$350,191,881.86",$2.80,125.130.433 KMD,"$27,875,876.09","-0,44%","4,74%","25,53%"
161,TrustSwap,SWAP,trustswap,"$352,551,549.52",$4.32,81.645.079 SWAP,"$5,395,478.17","-0,38%","3,78%","-2,72%"
162,Badger DAO,BADGER,badger-dao,"$350,752,183.74",$41.49,8.454.010 BADGER *,"$23,971,147.24","-0,50%","5,11%","14,90%"
163,QuarkChain,QKC,quark-chain,"$345,680,280.52",$0.05401,6.399.906.497 QKC *,"$61,916,735.18","1,43%","7,88%","24,50%"
164,BitShares,BTS,bitshares,"$346,046,353.68",$0.1155,2.994.880.000 BTS *,"$69,956,703.90","0,96%","14,15%","35,25%"
165,Serum,SRM,serum,"$341,223,045.56",$6.82,50.000.000 SRM *,"$281,376,434.49","0,11%","16,05%","37,03%"
166,Maro,MARO,ttc-protocol,"$339,777,210.23",$0.7116,477.484.085 MARO *,"$161,493,937.61","-0,88%","5,93%","367,09%"
167,SingularityNET,AGI,singularitynet,"$325,008,479.76",$0.3745,867.925.464 AGI *,"$4,031,821.57","-0,94%","6,79%","17,46%"
168,Numeraire,NMR,numeraire,"$325,247,155.57",$66.36,4.901.508 NMR *,"$128,650,189.87","-0,90%","31,41%","44,50%"
169,TrueUSD,TUSD,true-usd,"$321,919,727.70",$1.01,319.372.444 TUSD *,"$89,649,905.68","0,15%","0,14%","0,60%"
170,aelf,ELF,aelf,"$262,116,918.36",$0.4814,544.480.200 ELF *,"$53,477,218.69","3,46%","9,37%","22,90%"
171,MCO,MCO,monaco,"$314,041,032.47",$19.88,15.793.831 MCO *,"$11,315,956.93","-6,60%","440,55%","498,34%"
172,Wanchain,WAN,wanchain,"$314,213,685.19",$1.86,169.028.581 WAN *,"$41,442,133.90","-0,44%","14,26%","39,65%"
173,Hive,HIVE,hive,"$313,338,920.75",$0.8001,391.626.265 HIVE *,"$42,770,748.57","0,62%","6,37%","-0,57%"
174,Hifi Finance,MFT,mainframe,"$308,157,862.62",$0.03082,10.000.000.000 MFT *,"$121,309,819.14","-1,52%","11,72%","31,24%"
175,Orchid,OXT,orchid-protocol,"$303,691,429.32",$0.8262,367.584.352 OXT *,"$119,420,202.94","9,60%","19,66%","21,67%"
176,Oasis Network,ROSE,oasis-network,"$299,310,854.34",$0.1995,1.500.000.000 ROSE,"$24,495,157.89","0,26%","9,17%","15,15%"
177,Stratis,STRAX,stratis,"$292,232,135.44",$2.25,129.893.246 STRAX *,"$57,693,875.16","-0,56%","12,54%","33,69%"
178,Utrust,UTK,utrust,"$286,694,524.39",$0.6371,450.000.000 UTK *,"$18,878,027.18","-0,14%","8,04%","4,68%"
179,OriginTrail,TRAC,origintrail,"$284,228,882.50",$0.7964,356.884.844 TRAC *,"$2,226,161.80","-0,04%","0,27%","9,41%"
180,CyberVein,CVT,cybervein,"$283,434,205.40",$0.2673,1.060.404.496 CVT,"$7,731,067.29","0,03%","-2,91%","18,63%"
181,Carry,CRE,carry,"$278,060,474.28",$0.03541,7.852.217.358 CRE *,"$79,557,088.60","-0,56%","6,72%","44,55%"
182,Sora,XOR,sora,"$283,456,642.38",$809.88,350.000 XOR *,"$12,580,956.90","4,26%","27,49%","64,05%"
183,Syntropy,NOIA,noia-network,"$273,513,224.88",$0.7474,365.933.151 NOIA,"$1,436,282.72","-0,87%","6,13%","4,29%"
184,Power Ledger,POWR,power-ledger,"$272,447,277.49",$0.6224,437.747.654 POWR *,"$24,420,767.92","0,45%","5,27%","36,95%"
185,Travala.com,AVA,concierge-io,"$270,001,921.30",$5.37,50.256.051 AVA *,"$13,555,758.59","-0,41%","3,79%","18,13%"
186,Polkastarter,POLS,polkastarter,"$267,719,307.74",$4.21,63.576.500 POLS *,"$86,984,508.97","0,22%","4,28%","3,93%"
187,COTI,COTI,coti,"$263,012,477.92",$0.3927,669.740.238 COTI *,"$122,153,778.02","0,03%","4,58%","-13,06%"
188,Loom Network,LOOM,loom-network,"$260,508,733.54",$0.2605,1.000.000.000 LOOM *,"$173,189,300.20","0,45%","17,31%","46,37%"
189,TomoChain,TOMO,tomochain,"$259,389,345.87",$3.20,80.962.650 TOMO,"$58,366,939.98","0,67%","24,03%","23,85%"
190,Gnosis,GNO,gnosis,"$258,170,155.00",$171.59,1.504.587 GNO *,"$1,652,885.32","0,57%","2,56%","28,68%"
191,Bitcoin Diamond,BCD,bitcoin-diamond,"$258,679,451.81",$1.39,186.492.898 BCD,"$7,493,729.19","-0,70%","13,15%","24,55%"
192,RSK Infrastructure Framework,RIF,rif-token,"$252,601,792.52",$0.3557,710.206.676 RIF *,"$4,192,502.03","0,37%","4,35%","8,21%"
193,Bytom,BTM,bytom,"$252,916,026.34",$0.1781,1.420.262.857 BTM,"$85,640,958.49","1,48%","4,64%","64,93%"
