Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
193,Constellation,DAG,constellation-labs,"$127,128,160.54",$0.1003,1.266.911.931 DAG *,"$3,138,546.69","-8,59%","3,18%","43,20%"
194,Polymath,POLY,polymath,"$124,326,022.79",$0.2009,618.764.165 POLY *,"$1,449,993.01","0,45%","3,01%","38,36%"
195,JUST,JST,just,"$121,735,890.05",$0.05386,2.260.326.706 JST *,"$42,213,600.92","0,21%","1,00%","18,69%"
196,Divi,DIVI,divi,"$120,311,548.12",$0.0505,2.382.629.686 DIVI,"$427,807.02","0,64%","11,92%","25,51%"
197,Metal,MTL,metal,"$122,288,066.36",$1.86,65.588.845 MTL *,"$14,604,984.96","0,67%","0,63%","39,41%"
198,RSK Infrastructure Framework,RIF,rif-token,"$119,332,264.58",$0.1607,742.686.676 RIF *,"$1,646,524.06","0,17%","1,70%","6,34%"
199,Wanchain,WAN,wanchain,"$118,712,815.79",$0.6142,193.285.341 WAN *,"$2,807,945.15","0,96%","1,91%","15,88%"
200,Travala.com,AVA,concierge-io,"$116,791,155.45",$2.35,49.711.410 AVA *,"$3,307,648.67","0,13%","1,11%","7,54%"
201,HEX,HEX,hex,"$15,250,069,912.06",$0.08794,173.411.074.413 HEX,"$38,207,871.48","-1,50%","2,81%","16,35%"
202,Egoras,EGR,empty,"$3,345,123,049.14",$0.05134,65.160.356.358 EGR,"$1,003,043.07","0,39%","-1,62%","-11,36%"
203,KickToken [old],KICK,kick,"$2,934,962,886.48",$0.02335,125.678.694.205 KICK *,"$6,898.62","37,65%","48,98%",> 9000%
204,Wrapped BNB,WBNB,wbnb,"$2,340,901,002.34",$328.40,7.128.110 WBNB *,"$591,143,702.06","-0,91%","8,87%","13,69%"
205,Fei Protocol,FEI,fei-usd,"$2,049,643,824.88",$1.00,2.041.429.433 FEI *,"$14,863,278.48","-0,27%","0,01%","0,85%"
206,SafeMoon,SAFEMOON,safemoon,"$1,852,922,892.88",$0.00000316,585.536.366.402.812 SAFEMOON *,"$18,507,371.44","-1,07%","-0,39%","-1,44%"
207,Counos X,CCXX,counosx,"$1,810,991,032.11",$101.51,17.839.902 CCXX,"$5,693,069.29","-0,12%","-0,52%","0,43%"
208,Creditcoin,CTC,creditcoin-2,"$1,551,336,684.12",$2.75,564.970.555 CTC,"$6,544,034.47","-1,26%","-0,39%","8,49%"
209,Huobi BTC,HBTC,huobi-btc,"$1,414,396,672.43","$35,442.88",39.906 HBTC *,"$8,660,977.68","-0,16%","1,99%","1,95%"
210,INO COIN,INO,empty,"$1,390,119,814.87",$7.72,180.003.180 INO *,"$303,586.73","1,11%","3,26%","-2,76%"
211,stETH (Lido),STETH,staked-ether,"$1,365,349,022.70","$2,321.34",588.172 STETH *,"$318,631.41","-0,23%","4,34%","20,22%"
212,The Transfer Token,TTT,empty,"$1,326,455,320.22",$12.62,105.066.080 TTT,"$1,172,048.21","1,06%","7,20%","-3,96%"
213,Symbol,XYM,symbol,"$755,976,309.80",$0.1389,5.443.274.681 XYM,"$1,459,615.44","-0,48%","4,49%","22,12%"
214,Liquity USD,LUSD,liquity-usd,"$726,139,160.13",$1.01,719.446.095 LUSD *,"$2,369,673.68","-0,02%","-0,05%","-2,29%"
215,WhiteCoin,XWC,whitecoin,"$697,932,797.66",$0.9554,730.516.139 XWC *,"$29,140,568.77","-0,06%","-0,48%","0,42%"
216,DeFiChain,DFI,defichain,"$702,636,580.56",$2.34,300.511.840 DFI *,"$1,317,077.34","-0,06%","2,47%","3,51%"
217,Bitcoin Cash ABC,BCHA,empty,"$593,778,451.75",$31.97,18.572.921 BCHA,"$9,623,609.34","1,50%","9,02%","16,42%"
218,ECOMI,OMI,ecomi,"$569,399,012.37",$0.003424,166.285.821.196 OMI *,"$4,331,689.06","1,62%","15,14%","58,20%"
219,NXM,NXM,nxm,"$568,751,308.26",$88.74,6.409.057 NXM *,"$7,798.71","-0,18%","4,19%","17,49%"
220,Axie Infinity,AXS,axie-infinity,"$535,703,098.80",$8.80,60.907.500 AXS *,"$232,395,624.00","0,62%","14,26%","136,36%"
221,Venus BNB,vBNB,empty,"$528,602,600.07",$6.27,84.327.095 vBNB,--,"0,15%","3,15%","6,01%"
222,Zelwin,ZLW,zelwin,"$511,368,530.67",$7.08,72.221.543 ZLW,"$391,684.23","-0,04%","-0,07%","18,25%"
223,botXcoin,BOTX,botxcoin,"$502,921,740.73",$0.308,1.632.732.305 BOTX *,"$310,630.96","-0,06%","7,21%","19,60%"
224,Pirate Chain,ARRR,pirate-chain,"$433,207,549.82",$2.36,183.663.310 ARRR,"$689,934.35","-0,50%","1,13%","-20,45%"
225,Bitpanda Ecosystem Token,BEST,bitpanda-ecosystem-token,"$406,128,740.03",$1.03,394.186.139 BEST,"$214,454.36","-0,02%","-0,44%","-2,69%"
226,HedgeTrade,HEDG,hedgetrade,"$373,774,756.36",$1.07,348.731.468 HEDG *,"$38,266.97","0,16%","-0,03%","-4,57%"
227,Orbit Chain,ORC,orbit-chain,"$369,564,688.87",$0.7931,465.987.647 ORC,"$16,570,917.27","0,28%","-0,24%","-8,73%"
228,TitanSwap,TITAN,titanswap,"$351,499,915.68",$6.58,53.404.160 TITAN,"$12,408,000.75","3,46%","5,56%","84,64%"
229,Mirror Protocol,MIR,mirror-protocol,"$304,081,541.43",$3.91,77.742.680 MIR *,"$13,779,395.64","1,51%","2,36%","-4,54%"
230,Pundi X[new],PUNDIX,pundi-x-2,"$296,980,790.77",$1.15,258.491.637 PUNDIX,"$24,754,225.93","-0,14%","2,86%","38,24%"
231,HNC COIN,HNC,helleniccoin,"$284,634,978.50",$4.07,69.910.698 HNC,"$36,333.84","-0,15%","3,36%","6,03%"
232,yOUcash,YOUC,youcash,"$273,848,495.81",$0.05291,5.176.155.629 YOUC,"$75,513.04","3,07%","13,98%","7,97%"
233,Bytecoin,BCN,bytecoin,"$259,359,790.19",$0.001409,184.066.828.814 BCN,"$93,761.57","0,16%","24,94%","251,67%"
234,Persistence,XPRT,persistence,"$258,630,311.63",$8.47,30.551.905 XPRT *,"$1,194,128.84","1,44%","2,77%","-25,47%"
235,Akash Network,AKT,akash-network,"$235,882,732.08",$3.57,66.150.163 AKT *,"$1,739,027.37","-0,54%","2,31%","-2,83%"
236,Frax,FRAX,frax,"$210,446,793.07",$0.9947,211.565.441 FRAX *,"$4,976,267.60","-0,29%","0,07%","-0,59%"
237,Sologenic,SOLO,solo-coin,"$197,184,629.71",$0.9859,200.001.808 SOLO,"$477,810.22","0,40%","-3,79%","-1,53%"
238,Raydium,RAY,raydium,"$193,578,602.25",$3.53,54.823.210 RAY *,"$2,994,032.18","-0,99%","0,53%","6,29%"
239,Perpetual Protocol,PERP,perpetual-protocol,"$187,109,417.90",$8.58,21.795.505 PERP *,"$26,091,770.43","0,61%","7,67%","95,86%"
240,Anchor Protocol,ANC,anchor-protocol,"$184,388,031.97",$2.22,83.239.021 ANC,"$2,359,195.59","-0,01%","-0,75%","-9,78%"
241,Klever,KLV,klever,"$184,580,535.55",$0.05433,3.397.615.776 KLV *,"$1,115,368.24","-0,46%","-1,00%","-15,07%"
242,Dawn Protocol,DAWN,dawn-protocol,"$165,536,845.21",$2.34,70.692.109 DAWN *,"$261,352.83","0,19%","5,98%","64,25%"
243,Doctors Coin,DRS,empty,"$168,919,351.39",$0.7353,229.741.603 DRS,"$4,648,209.18","-0,35%","-0,78%","-5,52%"
244,KLAYswap Protocol,KSP,klayswap-protocol,"$167,562,697.59",$21.53,7.784.449 KSP *,"$18,901,915.61","-0,11%","1,44%","23,28%"
245,sUSD,SUSD,nusd,"$163,264,800.18",$1.01,162.339.806 SUSD *,"$8,084,178.22","0,05%","-1,08%","-0,98%"
246,Orion Protocol,ORN,orion-protocol,"$163,959,269.92",$5.66,28.985.000 ORN *,"$9,050,865.55","-0,22%","-0,09%","4,88%"
247,KOK,KOK,kok,"$156,917,309.14",$1.46,107.333.422 KOK,"$2,058,232.47","0,34%","-1,40%","3,73%"
248,MVL,MVL,mass-vehicle-ledger,"$156,839,370.83",$0.01208,12.979.232.499 MVL,"$27,975.13","-4,25%","-5,58%","12,36%"
249,Toko Token,TKO,tokocrypto,"$154,163,989.71",$1.42,108.500.000 TKO *,"$6,174,817.68","-0,47%","1,76%","2,74%"
250,Tribe,TRIBE,tribe-2,"$151,249,798.52",$0.609,248.364.400 TRIBE *,"$2,058,470.80","-0,65%","-1,45%","3,41%"
251,Keep Network,KEEP,keep-network,"$146,184,725.37",$0.2702,540.936.776 KEEP *,"$11,051,022.29","-0,41%","2,56%","-9,30%"
252,Venus BTC,vBTC,venus-btc,"$146,685,805.74",$712.63,205.836 vBTC,--,"0,00%","2,21%","2,29%"
253,Sapphire,SAPP,sapphire,"$135,402,606.75",$0.2519,537.572.916 SAPP *,"$426,861.74","-0,29%","1,90%","7,05%"
254,BarnBridge,BOND,barnbridge,"$128,513,174.22",$37.48,3.429.070 BOND *,"$7,518,305.86","2,89%","10,14%","27,69%"
255,MATH,MATH,math,"$124,244,617.67",$1.09,114.356.164 MATH *,"$433,122.01","3,11%","0,15%","-0,65%"
256,Ampleforth Governance Token,FORTH,ampleforth-governance-token,"$124,617,031.79",$16.92,7.364.635 FORTH *,"$24,716,027.48","-0,74%","-0,85%","-11,26%"
257,Electroneum,ETN,electroneum,"$121,680,315.04",$0.006806,17.878.098.435 ETN,"$164,700.32","-0,38%","3,67%","9,51%"
258,Tokenlon Network Token,LON,tokenlon,"$121,156,282.14",$3.09,39.210.557 LON *,"$7,531,733.95","-0,48%","0,89%","-0,11%"
259,Linear,LINA,linear,"$118,537,153.27",$0.03198,3.706.569.937 LINA *,"$28,945,745.22","1,26%","17,15%","38,93%"
260,CRYPTO20,C20,empty,"$117,102,026.10",$2.93,39.950.102 C20 *,"$3,712.37","-0,97%","3,85%","-0,26%"
261,aelf,ELF,aelf,"$116,774,033.81",$0.2145,544.480.200 ELF *,"$23,725,179.03","-0,54%","4,93%","39,33%"
262,Populous,PPT,populous,"$115,340,231.55",$2.17,53.252.246 PPT *,"$5,077,600.50","-0,73%","-8,28%","58,63%"
263,Everipedia,IQ,everipedia,"$112,621,760.86",$0.01125,10.013.607.204 IQ *,"$4,454,995.16","-0,06%","0,91%","20,99%"
264,PAX Gold,PAXG,pax-gold,"$107,945,807.14","$1,794.28",60.161 PAXG,"$13,963,897.99","0,26%","0,06%","0,16%"
265,OriginTrail,TRAC,origintrail,"$108,180,585.41",$0.3023,357.907.910 TRAC *,"$1,069,988.96","-0,46%","8,65%","25,70%"
266,STASIS EURO,EURS,stasis-eurs,"$107,086,201.60",$1.21,88.625.940 EURS *,"$36,633.58","-0,14%","-0,67%","0,47%"
267,Rocket Pool,RPL,rocket-pool,"$107,761,351.74",$10.48,10.279.742 RPL *,"$1,684,384.88","-0,38%","16,54%","23,43%"
268,Sun (New),SUN,sun-token,"$106,985,675.49",$0.02152,4.972.136.000 SUN,"$24,352,831.46","1,79%","4,85%","-4,94%"
269,QuarkChain,QKC,quark-chain,"$107,637,256.55",$0.01682,6.399.906.497 QKC *,"$3,049,030.62","0,32%","1,79%","45,49%"
270,inSure DeFi,SURE,insure,"$105,401,635.96",$0.003934,26.790.063.175 SURE *,"$17,274.15","0,00%","45,03%","20,48%"
271,Alchemix,ALCX,alchemix,"$104,799,994.90",$369.44,283.673 ALCX *,"$1,100,087.82","-0,16%","5,65%","20,24%"
272,DODO,DODO,dodo,"$102,861,897.11",$0.9304,110.551.965 DODO *,"$36,117,728.37","-0,55%","7,20%","6,10%"
273,Newscrypto,NWC,newscrypto-coin,"$101,465,711.15",$0.6461,157.041.344 NWC *,"$15,680,059.36","-1,95%","0,93%","-5,48%"
274,Centrality,CENNZ,centrality,"$101,328,024.40",$0.08444,1.200.000.000 CENNZ *,"$1,293,741.15","0,06%","0,92%","7,09%"
275,Cream Finance,CREAM,cream-2,"$102,771,349.82",$166.73,616.378 CREAM *,"$5,546,124.17","0,72%","1,84%","14,37%"
276,ZEON,ZEON,zeon,"$101,371,630.07",$0.00332,30.529.103.436 ZEON,"$396,872.85","-0,20%","19,47%","21,53%"
277,Audius,AUDIO,audius,"$101,907,234.75",$0.8492,120.000.000 AUDIO *,"$10,602,993.21","-0,47%","-2,02%","13,93%"
278,Streamr,DATA,streamr,"$101,312,466.54",$0.1137,891.072.680 DATA *,"$15,191,252.54","-0,56%","-0,31%","-2,89%"
279,Utrust,UTK,utrust,"$101,816,326.80",$0.2263,450.000.000 UTK *,"$5,113,840.24","0,12%","1,24%","3,73%"
280,Gitcoin,GTC,gitcoin,"$102,868,594.70",$7.25,14.198.202 GTC,"$19,630,072.87","-1,37%","-1,96%","0,42%"
281,Wrapped NXM,WNXM,wrapped-nxm,"$99,481,043.43",$59.32,1.676.964 WNXM *,"$19,819,263.18","-0,32%","4,55%","13,79%"
282,Rally,RLY,rally-2,"$99,876,635.73",$0.5571,179.282.752 RLY *,"$2,287,932.86","0,19%","-1,22%","19,52%"
283,Oasis Network,ROSE,oasis-network,"$99,722,265.18",$0.06648,1.500.000.000 ROSE,"$14,779,857.01","-0,15%","0,08%","26,56%"
284,Venus USDC,vUSDC,venus-usdc,"$98,374,787.57",$0.02062,4.771.015.133 vUSDC,--,"0,01%","-0,03%","-0,06%"
285,Elitium,EUM,elitium,"$98,483,498.70",$3.27,30.086.253 EUM,"$692,774.83","-0,23%","1,01%","-1,30%"
286,Bloomzed Loyalty Club Ticket,BLCT,empty,"$98,617,538.31",$2.60,38.000.000 BLCT,"$19,845.14","52,05%","39,26%","58,08%"
287,Polkastarter,POLS,polkastarter,"$98,058,671.88",$1.36,72.134.082 POLS *,"$29,646,746.21","-2,99%","8,42%","35,47%"
288,Mobilian Coin,MBN,empty,"$97,011,983.49",$0.6856,141.494.300 MBN,"$238,780.54","0,23%","-1,83%","-3,05%"
289,Velas,VLX,velas,"$96,220,291.46",$0.04529,2.124.380.663 VLX *,"$2,388,491.26","-0,30%","4,13%","0,53%"
290,RChain,REV,revain,"$95,565,962.96",$0.1558,613.402.841 REV *,"$193,887.28","0,87%","0,98%","-5,86%"
291,MonaCoin,MONA,monacoin,"$95,261,020.56",$1.45,65.729.675 MONA,"$1,217,006.40","-0,33%","2,70%","4,50%"
292,Venus ETH,vETH,venus-eth,"$95,100,960.17",$46.76,2.033.994 vETH,--,"-0,19%","4,24%","17,52%"
293,PAC Protocol,PAC,paccoin,"$94,788,045.08",$0.006897,13.742.488.506 PAC,"$188,828.56","-0,56%","0,94%","6,50%"
294,COTI,COTI,coti,"$94,895,772.99",$0.1417,669.740.238 COTI *,"$12,915,858.68","-0,50%","2,13%","0,02%"
295,Sport and Leisure,SNL,empty,"$94,712,859.09",$0.1396,678.662.953 SNL *,"$1,546,427.89","-0,19%","5,22%","18,37%"
296,BORA,BORA,bora,"$94,019,284.75",$0.1102,853.244.247 BORA *,"$1,004,623.21","-1,11%","2,05%","69,62%"
297,Power Ledger,POWR,power-ledger,"$94,884,026.69",$0.2156,440.147.654 POWR *,"$3,574,780.47","0,90%","2,54%","63,08%"
298,XeniosCoin,XNC,xenios,"$94,151,410.07",$1.23,76.274.958 XNC,"$49,169.11","-0,15%","-9,81%","-9,59%"
299,Badger DAO,BADGER,badger-dao,"$93,548,878.72",$9.62,9.724.084 BADGER *,"$5,095,788.72","-0,71%","3,15%","18,82%"
300,Rakon,RKN,empty,"$92,559,858.25",$0.3811,242.857.143 RKN,"$1,268,182.20","0,13%","-6,25%","14,12%"
