Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
34,VeChain,VET,vechain,"$1,638,271,836.51",$0.02259,72.511.146.418 VET *,"$50,729,611.56","-1,43%","-3,17%","0,77%"
35,Filecoin,FIL,filecoin,"$1,574,467,131.61",$5.38,292.776.271 FIL,"$124,553,325.99","-1,12%","-2,53%","-5,93%"
36,Quant,QNT,quant-network,"$1,562,477,119.60",$129.42,12.072.738 QNT *,"$47,054,528.92","-1,15%","-5,39%","11,38%"
37,Internet Computer,ICP,internet-computer,"$1,548,631,818.68",$5.90,262.322.310 ICP *,"$31,515,009.00","-0,95%","-3,47%","-0,10%"
38,ApeCoin,APE,apecoin,"$1,539,013,763.61",$5.02,306.875.000 APE *,"$107,878,366.17","-1,19%","-4,40%","-12,26%"
39,Chiliz,CHZ,chiliz,"$1,296,844,492.93",$0.2161,6.000.386.953 CHZ *,"$358,478,456.30","-3,74%","-9,25%","-15,70%"
40,Hedera,HBAR,hedera-hashgraph,"$1,295,192,824.49",$0.05639,22.968.168.351 HBAR *,"$23,702,760.24","-0,87%","-2,20%","-4,51%"
41,Decentraland,MANA,decentraland,"$1,266,785,585.24",$0.6829,1.855.084.192 MANA *,"$70,828,324.37","-1,01%","-1,47%","-2,21%"
42,Tezos,XTZ,tezos,"$1,255,726,958.25",$1.38,910.888.906 XTZ *,"$17,501,493.78","-1,51%","-2,21%","-5,53%"
43,The Sandbox,SAND,the-sandbox,"$1,220,656,024.56",$0.8141,1.499.470.108 SAND *,"$115,261,351.86","-1,11%","-2,63%","-5,85%"
44,EOS,EOS,eos,"$1,161,799,173.62",$1.16,1.002.160.929 EOS *,"$141,072,536.86","-1,77%","-5,12%","-0,57%"
45,Elrond,EGLD,elrond-erd-2,"$1,131,933,357.04",$48.15,23.507.111 EGLD *,"$29,732,607.46","-0,96%","0,63%","3,85%"
46,Theta Network,THETA,theta-token,"$1,030,243,356.75",$1.03,1.000.000.000 THETA *,"$15,483,754.36","-1,30%","-2,89%","-4,73%"
47,Aave,AAVE,aave,"$1,025,170,155.93",$72.74,14.093.193 AAVE *,"$82,794,766.58","-1,49%","-2,38%","-1,39%"
48,Axie Infinity,AXS,axie-infinity,"$1,008,881,983.23",$12.15,83.056.187 AXS *,"$32,742,661.51","-1,57%","-3,42%","-1,99%"
49,Pax Dollar,USDP,paxos-standard,"$943,216,215.15",$0.9974,945.642.940 USDP *,"$83,160,233.69","-0,03%","-0,32%","-0,04%"
50,OKB,OKB,okb,"$936,051,885.06",$15.60,60.000.000 OKB *,"$14,024,990.59","-0,70%","-2,47%","4,84%"
51,Bitcoin SV,BSV,bitcoin-cash-sv,"$917,037,508.77",$47.80,19.186.039 BSV,"$58,301,394.08","-1,23%","-1,11%","-0,63%"
52,KuCoin Token,KCS,kucoin-shares,"$886,949,367.45",$9.02,98.379.861 KCS *,"$1,121,987.48","-0,67%","-0,84%","1,30%"
53,TrueUSD,TUSD,true-usd,"$884,489,944.06",$0.9994,884.981.929 TUSD *,"$99,456,237.15","0,02%","-0,06%","-0,03%"
54,Zcash,ZEC,zcash,"$826,931,500.11",$53.72,15.394.013 ZEC,"$26,912,691.85","-1,33%","-2,92%","-4,40%"
55,USDD,USDD,usdd,"$779,580,664.21",$0.9999,779.672.811 USDD *,"$127,792,675.04","0,01%","0,01%","0,05%"
56,eCash,XEC,ecash,"$769,940,920.48",$0.00004013,19.186.879.673.303 XEC,"$4,359,280.17","-0,59%","-1,92%","0,23%"
57,IOTA,MIOTA,iota,"$765,716,238.52",$0.2755,2.779.530.283 MIOTA *,"$10,920,251.02","-1,23%","-5,96%","0,43%"
58,Maker,MKR,maker,"$738,657,038.57",$755.56,977.631 MKR *,"$35,251,210.96","-0,98%","3,30%","6,50%"
59,BitTorrent-New,BTT,bittorrent,"$724,615,876.37",$0.00000077,942.690.250.000.000 BTT *,"$23,387,928.06","-0,92%","-0,34%","-1,30%"
60,Neutrino USD,USDN,neutrino,"$661,608,970.44",$0.9726,680.266.294 USDN *,"$1,413,592.29","-0,05%","0,02%","1,70%"
61,PancakeSwap,CAKE,pancakeswap-token,"$654,331,261.25",$4.57,143.102.088 CAKE *,"$53,359,824.35","-0,63%","1,06%","-0,55%"
62,The Graph,GRT,the-graph,"$653,198,610.83",$0.09467,6.900.000.000 GRT *,"$16,824,104.15","-1,64%","-2,98%","-6,76%"
63,Huobi Token,HT,huobi-token,"$630,654,146.12",$4.11,153.357.694 HT *,"$18,645,659.99","-0,46%","-5,68%","-5,95%"
64,Helium,HNT,helium,"$612,383,000.17",$4.81,127.396.125 HNT,"$18,301,380.37","-0,56%","-4,98%","6,27%"
65,Neo,NEO,neo,"$600,737,361.79",$8.52,70.538.831 NEO *,"$23,684,816.10","-1,31%","-2,89%","2,77%"
66,Klaytn,KLAY,klay-token,"$575,122,948.99",$0.1881,3.057.800.805 KLAY *,"$19,311,946.73","-0,89%","-2,75%","-6,95%"
67,Fantom,FTM,fantom,"$554,392,888.87",$0.2178,2.545.006.273 FTM *,"$66,890,997.45","-1,33%","-2,92%","-3,00%"
68,PAX Gold,PAXG,pax-gold,"$538,796,469.66","$1,656.77",325.209 PAXG *,"$6,616,287.03","0,07%","0,12%","1,34%"
69,Synthetix,SNX,havven,"$528,880,295.57",$2.22,238.500.594 SNX *,"$36,919,180.37","-1,37%","-4,26%","-4,74%"
70,THORChain,RUNE,thorchain,"$496,228,230.83",$1.50,330.688.061 RUNE *,"$20,270,132.93","-1,49%","-2,83%","-5,51%"
71,Nexo,NEXO,nexo,"$485,162,965.09",$0.8664,560.000.011 NEXO *,"$7,125,826.50","-1,60%","-5,60%","-5,81%"
72,GateToken,GT,gatechain-token,"$461,089,226.18",$4.26,108.265.077 GT *,"$2,152,476.90","-0,28%","-0,65%","1,26%"
73,Curve DAO Token,CRV,curve-dao-token,"$457,261,765.84",$0.8602,531.583.334 CRV *,"$38,040,955.49","-1,49%","-3,44%","-3,28%"
74,Lido DAO,LDO,lido-dao,"$449,653,778.58",$1.44,312.951.154 LDO *,"$15,675,589.20","-2,13%","-4,77%","-8,84%"
75,Enjin Coin,ENJ,enjincoin,"$437,058,410.00",$0.4371,1.000.000.000 ENJ *,"$22,069,684.98","-1,37%","-2,98%","-4,90%"
76,Dash,DASH,dash,"$436,725,760.12",$39.92,10.940.572 DASH,"$57,208,106.81","-1,26%","-4,47%","-3,14%"
77,Basic Attention Token,BAT,basic-attention-token,"$436,332,320.93",$0.2917,1.495.680.554 BAT *,"$17,947,901.65","-1,21%","-2,80%","-2,93%"
78,Stacks,STX,blockstack,"$423,999,647.44",$0.3171,1.336.988.370 STX,"$5,661,466.58","-0,45%","-1,88%","-2,94%"
79,Compound,COMP,compound-governance-token,"$424,675,516.05",$58.44,7.267.152 COMP *,"$24,833,156.27","-1,13%","-4,07%","-5,07%"
80,Fei USD,FEI,fei-usd,"$419,752,252.60",$0.9877,424.996.178 FEI *,"$526,104.57","0,07%","0,85%","-0,79%"
81,Reserve Rights,RSR,reserve-rights-token,"$411,118,262.46",$0.009719,42.302.323.974 RSR *,"$158,302,583.54","-0,64%","1,51%","23,27%"
82,Zilliqa,ZIL,zilliqa,"$407,647,796.38",$0.0305,13.363.841.775 ZIL,"$27,715,324.44","-1,03%","-2,29%","-3,66%"
83,Kava,KAVA,kava,"$407,803,694.51",$1.45,280.385.904 KAVA *,"$8,195,336.94","-1,78%","-3,63%","-2,88%"
84,Waves,WAVES,waves,"$404,920,187.21",$3.70,109.484.662 WAVES *,"$47,107,651.42","-1,12%","-2,59%","-5,08%"
85,Ravencoin,RVN,ravencoin,"$403,798,720.25",$0.03442,11.730.171.591 RVN,"$19,230,089.64","-2,00%","-3,97%","-9,06%"
86,Mina,MINA,mina-protocol,"$399,895,888.19",$0.5755,694.842.562 MINA *,"$8,530,001.66","-0,67%","-1,19%","0,15%"
87,XDC Network,XDC,xdce-crowd-sale,"$387,849,825.36",$0.03152,12.305.012.699 XDC *,"$4,428,709.71","-0,15%","-2,95%","6,67%"
88,Loopring,LRC,loopring,"$379,526,378.63",$0.2853,1.330.133.546 LRC *,"$26,572,814.89","-1,32%","-2,92%","-3,06%"
89,Decred,DCR,decred,"$371,971,847.04",$25.84,14.394.884 DCR,"$3,336,269.34","-1,12%","0,62%","5,35%"
90,Trust Wallet Token,TWT,trust-wallet-token,"$369,630,936.05",$0.8871,416.649.900 TWT *,"$13,075,613.83","-0,43%","-0,35%","-1,44%"
91,STEPN,GMT,stepn,"$363,879,129.05",$0.6065,600.000.000 GMT *,"$64,855,098.73","-1,46%","-5,39%","-1,69%"
92,NEM,XEM,nem,"$356,109,311.39",$0.03957,8.999.999.999 XEM *,"$8,539,421.88","-1,11%","-2,17%","-0,80%"
93,Celo,CELO,celo,"$354,757,587.31",$0.7582,467.917.103 CELO *,"$6,293,659.64","-1,57%","-3,60%","-2,69%"
94,Bitcoin Gold,BTG,bitcoin-gold,"$348,353,168.88",$19.89,17.513.924 BTG,"$3,008,484.53","-0,90%","-2,35%","-3,77%"
95,Kusama,KSM,kusama,"$344,092,475.39",$40.62,8.470.098 KSM *,"$17,646,217.25","-2,04%","-3,37%","0,49%"
96,Holo,HOT,holotoken,"$341,557,781.36",$0.00197,173.342.974.127 HOT *,"$20,209,508.89","-1,41%","-3,36%","-3,16%"
97,1inch Network,1INCH,1inch,"$323,934,859.13",$0.5552,583.477.101 1INCH *,"$16,812,622.07","-1,44%","-3,39%","-7,65%"
98,BinaryX,BNX,binaryx,"$315,548,245.89",$155.99,2.022.898 BNX *,"$6,416,739.23","-0,58%","0,14%","-0,83%"
99,Celsius,CEL,celsius-degree-token,"$315,713,351.02",$1.32,238.863.520 CEL *,"$4,379,068.72","-0,97%","-3,89%","-8,33%"
100,Convex Finance,CVX,convex-finance,"$316,741,823.19",$4.68,67.683.254 CVX *,"$4,125,453.77","-1,18%","-2,25%","1,52%"
101,TerraClassicUSD,USTC,terrausd,"$314,696,579.27",$0.03206,9.815.384.796 USTC *,"$32,104,529.62","-0,81%","-0,80%","13,21%"
102,Terra,LUNA,terra-luna,"$315,174,184.02",$2.47,127.475.474 LUNA,"$265,497,212.76","-0,63%","-0,33%","13,16%"
103,Gemini Dollar,GUSD,gemini-dollar,"$300,729,543.38",$0.9975,301.483.852 GUSD *,"$615,822.72","0,22%","-0,34%","0,06%"
104,Arweave,AR,arweave,"$302,285,657.03",$9.05,33.394.701 AR *,"$11,486,739.37","-1,94%","-2,31%","-3,44%"
105,Gnosis,GNO,gnosis,"$298,024,134.71",$115.53,2.579.588 GNO *,"$2,204,982.37","-0,63%","-2,15%","-3,98%"
106,Oasis Network,ROSE,oasis-network,"$293,433,572.65",$0.05837,5.027.383.223 ROSE *,"$18,206,468.54","-1,12%","-3,56%","-4,14%"
107,Qtum,QTUM,qtum,"$288,955,920.53",$2.77,104.353.885 QTUM *,"$31,207,196.26","-1,29%","-2,69%","-0,69%"
108,Ankr,ANKR,ankr,"$289,723,186.74",$0.02998,9.662.899.378 ANKR *,"$11,134,454.42","-0,98%","-1,60%","1,80%"
109,yearn.finance,YFI,yearn-finance,"$288,797,475.77","$7,882.52",36.638 YFI *,"$20,069,244.50","-1,33%","-2,42%","-2,67%"
110,Ethereum Name Service,ENS,ethereum-name-service,"$287,945,890.39",$14.22,20.244.862 ENS *,"$49,957,527.70","-1,99%","-4,75%","3,12%"
111,Gala,GALA,gala,"$275,021,311.47",$0.03942,6.977.205.436 GALA *,"$71,145,311.10","-1,10%","-2,09%","-2,87%"
112,Kadena,KDA,kadena,"$271,094,364.70",$1.37,198.047.245 KDA,"$4,272,676.04","-0,64%","-1,78%","-2,88%"
113,Theta Fuel,TFUEL,theta-fuel,"$269,907,642.25",$0.05091,5.301.214.400 TFUEL *,"$3,629,016.09","-0,85%","-2,88%","-5,34%"
114,Golem,GLM,golem,"$260,065,400.50",$0.2601,1.000.000.000 GLM *,"$13,509,702.39","-0,71%","-5,59%","-3,45%"
115,Braintrust,BTRST,braintrust,"$263,370,818.95",$2.16,122.191.029 BTRST *,"$2,427,491.70","-0,16%","-1,86%","-13,26%"
116,IoTeX,IOTX,iotex,"$262,598,639.14",$0.02752,9.540.779.324 IOTX *,"$4,986,483.30","-1,76%","-3,88%","-5,13%"
117,Harmony,ONE,harmony,"$244,055,675.04",$0.01929,12.650.829.976 ONE *,"$12,512,322.58","-1,37%","-3,27%","4,22%"
118,JUST,JST,just,"$231,549,191.37",$0.02601,8.902.080.000 JST *,"$125,598,770.02","-2,19%","5,37%","5,45%"
119,OMG Network,OMG,omisego,"$230,504,098.89",$1.64,140.245.398 OMG *,"$22,072,232.55","-1,68%","-4,07%","-3,44%"
120,Flux,FLUX,zelcash,"$228,370,501.26",$0.8226,277.633.609 FLUX,"$18,763,523.52","-1,52%","4,05%","-5,85%"
121,Balancer,BAL,balancer,"$220,520,388.44",$5.03,43.822.910 BAL *,"$5,220,642.56","-2,04%","-4,32%","-3,80%"
122,0x,ZRX,0x,"$220,124,341.52",$0.2597,847.496.055 ZRX *,"$10,726,780.04","-1,28%","-2,96%","-3,39%"
123,Polymath,POLY,polymath,"$213,190,557.87",$0.2305,924.998.413 POLY *,"$8,544,399.43","-0,79%","-4,09%","8,98%"
124,BORA,BORA,bora,"$214,824,968.67",$0.2316,927.500.000 BORA *,"$2,195,866.85","-0,33%","-1,24%","-5,26%"
125,Livepeer,LPT,livepeer,"$216,356,865.85",$8.74,24.763.041 LPT *,"$3,949,361.14","-1,36%","-3,23%","-5,59%"
126,Hive,HIVE,hive,"$213,360,810.27",$0.4795,444.966.642 HIVE *,"$2,091,950.04","-0,31%","-1,78%","-3,47%"
127,IOST,IOST,iostoken,"$213,635,745.11",$0.01149,18.588.745.668 IOST *,"$5,622,406.10","-0,98%","-1,41%","-3,64%"
128,ICON,ICX,icon,"$211,451,641.50",$0.23,919.483.096 ICX *,"$3,411,425.43","-1,18%","-2,85%","-2,03%"
129,Symbol,XYM,symbol,"$207,894,500.12",$0.03724,5.582.460.005 XYM *,"$1,268,253.28","-0,26%","-1,28%","-0,04%"
130,Amp,AMP,amp-token,"$204,741,531.32",$0.004849,42.227.702.186 AMP,"$5,430,288.99","-0,01%","-0,96%","1,10%"
131,Kyber Network Crystal v2,KNC,kyber-network-crystal,"$198,926,473.49",$1.12,177.809.350 KNC *,"$27,029,930.62","-1,11%","-4,37%","-3,96%"
132,Optimism,OP,optimism,"$197,744,544.43",$0.8424,234.748.364 OP,"$57,713,802.99","-1,74%","-5,72%","-6,96%"
133,Serum,SRM,serum,"$195,067,403.79",$0.741,263.244.669 SRM *,"$11,653,016.19","-1,21%","-2,66%","-0,64%"
134,Ontology,ONT,ontology,"$188,891,004.22",$0.2158,875.249.524 ONT *,"$11,263,353.97","-1,30%","-2,79%","-0,53%"
135,WAX,WAXP,wax,"$182,074,993.67",$0.08364,2.176.803.647 WAXP *,"$3,278,091.26","-0,49%","-2,08%","-2,42%"
136,Storj,STORJ,storj,"$182,599,451.76",$0.4422,412.937.122 STORJ *,"$9,844,284.24","-0,97%","-1,55%","-2,89%"
137,MXC,MXC,mxc,"$179,073,929.53",$0.06778,2.642.132.371 MXC *,"$11,387,902.20","-0,60%","-2,35%","8,14%"
138,Moonbeam,GLMR,moonbeam,"$177,985,310.96",$0.4482,397.076.360 GLMR *,"$28,567,523.41","-0,97%","-5,08%","-3,47%"
139,Siacoin,SC,siacoin,"$177,568,208.75",$0.003409,52.080.592.992 SC,"$1,498,891.49","-0,38%","-1,40%","-3,30%"
140,Casper,CSPR,casper-network,"$175,561,608.39",$0.02878,6.099.533.163 CSPR *,"$4,586,708.66","-0,85%","-3,17%","-0,29%"
141,Immutable X,IMX,immutable-x,"$175,046,969.95",$0.744,235.284.001 IMX *,"$24,073,590.72","-2,36%","-1,91%","1,78%"
142,Chia,XCH,chia,"$173,291,133.05",$32.99,5.252.696 XCH,"$5,139,818.50","-0,58%","-1,21%","-2,31%"
143,Horizen,ZEN,zencash,"$173,456,822.31",$13.46,12.886.350 ZEN,"$4,379,924.64","-1,00%","-3,22%","-2,57%"
144,Audius,AUDIO,audius,"$172,822,427.29",$0.208,830.924.708 AUDIO *,"$3,512,575.36","-1,00%","-2,71%","-2,12%"
145,SXP,SXP,swipe,"$171,057,519.58",$0.3425,499.459.105 SXP *,"$12,600,404.76","-0,78%","-1,97%","0,26%"
146,ABBC Coin,ABBC,alibabacoin,"$164,356,721.03",$0.1611,1.020.159.440 ABBC *,"$20,594,571.35","-0,29%","-0,56%","-1,26%"
147,SwissBorg,CHSB,swissborg,"$162,291,999.26",$0.1623,1.000.000.000 CHSB *,"$236,483.30","-0,76%","-0,25%","1,65%"
148,UMA,UMA,uma,"$155,676,923.38",$2.26,68.947.415 UMA *,"$8,786,837.24","-0,75%","-2,13%","-4,32%"
149,WOO Network,WOO,woo-network,"$152,796,715.06",$0.1324,1.154.028.406 WOO *,"$7,438,197.77","-1,04%","-2,16%","-2,03%"
150,PlayDapp,PLA,playdapp,"$150,134,620.95",$0.3075,488.229.678 PLA *,"$4,237,856.05","-0,89%","-2,03%","-2,83%"
151,Voyager Token,VGX,ethos,"$151,026,340.46",$0.5423,278.482.214 VGX *,"$11,754,882.24","-1,75%","-4,83%","-22,33%"
152,SKALE Network,SKL,skale,"$150,910,113.54",$0.03784,3.988.019.337 SKL *,"$7,069,327.17","-1,27%","-2,83%","1,47%"
153,Secret,SCRT,secret,"$148,786,085.79",$0.9111,163.295.557 SCRT *,"$1,652,883.95","-0,79%","-3,32%","-4,92%"
154,DigiByte,DGB,digibyte,"$144,945,098.39",$0.009237,15.692.180.103 DGB,"$2,405,858.79","-0,88%","-2,25%","-0,65%"
155,APENFT,NFT,apenft,"$141,851,915.61",$0.00000051,277.080.562.500.000 NFT *,"$69,551,141.75","-0,55%","2,87%","-2,35%"
156,Smooth Love Potion,SLP,smooth-love-potion,"$138,765,812.80",$0.003208,43.261.540.280 SLP *,"$9,862,271.84","-1,29%","-1,58%","-2,95%"
157,Dogelon Mars,ELON,dogelon-mars,"$135,046,059.79",$0.00000025,547.589.558.602.593 ELON *,"$2,052,612.30","-2,05%","-5,04%","-4,82%"
158,SushiSwap,SUSHI,sushi,"$131,650,515.11",$1.03,127.244.443 SUSHI *,"$35,600,519.81","-1,17%","-3,78%","-0,63%"
159,DAO Maker,DAO,dao-maker,"$127,606,708.88",$1.39,92.074.259 DAO *,"$4,070,710.51","-0,35%","-1,35%","-4,59%"
160,Nervos Network,CKB,nervos-network,"$123,513,043.83",$0.003705,33.340.068.750 CKB,"$1,465,498.34","-1,10%","-0,46%","-3,08%"
161,Civic,CVC,civic,"$123,508,723.69",$0.1235,1.000.000.000 CVC *,"$4,502,947.29","-1,05%","-3,21%","-4,39%"
162,Lisk,LSK,lisk,"$121,389,358.77",$0.9417,128.900.445 LSK *,"$4,028,905.90","-0,87%","-1,06%","-1,40%"
163,Pundi X (New),PUNDIX,pundi-x-2,"$121,605,583.45",$0.4704,258.491.637 PUNDIX,"$4,437,509.21","-0,49%","-2,10%","-3,66%"
164,Keep Network,KEEP,keep-network,"$121,000,523.72",$0.1406,860.762.270 KEEP *,"$283,021.99","-0,58%","-1,01%","-1,78%"
165,COTI,COTI,coti,"$120,368,854.20",$0.1086,1.108.643.952 COTI *,"$18,191,520.08","-0,41%","0,99%","1,38%"
166,Velas,VLX,velas,"$119,924,053.69",$0.05085,2.358.211.773 VLX,"$1,456,739.48","-0,60%","1,42%","15,78%"
167,MediBloc,MED,medibloc,"$119,141,270.53",$0.01915,6.222.777.786 MED *,"$662,235.59","-0,06%","-0,44%","-2,26%"
168,Render Token,RNDR,render-token,"$114,542,625.44",$0.4513,253.798.860 RNDR *,"$4,379,117.13","-1,32%","-1,98%","-2,18%"
169,Injective,INJ,injective-protocol,"$114,356,282.75",$1.57,73.005.554 INJ *,"$7,917,657.34","-2,97%","-5,18%","-12,86%"
170,Energy Web Token,EWT,energy-web-token,"$112,217,010.06",$3.73,30.062.138 EWT *,"$949,245.41","-1,95%","-2,85%","-2,28%"
171,CEEK VR,CEEK,ceek,"$111,745,939.34",$0.1387,805.717.779 CEEK *,"$6,109,741.62","-0,98%","-1,37%","-4,86%"
172,Ren,REN,republic-protocol,"$111,318,265.85",$0.1114,999.037.500 REN *,"$10,497,409.89","-1,31%","-3,81%","1,27%"
173,ConstitutionDAO,PEOPLE,constitutiondao,"$110,528,278.61",$0.02184,5.060.137.335 PEOPLE,"$19,913,520.61","-1,69%","-2,04%","-3,98%"
174,Syscoin,SYS,syscoin,"$108,775,579.12",$0.1643,662.254.906 SYS,"$1,853,282.73","-0,69%","-3,64%","-6,07%"
175,Nano,XNO,nano,"$109,825,779.38",$0.8242,133.248.297 XNO *,"$14,236,685.12","4,37%","8,68%","5,54%"
176,NuCypher,NU,nucypher,"$105,011,350.69",$0.1494,703.000.000 NU *,"$1,899,169.67","-0,39%","-1,29%","-1,85%"
177,Celer Network,CELR,celer-network,"$105,214,642.90",$0.01485,7.085.488.367 CELR *,"$4,869,916.40","-1,91%","-2,08%","1,67%"
178,Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,"$104,212,563.22",$8.54,12.201.404 BTCST *,"$3,125,933.77","-0,66%","-2,40%","-2,31%"
179,Ontology Gas,ONG,ong,"$104,543,378.64",$0.3262,320.470.074 ONG *,"$24,942,915.75","-0,65%","0,19%","-1,44%"
180,Request,REQ,request-network,"$102,568,106.62",$0.1026,999.830.316 REQ *,"$8,614,189.67","-1,16%","-0,15%","0,73%"
181,Spell Token,SPELL,spell-token,"$101,676,559.07",$0.0009966,102.022.443.282 SPELL *,"$27,877,500.57","-1,10%","-2,11%","-3,49%"
182,Orbs,ORBS,orbs,"$100,517,928.94",$0.03494,2.876.767.039 ORBS *,"$4,903,278.27","-0,94%","-3,07%","1,86%"
183,Ultra,UOS,ultra,"$99,500,437.74",$0.3275,303.793.578 UOS *,"$699,746.87","-1,48%","-0,41%","-13,98%"
184,Tribe,TRIBE,tribe-2,"$96,397,062.58",$0.2126,453.448.622 TRIBE *,"$1,646,078.30","0,06%","-1,57%","1,27%"
185,iExec RLC,RLC,iexec-rlc,"$96,573,890.47",$1.19,80.999.785 RLC *,"$5,174,612.15","-0,25%","-0,45%","2,12%"
186,Acala Token,ACA,acala,"$95,889,452.30",$0.1812,529.283.333 ACA *,"$2,791,748.05","-0,69%","0,45%","-10,22%"
187,Reef,REEF,reef,"$96,306,206.39",$0.004775,20.168.864.571 REEF *,"$53,565,714.62","-1,78%","-7,53%","-6,16%"
