Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
22,Internet Computer,ICP,internet-computer,"$8,367,621,356.41",$50.27,166.447.486 ICP *,"$247,333,964.44","0,63%","1,15%","15,11%"
23,Axie Infinity,AXS,axie-infinity,"$8,424,612,358.11",$138.32,60.907.500 AXS *,"$2,673,087,028.99","3,62%","28,14%","116,82%"
24,Tezos,XTZ,tezos,"$7,500,530,658.48",$8.70,861.829.486 XTZ *,"$2,497,371,434.14","2,17%","18,18%","33,45%"
25,Filecoin,FIL,filecoin,"$7,578,843,328.67",$69.08,109.712.354 FIL,"$961,795,283.17","0,16%","-1,26%","23,95%"
26,Stellar,XLM,stellar,"$7,492,660,175.80",$0.3151,23.778.931.815 XLM *,"$599,415,325.11","0,06%","-0,59%","14,10%"
27,VeChain,VET,vechain,"$7,106,453,844.77",$0.1105,64.315.576.989 VET *,"$462,434,142.05","0,03%","-0,86%","20,87%"
28,Ethereum Classic,ETC,ethereum-classic,"$7,001,577,692.31",$53.72,130.342.109 ETC,"$992,987,917.00","0,01%","0,61%","13,82%"
29,FTX Token,FTT,ftx-token,"$6,840,450,729.95",$56.75,120.546.132 FTT *,"$430,917,546.63","-0,08%","1,03%","1,59%"
30,TRON,TRX,tron,"$6,806,296,678.91",$0.09498,71.659.657.369 TRX *,"$1,058,942,941.57","0,29%","1,45%","8,28%"
31,Dai,DAI,dai,"$6,476,222,369.43",$1.00,6.474.951.714 DAI *,"$310,410,707.69","-0,07%","-0,10%","-0,08%"
32,THETA,THETA,theta-token,"$6,109,807,700.16",$6.11,1.000.000.000 THETA *,"$249,237,887.73","0,74%","0,65%","19,82%"
33,Hedera Hashgraph,HBAR,hedera-hashgraph,"$5,939,876,828.63",$0.4005,14.832.756.028 HBAR *,"$314,995,359.90","2,30%","3,31%","19,60%"
34,Bitcoin BEP2,BTCB,bitcoin-bep2,"$5,058,818,683.84","$48,111.99",105.147 BTCB *,"$30,927,945.76","0,27%","0,60%","11,36%"
35,Elrond,EGLD,elrond-erd-2,"$4,970,332,617.00",$254.43,19.535.388 EGLD *,"$169,988,913.17","2,21%","3,47%","13,92%"
36,Monero,XMR,monero,"$4,663,335,658.95",$259.01,18.004.609 XMR,"$200,304,137.13","1,12%","2,28%","10,64%"
37,Crypto.com Coin,CRO,crypto-com-chain,"$4,608,945,841.41",$0.1824,25.263.013.692 CRO *,"$59,639,058.05","1,06%","3,79%","15,18%"
38,eCash,XEC,ecash,"$4,604,404,853.36",$0.0002441,18.860.223.423.313 XEC,"$294,273,101.14","0,35%","-2,73%","8,43%"
39,PancakeSwap,CAKE,pancakeswap-token,"$4,493,190,603.23",$19.69,228.243.469 CAKE *,"$250,202,776.48","0,33%","-1,60%","5,69%"
40,EOS,EOS,eos,"$4,452,539,273.43",$4.64,959.762.283 EOS *,"$1,694,084,782.76","-0,24%","7,10%","16,81%"
41,Aave,AAVE,aave,"$4,096,538,965.81",$310.55,13.191.090 AAVE *,"$248,739,139.01","0,40%","-1,28%","5,94%"
42,Quant,QNT,quant-network,"$3,823,151,598.47",$316.68,12.072.738 QNT *,"$65,593,354.43","-0,20%","-0,36%","7,49%"
43,NEAR Protocol,NEAR,near,"$3,791,683,772.88",$8.02,472.542.672 NEAR *,"$254,411,760.63","0,67%","2,43%","10,19%"
44,Fantom,FTM,fantom,"$3,739,569,892.23",$1.47,2.545.006.273 FTM *,"$386,944,373.01","0,78%","0,66%","24,74%"
45,The Graph,GRT,the-graph,"$3,469,409,888.97",$0.7357,4.715.735.200 GRT *,"$112,004,758.27","0,74%","1,14%","9,54%"
46,IOTA,MIOTA,iota,"$3,423,910,128.52",$1.23,2.779.530.283 MIOTA *,"$170,736,407.74","-2,83%","-3,27%","4,67%"
47,SHIBA INU,SHIB,shiba-inu,"$3,372,010,281.69",$0.00000854,394.796.000.000.000 SHIB *,"$627,602,336.99","1,05%","7,96%","20,38%"
48,Neo,NEO,neo,"$3,133,437,650.73",$44.42,70.538.831 NEO *,"$373,194,502.89","0,39%","4,79%","14,69%"
49,Klaytn,KLAY,klay-token,"$3,091,562,434.85",$1.23,2.509.928.057 KLAY *,"$99,365,701.71","0,51%","2,28%","16,04%"
50,Kusama,KSM,kusama,"$2,930,086,061.60",$345.93,8.470.098 KSM *,"$108,967,035.40","0,29%","-2,23%","6,78%"
51,Waves,WAVES,waves,"$2,880,758,073.46",$27.09,106.333.750 WAVES *,"$141,798,724.55","0,72%","2,72%","14,53%"
52,UNUS SED LEO,LEO,leo-token,"$2,811,664,371.12",$2.95,953.954.130 LEO *,"$2,443,314.51","0,62%","-0,24%","5,28%"
53,Bitcoin SV,BSV,bitcoin-cash-sv,"$2,735,547,875.86",$145.05,18.859.495 BSV,"$269,092,549.80","0,08%","4,10%","11,94%"
54,TerraUSD,UST,terrausd,"$2,679,938,223.78",$1.00,2.672.433.212 UST *,"$88,415,004.09","0,00%","-0,05%","0,02%"
55,Maker,MKR,maker,"$2,520,122,846.93","$2,542.17",991.328 MKR *,"$109,299,844.99","0,55%","2,29%","8,36%"
56,OMG Network,OMG,omisego,"$2,312,171,546.32",$16.49,140.245.398 OMG *,"$3,543,601,969.04","-1,94%","6,09%","81,75%"
57,BitTorrent,BTT,bittorrent,"$2,344,822,457.49",$0.003553,659.952.625.000 BTT *,"$279,361,721.68","0,43%","3,49%","11,51%"
58,Helium,HNT,helium,"$2,129,889,397.79",$21.50,99.081.560 HNT,"$58,336,360.34","0,27%","14,90%","19,13%"
59,Amp,AMP,amp-token,"$2,084,356,455.41",$0.04936,42.227.702.186 AMP,"$15,416,016.25","1,12%","-0,92%","6,51%"
60,Celo,CELO,celo,"$2,063,333,263.92",$6.31,326.913.145 CELO *,"$130,389,178.77","0,96%","-0,13%","0,65%"
61,THORChain,RUNE,thorchain,"$1,960,984,134.20",$8.74,224.410.215 RUNE *,"$75,915,564.90","0,67%","5,74%","21,17%"
62,Harmony,ONE,harmony,"$1,923,847,775.95",$0.1805,10.660.297.963 ONE *,"$193,950,539.05","0,56%","10,35%","1,64%"
63,Arweave,AR,arweave,"$1,920,669,039.07",$57.51,33.394.701 AR *,"$62,401,149.00","1,74%","-0,50%","33,13%"
64,Dash,DASH,dash,"$1,844,254,907.22",$177.95,10.363.628 DASH,"$232,617,606.65","0,49%","0,08%","9,83%"
65,Compound,COMP,compound-governance-token,"$1,797,390,221.65",$326.44,5.506.108 COMP *,"$231,935,905.93","0,14%","-3,58%","-7,52%"
66,Chiliz,CHZ,chiliz,"$1,696,329,416.84",$0.287,5.911.076.911 CHZ *,"$182,276,060.57","0,41%","1,07%","9,17%"
67,Stacks,STX,blockstack,"$1,667,250,323.93",$1.33,1.249.721.160 STX *,"$23,425,256.99","1,15%","0,29%","7,09%"
68,Revain,REV,revain,"$1,639,557,314.35",$0.01927,85.061.485.690 REV *,"$2,378,519.08","-0,21%","2,48%","14,94%"
69,Holo,HOT,holotoken,"$1,625,548,769.62",$0.009402,172.895.870.443 HOT *,"$218,035,864.75","-0,11%","9,01%","18,80%"
70,XDC Network,XDC,xdce-crowd-sale,"$1,604,533,484.22",$0.1305,12.299.397.470 XDC,"$6,544,898.93","-1,06%","-2,81%","-6,51%"
71,Decred,DCR,decred,"$1,586,104,090.91",$118.64,13.369.457 DCR,"$11,340,643.39","0,37%","2,94%","4,76%"
72,Theta Fuel,TFUEL,theta-fuel,"$1,570,412,400.06",$0.2962,5.301.214.400 TFUEL *,"$39,957,616.65","1,31%","-1,79%","8,35%"
73,Zcash,ZEC,zcash,"$1,518,228,103.11",$118.73,12.786.788 ZEC,"$170,239,383.57","0,25%","3,75%","6,80%"
74,ICON,ICX,icon,"$1,454,511,059.26",$2.17,671.294.494 ICX *,"$338,010,160.60","0,83%","10,77%","32,56%"
75,NEM,XEM,nem,"$1,459,980,965.07",$0.1622,8.999.999.999 XEM *,"$51,410,708.97","0,44%","1,47%","10,64%"
76,Qtum,QTUM,qtum,"$1,380,351,439.40",$13.98,98.749.176 QTUM *,"$908,049,456.06","-0,07%","2,38%","47,05%"
77,Decentraland,MANA,decentraland,"$1,390,482,900.20",$0.7653,1.816.971.891 MANA *,"$76,887,614.77","0,76%","1,58%","7,18%"
78,SushiSwap,SUSHI,sushi,"$1,376,308,911.87",$10.82,127.244.443 SUSHI *,"$188,564,449.68","0,29%","-0,85%","-5,16%"
79,Celsius,CEL,celsius-degree-token,"$1,365,037,940.57",$5.71,238.863.520 CEL *,"$7,025,933.34","0,22%","-1,00%","12,82%"
80,TrueUSD,TUSD,true-usd,"$1,342,516,904.23",$0.9998,1.342.821.383 TUSD *,"$63,442,572.62","-0,01%","-0,03%","-0,07%"
81,Huobi Token,HT,huobi-token,"$1,334,552,835.89",$8.13,164.081.489 HT *,"$258,821,797.29","0,00%","-2,15%","15,07%"
82,dYdX,DYDX,dydx,"$1,306,531,443.20",$23.47,55.679.060 DYDX *,"$530,968,645.11","0,22%","1,04%","21,96%"
83,Enjin Coin,ENJ,enjincoin,"$1,291,920,156.84",$1.55,834.340.660 ENJ *,"$97,793,316.32","1,35%","2,54%","16,70%"
84,Synthetix,SNX,havven,"$1,229,465,080.95",$10.71,114.841.533 SNX *,"$101,577,175.47","-0,12%","-0,93%","2,55%"
85,Flow,FLOW,flow,"$1,234,270,240.42",$19.15,64.444.582 FLOW *,"$100,717,243.45","0,19%","2,22%","21,82%"
86,Ren,REN,republic-protocol,"$1,207,970,078.38",$1.21,997.764.051 REN *,"$170,462,847.97","0,92%","-1,37%","4,84%"
87,Serum,SRM,serum,"$1,196,232,097.54",$8.98,133.231.781 SRM *,"$648,750,245.80","0,72%","3,81%","17,59%"
88,Curve DAO Token,CRV,curve-dao-token,"$1,201,594,317.41",$2.82,426.748.438 CRV *,"$387,977,375.61","-1,44%","10,76%","10,54%"
89,Zilliqa,ZIL,zilliqa,"$1,176,769,286.15",$0.09958,11.817.159.298 ZIL,"$82,367,585.76","0,85%","3,02%","19,40%"
90,yearn.finance,YFI,yearn-finance,"$1,149,036,397.23","$31,362.11",36.638 YFI *,"$157,090,389.93","-0,44%","-2,07%","3,27%"
91,Mina,MINA,mina-protocol,"$1,144,856,348.60",$4.50,254.322.660 MINA *,"$65,696,296.46","0,88%","0,83%","2,88%"
92,OKB,OKB,okb,"$1,094,695,917.83",$18.24,60.000.000 OKB *,"$302,569,290.71","1,23%","0,60%","43,22%"
93,Ravencoin,RVN,ravencoin,"$1,089,236,370.95",$0.1113,9.786.880.000 RVN,"$61,175,353.07","0,63%","0,73%","11,79%"
94,Basic Attention Token,BAT,basic-attention-token,"$1,086,601,969.29",$0.7289,1.490.650.999 BAT *,"$195,962,942.63","0,77%","2,78%","14,19%"
95,Bitcoin Gold,BTG,bitcoin-gold,"$1,042,531,805.46",$59.53,17.513.924 BTG,"$29,037,419.51","0,25%","0,19%","13,72%"
96,Telcoin,TEL,telcoin,"$1,024,704,873.16",$0.01877,54.602.110.195 TEL *,"$20,278,537.23","0,51%","8,69%","18,70%"
97,Perpetual Protocol,PERP,perpetual-protocol,"$1,032,161,067.65",$15.02,68.700.000 PERP *,"$41,554,495.91","0,59%","-3,31%","6,47%"
98,IOST,IOST,iostoken,"$1,002,242,295.09",$0.05537,18.099.719.631 IOST *,"$186,816,397.71","0,43%","-1,84%","-5,59%"
99,Audius,AUDIO,audius,"$978,135,294.93",$2.37,411.910.943 AUDIO *,"$34,501,039.61","0,24%","2,67%","15,19%"
100,Pax Dollar,USDP,paxos-standard,"$945,208,692.82",$0.9995,945.642.940 USDP *,"$11,330,618.01","-0,02%","-0,03%","-0,09%"
101,Nexo,NEXO,nexo,"$936,771,291.14",$1.67,560.000.011 NEXO *,"$11,522,987.61","1,50%","5,14%","13,06%"
102,Horizen,ZEN,zencash,"$901,085,718.47",$77.76,11.588.200 ZEN,"$42,949,959.17","0,81%","3,39%","18,06%"
103,Bancor,BNT,bancor,"$886,244,017.12",$3.87,229.066.828 BNT *,"$35,119,063.94","0,99%","1,50%","9,19%"
104,Mdex,MDX,mdex,"$882,397,127.58",$1.26,702.352.728 MDX *,"$48,012,070.97","-0,49%","2,60%","16,13%"
105,KuCoin Token,KCS,kucoin-shares,"$869,603,186.02",$10.85,80.118.638 KCS *,"$8,560,866.29","0,42%","0,16%","1,69%"
106,Celer Network,CELR,celer-network,"$859,819,345.68",$0.1437,5.981.936.993 CELR *,"$162,809,283.56","1,43%","-0,34%","-14,34%"
107,0x,ZRX,0x,"$848,149,704.56",$1.00,845.341.602 ZRX *,"$78,530,228.21","0,80%","2,63%","12,37%"
108,Raydium,RAY,raydium,"$821,159,170.14",$11.54,71.127.590 RAY *,"$148,068,321.04","0,85%","3,61%","19,08%"
109,Siacoin,SC,siacoin,"$810,746,473.06",$0.01657,48.931.612.992 SC,"$33,897,849.57","-0,21%","3,19%","10,67%"
110,renBTC,RENBTC,renbtc,"$803,783,695.60","$48,194.93",16.678 RENBTC *,"$16,823,939.51","0,45%","0,96%","11,48%"
111,Ontology,ONT,ontology,"$789,243,740.58",$0.9017,875.249.524 ONT *,"$142,844,824.99","0,72%","6,74%","14,79%"
112,The Sandbox,SAND,the-sandbox,"$776,671,568.93",$0.8705,892.246.119 SAND *,"$255,116,222.79","3,45%","10,34%","32,65%"
113,Nano,NANO,nano,"$760,650,883.08",$5.71,133.248.297 NANO *,"$121,128,458.98","0,15%","16,00%","25,91%"
114,DigiByte,DGB,digibyte,"$711,942,014.51",$0.04836,14.723.118.612 DGB,"$35,385,172.26","0,28%","-1,79%","7,65%"
115,Voyager Token,VGX,ethos,"$676,374,934.56",$2.43,278.482.214 VGX *,"$4,202,136.20","0,80%","-2,00%","5,40%"
116,SwissBorg,CHSB,swissborg,"$663,471,864.86",$0.6635,1.000.000.000 CHSB *,"$1,674,525.02","0,03%","-3,02%","10,16%"
117,Ankr,ANKR,ankr,"$662,068,907.17",$0.0864,7.662.899.378 ANKR *,"$37,610,231.94","0,85%","1,37%","9,62%"
118,UMA,UMA,uma,"$638,125,056.12",$10.14,62.949.886 UMA *,"$31,622,091.53","0,14%","2,56%","8,09%"
119,IoTeX,IOTX,iotex,"$612,325,071.78",$0.06418,9.540.779.324 IOTX *,"$33,704,992.45","1,14%","1,39%","-1,71%"
120,Kava,KAVA,kava,"$599,032,791.62",$6.55,91.443.180 KAVA *,"$151,814,503.31","1,81%","8,03%","16,26%"
121,Fetch.ai,FET,fetch-ai,"$593,832,266.40",$0.7959,746.113.681 FET *,"$147,819,383.71","0,13%","-0,88%","-2,27%"
122,Dent,DENT,dent,"$569,854,916.38",$0.005756,99.007.791.203 DENT *,"$131,559,164.40","1,79%","0,60%","45,27%"
123,1inch,1INCH,1inch,"$555,308,009.95",$3.08,180.362.122 1INCH *,"$384,551,562.86","0,51%","0,63%","14,96%"
124,Loopring,LRC,loopring,"$543,749,874.69",$0.4113,1.321.882.007 LRC *,"$80,828,669.83","0,44%","3,40%","11,45%"
125,Neutrino USD,USDN,neutrino,"$539,458,745.12",$0.9819,549.415.227 USDN *,"$15,142,863.54","0,00%","0,39%","0,26%"
126,Golem,GLM,golem,"$532,160,919.25",$0.5322,1.000.000.000 GLM *,"$14,193,192.40","0,52%","0,27%","13,65%"
127,Polymath,POLY,polymath,"$524,311,478.13",$0.839,624.946.939 POLY *,"$230,921,303.06","1,35%","11,95%","45,00%"
128,WAX,WAXP,wax,"$523,235,033.06",$0.2959,1.768.401.944 WAXP *,"$178,383,440.37","-1,00%","10,43%","36,44%"
129,WOO Network,WOO,woo-network,"$497,525,003.86",$0.9542,521.406.752 WOO *,"$32,340,593.73","-0,14%","-2,92%","58,07%"
130,Reserve Rights,RSR,reserve-rights-token,"$484,016,087.04",$0.03678,13.159.999.000 RSR *,"$47,947,229.21","0,47%","5,40%","21,93%"
131,COTI,COTI,coti,"$487,583,215.71",$0.5613,868.672.118 COTI *,"$168,083,155.57","0,90%","-3,30%","8,26%"
132,HUSD,HUSD,husd,"$481,383,202.29",$0.9998,481.478.515 HUSD *,"$193,860,227.34","0,00%","0,00%","-0,05%"
133,Swipe,SXP,swipe,"$458,542,773.27",$2.45,187.368.789 SXP *,"$122,140,164.32","0,72%","2,56%","16,96%"
134,Numeraire,NMR,numeraire,"$447,606,760.55",$43.89,10.197.847 NMR *,"$27,903,784.82","0,44%","-1,19%","6,17%"
135,Ocean Protocol,OCEAN,ocean-protocol,"$445,400,868.99",$0.7265,613.099.141 OCEAN *,"$32,376,876.37","0,81%","2,44%","8,17%"
136,Lisk,LSK,lisk,"$418,190,125.22",$3.24,128.900.445 LSK *,"$18,624,764.64","0,40%","2,28%","11,00%"
137,Fei Protocol,FEI,fei-usd,"$425,554,111.98",$1.00,424.996.178 FEI *,"$29,599,977.93","0,13%","-0,06%","0,05%"
138,Gnosis,GNO,gnosis,"$419,079,864.45",$278.53,1.504.587 GNO *,"$5,864,109.58","0,03%","1,86%","12,54%"
139,SKALE Network,SKL,skale,"$417,054,625.49",$0.3438,1.213.100.288 SKL *,"$44,806,124.65","-0,82%","2,33%","13,49%"
140,Alpha Finance Lab,ALPHA,alpha-finance,"$403,223,264.87",$0.9924,406.330.126 ALPHA *,"$31,774,019.09","0,81%","0,36%","17,05%"
141,Ergo,ERG,ergo,"$402,343,059.07",$12.57,32.012.428 ERG,"$3,829,279.62","0,08%","-3,12%","-4,44%"
142,Storj,STORJ,storj,"$389,445,856.38",$1.22,320.101.951 STORJ *,"$32,898,493.03","0,52%","1,76%","12,76%"
143,VeThor Token,VTHO,vethor-token,"$390,092,460.26",$0.009592,40.670.059.661 VTHO,"$19,555,255.67","0,27%","-0,31%","18,76%"
144,XYO,XYO,xyo-network,"$383,870,286.69",$0.02989,12.844.821.266 XYO,"$13,803,219.32","0,11%","-5,19%","3,28%"
145,Nervos Network,CKB,nervos-network,"$376,786,786.27",$0.01343,28.065.608.062 CKB *,"$26,500,110.13","0,97%","-0,47%","9,91%"
146,Livepeer,LPT,livepeer,"$371,971,876.55",$17.58,21.164.655 LPT *,"$12,458,381.31","0,50%","-1,38%","3,07%"
147,SingularityNET,AGIX,singularitynet,"$368,694,417.95",$0.3687,1.000.000.000 AGIX *,"$11,889,155.67","0,54%","0,17%","2,27%"
148,aelf,ELF,aelf,"$364,651,585.95",$0.6697,544.480.200 ELF *,"$65,589,368.63","0,79%","-0,23%","3,47%"
149,WINkLink,WIN,wink,"$361,498,860.11",$0.0004718,766.299.999.999 WIN *,"$86,004,655.64","0,30%","3,86%","18,56%"
150,Verge,XVG,verge,"$359,732,257.81",$0.02186,16.456.958.844 XVG,"$17,053,772.58","0,68%","1,63%","9,25%"
151,WazirX,WRX,wazirx,"$359,697,813.26",$1.13,317.591.918 WRX *,"$21,987,294.07","0,34%","-0,29%","8,68%"
152,Unibright,UBT,unibright,"$355,372,671.41",$2.37,149.999.999 UBT,"$5,896,712.02","-0,24%","-6,66%","-18,69%"
153,MediBloc,MED,medibloc,"$357,629,465.97",$0.06644,5.382.401.140 MED *,"$11,440,353.26","0,22%","-0,56%","9,08%"
154,Injective Protocol,INJ,injective-protocol,"$353,395,199.26",$10.82,32.655.553 INJ *,"$33,767,562.13","0,16%","0,23%","1,55%"
155,Bitcoin Diamond,BCD,bitcoin-diamond,"$353,100,937.88",$1.89,186.492.898 BCD,"$7,034,312.41","-0,45%","0,60%","16,62%"
156,BakeryToken,BAKE,bakerytoken,"$350,374,659.44",$1.81,193.529.493 BAKE *,"$54,771,249.47","0,87%","-0,63%","17,62%"
157,Civic,CVC,civic,"$347,774,913.23",$0.5191,670.000.000 CVC *,"$186,222,376.20","1,90%","8,61%","19,06%"
158,Conflux,CFX,conflux-token,"$346,549,739.67",$0.3441,1.007.150.574 CFX,"$61,785,768.07","0,95%","6,16%","8,62%"
159,Ontology Gas,ONG,ong,"$341,774,172.87",$1.31,261.677.564 ONG *,"$45,008,167.32","1,52%","5,47%","18,45%"
160,MyNeighborAlice,ALICE,my-neighbor-alice,"$328,980,453.51",$14.30,23.000.000 ALICE *,"$174,964,233.48","3,99%","7,74%","44,22%"
161,Ardor,ARDR,ardor,"$330,886,260.91",$0.3312,998.999.495 ARDR *,"$16,655,598.88","1,57%","1,37%","14,44%"
162,PAX Gold,PAXG,pax-gold,"$320,459,227.39","$1,771.45",180.902 PAXG *,"$6,460,085.31","-0,01%","0,38%","0,80%"
163,GateToken,GT,gatechain-token,"$316,451,882.89",$4.16,76.044.572 GT *,"$7,280,105.47","-0,12%","-2,53%","14,98%"
164,iExec RLC,RLC,iexec-rlc,"$312,205,192.18",$3.90,80.070.793 RLC *,"$22,124,411.48","0,22%","0,97%","20,00%"
165,Velas,VLX,velas,"$310,362,103.20",$0.1461,2.124.380.663 VLX,"$7,481,302.78","0,32%","-2,41%","-11,36%"
166,Energy Web Token,EWT,energy-web-token,"$309,777,050.98",$10.30,30.062.138 EWT *,"$2,271,640.18","1,16%","3,79%","13,82%"
167,Venus,XVS,venus,"$306,678,068.28",$27.27,11.245.107 XVS *,"$26,091,553.12","0,65%","3,69%","26,34%"
168,StormX,STMX,storm,"$306,379,176.11",$0.03064,10.000.000.000 STMX *,"$25,972,173.99","0,19%","0,51%","19,85%"
169,DigitalBits,XDB,digitalbits,"$303,318,326.48",$0.3904,777.009.768 XDB,"$1,456,693.91","0,25%","-2,07%","-23,13%"
170,Function X,FX,fx-coin,"$300,599,086.36",$0.7358,408.520.357 FX *,"$1,416,664.80","-0,55%","-1,07%","-1,45%"
171,Origin Protocol,OGN,origin-protocol,"$300,458,884.97",$0.854,351.815.555 OGN *,"$35,948,337.66","1,15%","0,53%","16,46%"
172,Band Protocol,BAND,band-protocol,"$297,152,381.05",$8.44,35.191.821 BAND *,"$42,523,777.54","0,85%","2,73%","14,30%"
173,Status,SNT,status,"$292,953,369.32",$0.08441,3.470.483.788 SNT *,"$15,187,464.96","0,73%","0,78%","12,85%"
174,Cartesi,CTSI,cartesi,"$289,709,649.28",$0.7097,408.197.415 CTSI *,"$87,130,004.23","2,20%","8,67%","24,22%"
175,Stratis,STRAX,stratis,"$279,531,955.36",$2.06,135.995.876 STRAX *,"$13,121,336.39","0,82%","0,42%","9,59%"
176,Oasis Network,ROSE,oasis-network,"$284,615,990.06",$0.1897,1.500.000.000 ROSE,"$58,193,755.59","-0,22%","-0,82%","15,65%"
177,Reef,REEF,reef,"$284,546,213.97",$0.02059,13.817.493.953 REEF *,"$42,630,907.91","0,61%","2,66%","12,44%"
178,Prometeus,PROM,prometeus,"$284,206,939.96",$17.28,16.450.000 PROM *,"$10,270,640.91","-0,15%","0,37%","5,80%"
179,Hive,HIVE,hive,"$276,175,327.37",$0.6856,402.827.834 HIVE *,"$58,759,417.82","1,33%","6,34%","17,34%"
180,Augur,REP,augur,"$261,731,513.47",$23.79,11.000.000 REP *,"$28,172,007.13","0,54%","-1,19%","13,12%"
181,Constellation,DAG,constellation-labs,"$260,671,997.72",$0.2058,1.266.911.931 DAG *,"$8,892,969.56","0,20%","0,18%","-30,14%"
182,Orbs,ORBS,orbs,"$260,093,681.91",$0.1166,2.229.950.518 ORBS *,"$8,831,015.37","1,29%","0,66%","10,30%"
183,ASD,ASD,asd,"$254,227,229.79",$0.3848,660.615.274 ASD *,"$3,851,201.25","0,00%","-1,24%","-2,86%"
184,MaidSafeCoin,MAID,maidsafecoin,"$251,378,710.97",$0.5555,452.552.412 MAID *,"$1,215,005.43","0,70%","0,59%","6,13%"
185,Enzyme,MLN,melon,"$250,486,809.09",$139.72,1.792.738 MLN *,"$15,490,582.70","0,47%","-1,88%","-12,59%"
186,Dero,DERO,dero,"$245,390,462.64",$22.51,10.902.378 DERO,"$1,999,740.37","-0,17%","17,74%","19,53%"
187,Casper,CSPR,casper-network,"$242,841,056.31",$0.1063,2.283.454.284 CSPR *,"$15,174,422.56","1,25%","-0,10%","27,93%"
188,Orchid,OXT,orchid-protocol,"$237,352,186.46",$0.3436,690.690.084 OXT *,"$47,614,543.47","0,06%","3,52%","7,86%"
189,NKN,NKN,nkn,"$237,156,058.54",$0.3388,700.000.000 NKN,"$15,881,819.40","-0,43%","4,35%","17,60%"
190,Gemini Dollar,GUSD,gemini-dollar,"$231,682,609.00",$0.9995,231.805.074 GUSD *,"$12,973,021.86","0,01%","-0,06%","0,67%"
191,Metal,MTL,metal,"$219,678,085.74",$3.30,66.588.888 MTL *,"$43,872,555.37","0,71%","2,13%","17,65%"
192,Steem,STEEM,steem,"$218,875,519.32",$0.5579,392.333.140 STEEM *,"$23,881,292.34","0,53%","3,16%","12,01%"
