Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
20,Litecoin,LTC,litecoin,"$3,600,711,101.74",$50.97,70.640.719 LTC,"$402,299,367.19","0,36%","0,96%","-10,38%"
21,FTX Token,FTT,ftx-token,"$3,298,915,385.87",$24.37,135.348.550 FTT *,"$54,348,143.62","0,15%","-1,03%","-10,24%"
22,Chainlink,LINK,chainlink,"$2,898,757,554.41",$6.21,467.099.971 LINK *,"$227,563,149.59","0,40%","-0,32%","-8,00%"
23,Cronos,CRO,crypto-com-chain,"$2,861,761,183.54",$0.1133,25.263.013.692 CRO *,"$14,601,793.55","0,25%","0,31%","-8,91%"
24,Stellar,XLM,stellar,"$2,728,424,686.19",$0.1089,25.043.412.801 XLM *,"$115,827,368.66","0,53%","0,27%","-9,38%"
25,NEAR Protocol,NEAR,near,"$2,411,707,835.52",$3.32,725.911.205 NEAR *,"$135,311,619.17","0,20%","0,29%","-12,18%"
26,Cosmos,ATOM,cosmos,"$2,318,803,811.92",$8.10,286.370.297 ATOM *,"$333,735,291.33","0,20%","0,39%","0,65%"
27,Algorand,ALGO,algorand,"$2,159,001,439.87",$0.3096,6.973.061.923 ALGO *,"$60,171,439.05","-0,29%","0,58%","-6,82%"
28,Monero,XMR,monero,"$2,111,261,236.80",$116.37,18.142.906 XMR,"$60,471,637.88","0,07%","0,31%","-7,15%"
29,Bitcoin Cash,BCH,bitcoin-cash,"$2,017,394,601.92",$105.58,19.107.725 BCH,"$1,187,978,767.06","0,04%","-0,85%","-6,63%"
30,Ethereum Classic,ETC,ethereum-classic,"$2,007,901,475.52",$14.81,135.622.523 ETC,"$177,074,365.44","0,18%","0,23%","-11,26%"
31,VeChain,VET,vechain,"$1,636,686,692.46",$0.02257,72.511.146.418 VET *,"$73,679,211.98","0,34%","1,05%","-7,11%"
32,Flow,FLOW,flow,"$1,602,343,561.31",$1.55,1.036.200.000 FLOW *,"$27,838,190.38","-0,54%","0,69%","-5,38%"
33,Decentraland,MANA,decentraland,"$1,549,025,789.40",$0.8377,1.849.216.541 MANA *,"$97,021,074.36","0,06%","0,21%","-10,17%"
34,ApeCoin,APE,apecoin,"$1,367,468,844.20",$4.57,299.531.250 APE *,"$143,372,080.88","0,28%","1,07%","-2,92%"
35,The Sandbox,SAND,the-sandbox,"$1,311,212,067.99",$1.04,1.258.626.081 SAND *,"$151,449,506.20","0,34%","-0,09%","-11,39%"
36,Hedera,HBAR,hedera-hashgraph,"$1,315,386,808.36",$0.06239,21.084.776.584 HBAR *,"$15,365,774.33","0,16%","-1,60%","-9,28%"
37,Tezos,XTZ,tezos,"$1,302,570,352.98",$1.45,900.250.961 XTZ *,"$46,326,764.12","-0,17%","-0,67%","0,06%"
38,Internet Computer,ICP,internet-computer,"$1,268,811,950.19",$5.24,242.022.228 ICP *,"$29,588,972.37","0,14%","-0,08%","-9,11%"
39,Theta Network,THETA,theta-token,"$1,213,571,866.54",$1.21,1.000.000.000 THETA *,"$61,164,468.40","0,32%","2,59%","-8,91%"
40,TrueUSD,TUSD,true-usd,"$1,207,447,480.93",$1.00,1.206.633.032 TUSD *,"$54,547,212.97","-0,01%","0,02%","0,03%"
41,Filecoin,FIL,filecoin,"$1,206,868,175.80",$5.31,227.246.838 FIL,"$70,749,205.56","-0,09%","-0,47%","-8,93%"
42,Axie Infinity,AXS,axie-infinity,"$1,169,753,613.69",$14.18,82.475.674 AXS *,"$119,533,717.93","0,19%","1,93%","-12,34%"
43,Elrond,EGLD,elrond-erd-2,"$1,149,825,037.79",$51.09,22.504.474 EGLD *,"$32,508,208.47","0,13%","1,05%","-7,36%"
44,Helium,HNT,helium,"$1,109,057,844.22",$9.16,121.062.579 HNT,"$8,050,424.67","-0,03%","0,36%","-13,87%"
45,Bitcoin SV,BSV,bitcoin-cash-sv,"$1,014,184,959.38",$53.09,19.104.252 BSV,"$58,941,336.93","-0,43%","-1,16%","-13,36%"
46,Pax Dollar,USDP,paxos-standard,"$945,885,756.91",$1.00,945.642.940 USDP *,"$32,602,369.19","0,03%","0,10%","0,29%"
47,EOS,EOS,eos,"$936,754,941.96",$0.9429,993.500.955 EOS *,"$124,171,843.24","0,14%","0,56%","-4,92%"
48,Maker,MKR,maker,"$882,251,181.48",$902.44,977.631 MKR *,"$82,854,820.03","0,35%","-0,64%","-9,86%"
49,KuCoin Token,KCS,kucoin-shares,"$816,163,419.02",$8.30,98.379.861 KCS *,"$8,208,955.06","0,02%","-3,84%","-22,54%"
50,Zcash,ZEC,zcash,"$803,187,012.78",$54.48,14.741.963 ZEC,"$38,710,212.04","0,26%","0,81%","-14,56%"
51,Aave,AAVE,aave,"$801,803,698.93",$57.62,13.915.774 AAVE *,"$95,602,593.64","-0,18%","-0,37%","-11,96%"
52,Neutrino USD,USDN,neutrino,"$763,364,258.84",$0.9873,773.151.198 USDN *,"$3,437,808.42","-0,12%","0,33%","-0,50%"
53,BitTorrent-New,BTT,bittorrent,"$754,951,201.43",$0.00000081,934.782.625.000.000 BTT *,"$56,135,073.87","0,12%","-0,02%","-5,81%"
54,IOTA,MIOTA,iota,"$750,098,364.42",$0.2699,2.779.530.283 MIOTA *,"$6,709,634.18","0,06%","0,16%","-4,98%"
55,OKB,OKB,okb,"$740,273,939.44",$12.34,60.000.000 OKB *,"$7,312,343.05","-0,05%","2,36%","-1,26%"
56,eCash,XEC,ecash,"$731,286,279.86",$0.00003828,19.104.629.673.303 XEC,"$5,440,536.73","0,34%","-0,14%","-5,46%"
57,USDD,USDD,usdd,"$716,298,876.33",$0.9903,723.321.765 USDD *,"$121,469,406.46","-0,06%","-0,09%","0,79%"
58,TerraClassicUSD,USTC,terrausd,"$672,734,752.85",$0.0656,10.254.324.384 USTC *,"$80,395,876.70","3,08%","15,88%","183,02%"
59,Klaytn,KLAY,klay-token,"$678,976,415.41",$0.233,2.913.666.864 KLAY *,"$24,578,108.90","-0,05%","1,13%","-5,62%"
60,Huobi Token,HT,huobi-token,"$673,770,062.38",$4.36,154.409.022 HT *,"$21,881,398.58","-0,22%","-0,06%","-17,19%"
61,Quant,QNT,quant-network,"$671,747,557.48",$55.64,12.072.738 QNT *,"$21,657,896.30","0,66%","-0,19%","-9,89%"
62,Fantom,FTM,fantom,"$653,497,455.65",$0.2568,2.545.006.273 FTM *,"$127,393,072.15","-0,30%","4,49%","-7,66%"
63,The Graph,GRT,the-graph,"$651,226,664.33",$0.09438,6.900.000.000 GRT *,"$25,696,054.18","0,57%","0,32%","-12,72%"
64,THORChain,RUNE,thorchain,"$644,826,592.25",$1.95,330.688.061 RUNE *,"$108,991,300.44","1,78%","7,09%","-9,47%"
65,PAX Gold,PAXG,pax-gold,"$604,676,367.09","$1,812.25",333.661 PAXG *,"$13,501,735.95","0,04%","-0,04%","-0,99%"
66,Basic Attention Token,BAT,basic-attention-token,"$599,474,358.52",$0.4003,1.497.691.558 BAT *,"$52,830,683.68","0,85%","-2,94%","1,85%"
67,Chiliz,CHZ,chiliz,"$590,964,813.86",$0.09849,6.000.378.771 CHZ *,"$49,430,597.94","0,72%","1,45%","0,29%"
68,Neo,NEO,neo,"$584,407,312.71",$8.28,70.538.831 NEO *,"$35,219,914.67","0,22%","0,42%","-12,60%"
69,Waves,WAVES,waves,"$560,202,885.06",$5.15,108.697.918 WAVES *,"$107,099,264.05","0,36%","-0,60%","-12,76%"
70,Stacks,STX,blockstack,"$509,043,929.18",$0.3852,1.321.384.592 STX,"$5,028,799.86","0,16%","-0,21%","-4,43%"
71,Loopring,LRC,loopring,"$505,747,035.56",$0.3802,1.330.088.530 LRC *,"$38,914,520.48","0,18%","0,19%","-5,37%"
72,Zilliqa,ZIL,zilliqa,"$502,889,812.98",$0.03869,12.998.193.579 ZIL,"$116,398,175.21","-0,01%","-0,61%","-15,48%"
73,STEPN,GMT,stepn,"$486,440,595.57",$0.8107,600.000.000 GMT *,"$216,881,459.01","0,51%","0,08%","-13,60%"
74,Dash,DASH,dash,"$462,103,746.09",$42.77,10.803.256 DASH,"$68,405,558.12","0,02%","-0,28%","-13,48%"
75,PancakeSwap,CAKE,pancakeswap-token,"$441,601,777.25",$3.08,143.181.872 CAKE *,"$60,244,190.84","0,09%","1,39%","-6,87%"
76,Enjin Coin,ENJ,enjincoin,"$428,674,189.41",$0.4788,895.399.956 ENJ *,"$49,509,949.35","0,36%","0,43%","-12,85%"
77,Curve DAO Token,CRV,curve-dao-token,"$427,257,573.07",$0.7951,537.372.111 CRV *,"$106,794,523.52","0,29%","2,33%","5,83%"
78,Fei USD,FEI,fei-usd,"$418,893,348.45",$0.9856,424.996.178 FEI *,"$1,583,383.92","-0,14%","-1,05%","-0,94%"
79,Kusama,KSM,kusama,"$418,919,299.02",$49.46,8.470.098 KSM *,"$22,539,336.07","0,28%","1,13%","-5,69%"
80,Celo,CELO,celo,"$392,373,191.45",$0.8703,450.833.963 CELO *,"$12,867,243.60","0,26%","0,11%","-5,00%"
81,Amp,AMP,amp-token,"$390,511,259.89",$0.009248,42.227.702.186 AMP,"$16,419,670.44","-0,78%","1,23%","1,13%"
82,Kava,KAVA,kava,"$384,817,250.01",$1.75,220.224.946 KAVA *,"$15,403,240.15","-0,27%","-2,82%","-4,36%"
83,Arweave,AR,arweave,"$388,599,710.68",$11.64,33.394.701 AR *,"$29,149,035.69","3,80%","14,44%","18,52%"
84,NEM,XEM,nem,"$388,563,831.96",$0.04317,8.999.999.999 XEM *,"$72,378,979.39","-0,38%","-10,85%","4,71%"
85,Gala,GALA,gala,"$369,791,399.66",$0.053,6.977.205.436 GALA *,"$103,348,283.06","0,41%","-0,46%","-12,43%"
86,Holo,HOT,holotoken,"$357,453,535.19",$0.002062,173.328.567.615 HOT *,"$15,488,899.05","0,03%","0,62%","-8,60%"
87,Mina,MINA,mina-protocol,"$354,323,055.15",$0.6189,572.540.616 MINA *,"$14,892,567.84","0,65%","-0,47%","-8,56%"
88,Compound,COMP,compound-governance-token,"$353,451,972.13",$49.38,7.157.898 COMP *,"$125,180,804.81","0,11%","4,23%","-2,56%"
89,1inch Network,1INCH,1inch,"$349,565,612.44",$0.6267,557.763.218 1INCH *,"$23,416,732.15","0,16%","-1,45%","-9,57%"
90,Nexo,NEXO,nexo,"$326,538,779.50",$0.5831,560.000.011 NEXO *,"$9,274,576.01","-0,32%","2,37%","-11,61%"
91,GateToken,GT,gatechain-token,"$321,191,352.35",$4.10,78.362.421 GT *,"$1,623,233.69","-0,14%","0,76%","-4,83%"
92,Decred,DCR,decred,"$320,334,973.53",$22.63,14.154.178 DCR,"$1,578,824.13","-0,05%","1,23%","-11,97%"
93,XDC Network,XDC,xdce-crowd-sale,"$304,978,644.63",$0.02478,12.305.012.699 XDC *,"$3,559,140.50","0,15%","3,17%","-14,38%"
94,Synthetix,SNX,havven,"$297,915,287.29",$2.59,114.841.533 SNX *,"$128,849,852.59","-1,24%","-1,24%","-2,81%"
95,Qtum,QTUM,qtum,"$293,892,790.63",$2.82,104.231.039 QTUM *,"$38,420,708.95","0,14%","0,71%","-4,55%"
96,Theta Fuel,TFUEL,theta-fuel,"$291,211,395.25",$0.05493,5.301.214.400 TFUEL *,"$142,573,125.14","-0,23%","11,37%","2,53%"
97,Symbol,XYM,symbol,"$288,617,408.96",$0.0517,5.582.460.005 XYM,"$1,931,529.32","-0,03%","-2,34%","-6,58%"
98,Gnosis,GNO,gnosis,"$286,511,586.30",$111.07,2.579.588 GNO *,"$3,809,345.08","0,23%","1,16%","-10,06%"
99,BORA,BORA,bora,"$278,371,741.46",$0.3001,927.500.000 BORA *,"$4,162,978.76","-0,24%","-1,49%","-7,70%"
100,Kadena,KDA,kadena,"$273,750,115.35",$1.48,184.802.448 KDA,"$10,880,334.09","0,37%","-0,30%","-11,68%"
101,Bitcoin Gold,BTG,bitcoin-gold,"$268,859,145.58",$15.35,17.513.924 BTG,"$3,431,889.94","-0,33%","-0,06%","-12,04%"
102,ICON,ICX,icon,"$266,099,101.56",$0.2894,919.483.096 ICX *,"$5,331,644.73","0,45%","0,73%","1,66%"
103,Convex Finance,CVX,convex-finance,"$264,650,056.07",$4.09,64.672.956 CVX *,"$8,594,435.51","0,00%","3,51%","-10,65%"
104,Storj,STORJ,storj,"$258,523,581.66",$0.6502,397.621.912 STORJ *,"$25,002,251.54","-0,27%","-3,83%","-21,74%"
105,OMG Network,OMG,omisego,"$255,419,398.29",$1.82,140.245.398 OMG *,"$27,626,149.24","0,43%","-0,06%","-4,02%"
106,0x,ZRX,0x,"$251,270,294.66",$0.2965,847.496.055 ZRX *,"$16,146,459.63","0,08%","-1,45%","-5,46%"
107,IOST,IOST,iostoken,"$250,162,836.23",$0.01346,18.588.745.668 IOST *,"$16,767,792.93","0,05%","-3,75%","-5,59%"
108,JUST,JST,just,"$248,888,764.73",$0.02843,8.754.240.000 JST *,"$35,869,857.37","0,64%","1,89%","-7,84%"
109,Audius,AUDIO,audius,"$247,786,282.69",$0.3414,725.865.017 AUDIO *,"$7,310,395.88","0,13%","0,15%","-5,39%"
110,Oasis Network,ROSE,oasis-network,"$241,974,017.32",$0.04813,5.027.383.223 ROSE *,"$27,012,277.63","-0,11%","-1,69%","-5,37%"
111,Ravencoin,RVN,ravencoin,"$242,002,112.05",$0.02311,10.473.290.000 RVN,"$6,139,928.32","0,19%","0,01%","-7,64%"
112,IoTeX,IOTX,iotex,"$238,755,095.21",$0.02502,9.540.779.324 IOTX *,"$21,384,767.04","0,56%","0,52%","-11,04%"
113,Golem,GLM,golem,"$230,946,159.97",$0.2309,1.000.000.000 GLM *,"$12,566,378.29","0,04%","2,44%","-4,24%"
114,Ankr,ANKR,ankr,"$225,798,004.91",$0.02766,8.162.899.378 ANKR *,"$11,485,879.95","0,47%","-0,37%","-7,71%"
115,Kyber Network Crystal v2,KNC,kyber-network-crystal,"$219,783,752.73",$1.24,177.809.350 KNC *,"$14,844,396.57","0,31%","-1,31%","-11,99%"
116,Celsius,CEL,celsius-degree-token,"$215,865,448.03",$0.9037,238.863.520 CEL *,"$29,944,802.85","0,58%","25,24%","12,52%"
117,yearn.finance,YFI,yearn-finance,"$212,479,334.12","$5,799.47",36.638 YFI *,"$56,730,861.90","0,40%","-3,75%","-10,23%"
118,Trust Wallet Token,TWT,trust-wallet-token,"$212,420,241.78",$0.7373,288.094.211 TWT *,"$6,146,101.07","0,41%","-0,84%","-10,16%"
119,MXC,MXC,mxc,"$211,035,073.61",$0.07987,2.642.132.373 MXC *,"$7,607,287.39","0,02%","-0,43%","-5,39%"
120,Immutable X,IMX,immutable-x,"$210,893,186.15",$0.8963,235.284.001 IMX *,"$33,403,643.73","-0,05%","0,71%","9,66%"
121,Harmony,ONE,harmony,"$209,082,354.50",$0.01701,12.289.593.144 ONE *,"$21,644,383.74","0,04%","-1,98%","-25,10%"
122,Ontology,ONT,ontology,"$206,319,704.96",$0.2357,875.249.524 ONT *,"$13,999,443.73","0,27%","-0,37%","1,18%"
123,Moonbeam,GLMR,moonbeam,"$208,014,075.14",$0.6728,309.192.789 GLMR *,"$13,723,860.67","0,21%","-1,49%","-4,08%"
124,CEEK VR,CEEK,ceek,"$203,519,687.99",$0.2532,803.717.779 CEEK *,"$42,800,824.11","0,41%","14,20%","16,16%"
125,Serum,SRM,serum,"$202,985,786.81",$0.7711,263.244.669 SRM *,"$54,002,711.58","-0,19%","-0,77%","-16,59%"
126,Siacoin,SC,siacoin,"$198,499,371.59",$0.00387,51.293.452.992 SC,"$13,361,004.17","0,08%","1,01%","-2,85%"
127,Livepeer,LPT,livepeer,"$197,746,927.05",$8.20,24.113.641 LPT *,"$17,491,866.80","0,46%","-1,50%","-9,77%"
128,Hive,HIVE,hive,"$195,270,481.05",$0.4442,439.580.694 HIVE *,"$6,176,507.38","0,03%","-3,08%","11,00%"
129,WAX,WAXP,wax,"$194,427,944.22",$0.09235,2.105.281.300 WAXP *,"$7,309,997.23","0,36%","-0,34%","-6,38%"
130,Chia,XCH,chia,"$191,788,103.47",$43.46,4.412.975 XCH,"$6,451,646.17","-0,38%","-2,94%","5,39%"
131,SwissBorg,CHSB,swissborg,"$190,479,073.61",$0.1905,1.000.000.000 CHSB *,"$118,232.61","-0,06%","0,09%","-8,70%"
132,SXP,SXP,swipe,"$190,217,511.45",$0.3885,489.651.982 SXP *,"$17,939,939.80","0,44%","1,20%","-5,78%"
133,Balancer,BAL,balancer,"$189,171,374.96",$4.64,40.808.049 BAL *,"$26,341,984.57","0,18%","0,28%","-10,72%"
134,Braintrust,BTRST,braintrust,"$185,511,421.76",$2.03,91.202.861 BTRST *,"$1,315,594.71","0,23%","1,63%","11,13%"
135,Ethereum Name Service,ENS,ethereum-name-service,"$181,621,416.87",$8.97,20.244.862 ENS *,"$33,980,414.33","3,89%","5,36%","-3,60%"
136,APENFT,NFT,apenft,"$183,268,439.63",$0.00000066,277.080.562.500.000 NFT *,"$40,152,541.06","0,25%","5,99%","5,43%"
137,UMA,UMA,uma,"$178,617,916.60",$2.66,67.110.739 UMA *,"$68,646,346.10","1,20%","4,40%","-0,94%"
138,Horizen,ZEN,zencash,"$171,830,037.58",$13.68,12.561.506 ZEN,"$15,053,778.38","0,01%","0,46%","-6,23%"
139,Dogelon Mars,ELON,dogelon-mars,"$171,702,549.68",$0.00000031,552.622.516.859.622 ELON *,"$2,595,631.11","-0,40%","-0,47%","-15,26%"
140,Polymath,POLY,polymath,"$171,438,781.10",$0.1908,898.760.830 POLY *,"$18,263,183.11","0,04%","0,78%","-3,65%"
141,WOO Network,WOO,woo-network,"$169,565,186.85",$0.1594,1.063.474.753 WOO *,"$21,792,335.06","1,40%","2,21%","-19,63%"
142,Gemini Dollar,GUSD,gemini-dollar,"$168,616,986.30",$1.00,168.519.883 GUSD *,"$2,064,512.88","-0,35%","-0,08%","-0,07%"
143,SKALE Network,SKL,skale,"$163,737,958.25",$0.04489,3.647.227.671 SKL *,"$6,174,673.12","0,74%","-0,45%","-18,94%"
144,Smooth Love Potion,SLP,smooth-love-potion,"$160,453,350.36",$0.003761,42.659.409.443 SLP *,"$12,842,544.19","0,21%","0,30%","-7,89%"
145,Casper,CSPR,casper-network,"$159,755,412.02",$0.02959,5.398.142.171 CSPR *,"$2,115,976.03","-0,36%","1,46%","-0,31%"
146,PlayDapp,PLA,playdapp,"$157,144,139.34",$0.3711,423.447.002 PLA *,"$24,386,183.14","0,18%","-3,75%","-4,36%"
147,Lido DAO,LDO,lido-dao,"$158,595,449.90",$0.5068,312.951.154 LDO *,"$18,243,970.42","1,81%","9,02%","-18,10%"
148,Secret,SCRT,secret,"$153,685,063.39",$0.9411,163.295.557 SCRT *,"$4,654,985.58","0,04%","0,13%","-13,71%"
149,Keep Network,KEEP,keep-network,"$146,231,982.25",$0.1843,793.457.835 KEEP *,"$1,941,211.56","-0,08%","2,51%","-10,66%"
150,DigiByte,DGB,digibyte,"$144,168,812.72",$0.009324,15.462.171.828 DGB,"$5,169,593.12","0,10%","1,28%","-9,75%"
151,Civic,CVC,civic,"$139,264,911.57",$0.1393,1.000.000.000 CVC *,"$7,976,992.67","-0,05%","-0,46%","-2,22%"
152,Lisk,LSK,lisk,"$132,831,298.47",$1.03,128.900.445 LSK *,"$2,172,711.65","0,34%","-1,17%","-3,09%"
153,Ellipsis,EPS,ellipsis,"$120,726,388.03",$0.1668,723.701.572 EPS *,"$1,929,010.19","-0,04%","0,27%","-6,44%"
154,Request,REQ,request-network,"$132,095,191.55",$0.1321,999.846.320 REQ *,"$63,339,461.38","-0,02%","27,48%","45,35%"
155,MX TOKEN,MX,mx-token,"$130,387,083.21",$1.30,100.000.000 MX *,"$6,401,062.73","-0,10%","-0,30%","-2,92%"
156,Render Token,RNDR,render-token,"$129,718,116.08",$0.5111,253.798.860 RNDR *,"$18,837,338.09","0,46%","0,03%","6,64%"
157,SushiSwap,SUSHI,sushi,"$129,287,408.22",$1.02,127.244.443 SUSHI *,"$57,117,059.32","-0,22%","3,75%","-11,44%"
158,Reserve Rights,RSR,reserve-rights-token,"$127,712,650.43",$0.006921,18.451.655.211 RSR *,"$19,155,502.87","-0,46%","-6,03%","-11,17%"
159,Orbs,ORBS,orbs,"$122,173,618.97",$0.04247,2.876.767.039 ORBS *,"$24,946,504.34","0,00%","3,89%","-0,41%"
160,Ontology Gas,ONG,ong,"$115,374,316.20",$0.369,312.655.677 ONG *,"$4,106,164.24","0,31%","-0,48%","-4,57%"
161,Origin Protocol,OGN,origin-protocol,"$119,923,497.77",$0.3086,388.570.733 OGN *,"$81,653,168.87","5,65%","13,87%","12,30%"
162,ConstitutionDAO,PEOPLE,constitutiondao,"$118,464,986.06",$0.02341,5.060.137.335 PEOPLE,"$35,024,607.40","-0,26%","1,99%","-1,28%"
163,NuCypher,NU,nucypher,"$119,042,696.75",$0.1693,703.000.000 NU *,"$5,739,237.30","0,17%","0,80%","-8,34%"
164,Ren,REN,republic-protocol,"$117,846,667.03",$0.118,999.037.500 REN *,"$13,172,642.55","0,25%","1,15%","1,01%"
165,Nervos Network,CKB,nervos-network,"$114,518,701.01",$0.003435,33.340.068.750 CKB,"$1,084,767.44","-0,42%","-0,66%","-4,07%"
166,Stratis,STRAX,stratis,"$114,627,918.71",$0.8274,138.541.347 STRAX *,"$33,311,461.27","0,61%","-11,29%","71,97%"
167,Bancor,BNT,bancor,"$112,303,652.91",$0.4893,229.535.638 BNT *,"$18,802,608.49","1,47%","-3,36%","-7,52%"
168,MediBloc,MED,medibloc,"$111,877,145.61",$0.02079,5.382.401.140 MED *,"$105,748.67","0,03%","2,63%","-2,55%"
169,Revain,REV,revain,"$110,473,736.79",$0.001299,85.061.485.690 REV *,"$1,356,928.00","0,54%","17,57%","-0,40%"
170,WINkLink,WIN,wink,"$109,414,940.56",$0.0001138,961.737.300.000 WIN *,"$60,524,790.82","0,17%","3,97%","-3,80%"
171,Powerledger,POWR,power-ledger,"$108,109,473.32",$0.2228,485.339.140 POWR *,"$8,285,598.32","0,08%","-0,90%","1,44%"
172,Nano,XNO,nano,"$107,830,061.13",$0.8092,133.248.297 XNO *,"$1,298,304.95","-0,33%","-0,07%","-5,37%"
173,Acala Token,ACA,acala,"$107,070,218.43",$0.2295,466.450.000 ACA *,"$3,315,160.22","0,25%","0,39%","-9,30%"
174,Rally,RLY,rally-2,"$105,273,271.06",$0.03681,2.860.254.166 RLY *,"$1,107,213.17","-1,10%","-1,35%","-15,95%"
175,Status,SNT,status,"$104,267,465.66",$0.03004,3.470.483.788 SNT *,"$4,761,157.80","0,59%","1,77%","2,10%"
176,Ocean Protocol,OCEAN,ocean-protocol,"$103,411,237.33",$0.1687,613.099.141 OCEAN *,"$12,832,713.29","0,16%","0,28%","-12,38%"
177,Pundi X (New),PUNDIX,pundi-x-2,"$102,446,233.59",$0.3963,258.491.637 PUNDIX,"$22,631,045.23","0,84%","1,00%","-8,58%"
178,Celer Network,CELR,celer-network,"$102,435,801.54",$0.01449,7.068.599.478 CELR *,"$11,952,414.43","0,50%","-0,70%","-15,78%"
179,Wirex Token,WXT,wirex,"$102,215,406.10",$0.01022,10.000.000.000 WXT *,"$178,233.08","0,00%","-0,91%","-6,67%"
180,Ardor,ARDR,ardor,"$102,456,013.08",$0.1026,998.999.495 ARDR *,"$2,174,193.36","0,74%","0,45%","0,83%"
181,dYdX,DYDX,dydx,"$102,198,299.10",$1.56,65.569.295 DYDX *,"$62,411,840.49","1,09%","8,67%","12,50%"
182,Chromia,CHR,chromaway,"$101,603,175.99",$0.1791,567.369.439 CHR *,"$15,847,888.09","0,05%","-0,03%","-13,77%"
183,Numeraire,NMR,numeraire,"$101,157,216.48",$17.18,5.888.504 NMR *,"$58,934,526.16","-1,09%","-5,38%","93,79%"
184,Velas,VLX,velas,"$98,799,718.32",$0.04256,2.321.297.652 VLX,"$2,475,781.66","0,35%","1,54%","-9,96%"
185,Flux,FLUX,zelcash,"$98,904,403.57",$0.416,237.741.792 FLUX,"$6,551,239.02","-0,88%","-2,78%","-10,20%"
186,Persistence,XPRT,persistence,"$97,495,915.63",$0.8765,111.227.412 XPRT *,"$394,873.49","-0,03%","-4,34%","-6,40%"
187,COTI,COTI,coti,"$94,736,076.24",$0.09038,1.048.141.495 COTI *,"$11,777,327.18","0,48%","-2,00%","-9,94%"
188,Conflux,CFX,conflux-token,"$94,210,370.67",$0.04792,1.965.863.154 CFX,"$2,920,483.00","0,06%","-2,36%","-11,50%"
189,sUSD,SUSD,nusd,"$93,992,817.75",$1.00,93.901.956 SUSD *,"$12,430,299.70","0,29%","0,11%","0,65%"
190,Bridge Oracle,BRG,bridge-oracle,"$94,197,162.80",$0.01177,8.002.167.205 BRG *,"$258,043.32","1,04%","-2,12%","45,03%"
