Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
46,ApeCoin,APE,apecoin,"$3,454,040,487.41",$12.45,277.500.000 APE *,"$472,450,738.15","0,83%","0,30%","-12,82%"
47,Aave,AAVE,aave,"$3,320,655,499.03",$242.81,13.676.060 AAVE *,"$479,539,040.93","-1,04%","2,38%","43,68%"
48,Klaytn,KLAY,klay-token,"$3,253,764,838.24",$1.17,2.779.826.439 KLAY *,"$81,185,900.72","0,13%","1,95%","-0,33%"
49,Helium,HNT,helium,"$3,030,369,348.85",$26.42,114.705.560 HNT,"$98,766,183.31","0,24%","8,75%","7,26%"
50,EOS,EOS,eos,"$2,802,928,690.87",$2.84,985.957.413 EOS *,"$358,725,361.73","-0,08%","1,98%","6,68%"
51,PancakeSwap,CAKE,pancakeswap-token,"$2,733,962,168.50",$9.73,280.990.606 CAKE *,"$271,124,843.41","-0,50%","8,15%","20,73%"
52,Flow,FLOW,flow,"$2,670,511,797.41",$7.47,357.722.074 FLOW *,"$174,871,982.34","-0,65%","-2,35%","9,00%"
53,Zcash,ZEC,zcash,"$2,533,836,091.44",$179.83,14.090.363 ZEC,"$232,121,673.13","-0,41%","1,11%","-14,47%"
54,IOTA,MIOTA,iota,"$2,502,563,156.29",$0.9004,2.779.530.283 MIOTA *,"$42,868,219.50","-0,40%","1,06%","2,92%"
55,The Graph,GRT,the-graph,"$2,436,747,749.10",$0.5167,4.715.735.200 GRT *,"$405,092,370.40","-1,23%","0,54%","20,08%"
56,Maker,MKR,maker,"$2,225,713,020.44","$2,276.64",977.631 MKR *,"$81,414,617.79","-0,65%","2,23%","10,72%"
57,eCash,XEC,ecash,"$2,203,512,724.12",$0.0001158,19.023.167.173.313 XEC,"$369,661,056.50","-1,49%","-9,51%","17,80%"
58,Convex Finance,CVX,convex-finance,"$2,171,195,802.37",$38.63,56.198.872 CVX *,"$62,239,192.48","3,98%","15,26%","29,46%"
59,BitTorrent-New,BTT,bittorrent,"$2,063,069,227.38",$0.00000223,926.521.428.571.000 BTT *,"$261,398,421.78","-0,34%","-0,34%","3,89%"
60,Harmony,ONE,harmony,"$2,019,298,247.34",$0.1692,11.930.935.591 ONE *,"$109,223,336.35","-0,82%","4,71%","4,32%"
61,Stacks,STX,blockstack,"$1,997,272,275.24",$1.53,1.305.804.019 STX,"$61,365,561.48","0,10%","2,32%","6,21%"
62,Neo,NEO,neo,"$1,976,329,538.05",$28.02,70.538.831 NEO *,"$199,093,401.33","-0,28%","1,95%","7,52%"
63,Zilliqa,ZIL,zilliqa,"$1,933,105,193.38",$0.1534,12.603.801.839 ZIL,"$2,239,731,953.67","0,39%","-7,36%","44,86%"
64,Bitcoin SV,BSV,bitcoin-cash-sv,"$1,911,309,616.92",$100.48,19.022.470 BSV,"$175,446,888.88","-0,42%","1,32%","6,02%"
65,Gala,GALA,gala,"$1,852,397,344.81",$0.2655,6.977.205.436 GALA *,"$460,658,625.00","-0,17%","4,10%","0,81%"
66,KuCoin Token,KCS,kucoin-shares,"$1,706,358,234.61",$21.30,80.118.638 KCS *,"$12,822,959.61","0,61%","3,10%","10,76%"
67,Kusama,KSM,kusama,"$1,707,202,236.35",$201.56,8.470.098 KSM *,"$85,920,220.19","-0,75%","0,20%","15,75%"
68,Chiliz,CHZ,chiliz,"$1,697,973,389.24",$0.283,6.000.316.458 CHZ *,"$233,513,480.77","-0,94%","1,73%","5,29%"
69,Quant,QNT,quant-network,"$1,689,153,089.68",$139.91,12.072.738 QNT *,"$27,252,320.89","-0,53%","-0,44%","-5,96%"
70,Enjin Coin,ENJ,enjincoin,"$1,640,774,553.78",$1.88,873.199.706 ENJ *,"$155,662,629.60","-0,78%","1,32%","4,70%"
71,Celo,CELO,celo,"$1,659,353,649.78",$3.83,433.213.075 CELO *,"$257,542,868.83","-0,47%","10,86%","15,75%"
72,Loopring,LRC,loopring,"$1,577,060,237.56",$1.19,1.329.675.414 LRC *,"$225,007,985.92","-0,13%","4,08%","7,41%"
73,Huobi Token,HT,huobi-token,"$1,525,839,084.52",$9.80,155.673.013 HT *,"$36,871,514.29","0,16%","1,11%","7,54%"
74,STEPN,GMT,stepn,"$1,478,602,540.54",$2.46,600.000.000 GMT *,"$2,092,649,856.43","0,39%","6,59%","219,95%"
75,Basic Attention Token,BAT,basic-attention-token,"$1,418,715,480.49",$0.9476,1.497.173.045 BAT *,"$224,720,810.67","0,02%","3,13%","4,76%"
76,Dash,DASH,dash,"$1,414,111,893.54",$132.67,10.659.100 DASH,"$256,080,682.25","-0,30%","4,28%","-0,19%"
77,Curve DAO Token,CRV,curve-dao-token,"$1,389,119,822.95",$2.95,471.053.388 CRV *,"$268,729,316.44","-1,34%","2,27%","12,83%"
78,Nexo,NEXO,nexo,"$1,389,766,918.19",$2.48,560.000.011 NEXO *,"$16,924,892.25","-1,13%","0,02%","2,96%"
79,TrueUSD,TUSD,true-usd,"$1,367,234,174.65",$1.00,1.367.082.322 TUSD *,"$129,585,603.46","0,03%","0,00%","-0,01%"
80,Arweave,AR,arweave,"$1,365,802,079.89",$40.90,33.394.701 AR *,"$45,102,313.87","-0,58%","4,54%","8,78%"
81,Kadena,KDA,kadena,"$1,303,887,176.32",$7.61,171.287.601 KDA,"$122,904,825.56","-0,66%","5,78%","8,30%"
82,OKB,OKB,okb,"$1,277,087,270.83",$21.28,60.000.000 OKB *,"$66,053,830.11","0,21%","3,17%","-7,10%"
83,Mina,MINA,mina-protocol,"$1,231,273,268.50",$2.77,444.127.054 MINA *,"$48,695,008.19","0,98%","6,32%","-0,16%"
84,Holo,HOT,holotoken,"$1,197,407,299.93",$0.00691,173.289.911.898 HOT *,"$188,647,588.38","-0,32%","6,98%","-0,97%"
85,Amp,AMP,amp-token,"$1,176,773,765.85",$0.02787,42.227.702.186 AMP,"$25,210,022.20","-0,61%","1,24%","0,54%"
86,Theta Fuel,TFUEL,theta-fuel,"$1,153,164,978.28",$0.2175,5.301.214.400 TFUEL *,"$30,040,512.10","-0,02%","1,17%","11,87%"
87,Compound,COMP,compound-governance-token,"$1,146,316,235.71",$171.34,6.690.420 COMP *,"$270,814,411.24","-0,39%","13,87%","36,03%"
88,NEM,XEM,nem,"$1,108,570,633.30",$0.1232,8.999.999.999 XEM *,"$25,811,660.27","-0,14%","0,85%","4,65%"
89,Moonbeam,GLMR,moonbeam,"$1,089,829,960.35",$5.29,206.061.843 GLMR *,"$519,376,373.95","-0,06%","6,11%","84,78%"
90,Oasis Network,ROSE,oasis-network,"$1,062,729,689.20",$0.3042,3.493.014.306 ROSE *,"$167,050,210.69","-0,56%","13,43%","5,71%"
91,Secret,SCRT,secret,"$1,040,880,899.12",$6.37,163.295.557 SCRT *,"$42,665,431.15","-0,59%","0,33%","26,61%"
92,ICON,ICX,icon,"$975,756,218.67",$1.06,919.483.096 ICX *,"$44,077,514.84","0,10%","-2,84%","10,88%"
93,IoTeX,IOTX,iotex,"$972,341,408.98",$0.1019,9.540.779.324 IOTX *,"$48,669,903.44","-0,48%","-2,07%","9,29%"
94,Neutrino USD,USDN,neutrino,"$950,496,384.11",$0.9448,1.005.996.159 USDN *,"$41,974,937.72","-0,10%","-2,57%","-4,91%"
95,Pax Dollar,USDP,paxos-standard,"$945,847,508.00",$1.00,945.642.940 USDP *,"$2,665,022.46","0,21%","-0,01%","-0,09%"
96,yearn.finance,YFI,yearn-finance,"$922,758,861.54","$25,186.03",36.638 YFI *,"$164,743,817.69","0,29%","8,03%","13,25%"
97,SKALE Network,SKL,skale,"$917,602,483.40",$0.2642,3.473.102.671 SKL *,"$70,175,538.86","-0,88%","-5,79%","57,46%"
98,Decred,DCR,decred,"$909,386,578.78",$65.41,13.903.835 DCR,"$2,778,932.18","-0,25%","1,48%","0,67%"
99,Audius,AUDIO,audius,"$895,856,291.16",$1.44,620.805.326 AUDIO *,"$281,289,090.14","0,95%","24,64%","36,15%"
100,Qtum,QTUM,qtum,"$886,138,640.05",$8.51,104.108.187 QTUM *,"$153,466,466.93","-0,21%","2,27%","0,21%"
101,BORA,BORA,bora,"$848,850,584.54",$0.9856,861.250.000 BORA *,"$95,774,685.56","-0,81%","2,02%","7,34%"
102,OMG Network,OMG,omisego,"$843,227,839.56",$6.01,140.245.398 OMG *,"$226,319,286.72","0,36%","-0,40%","10,82%"
103,Synthetix,SNX,havven,"$839,790,258.05",$7.31,114.841.533 SNX *,"$139,063,494.23","0,09%","1,86%","35,37%"
104,Symbol,XYM,symbol,"$812,797,241.81",$0.1456,5.582.460.005 XYM,"$4,568,668.96","-0,19%","0,77%","-4,80%"
105,1inch Network,1INCH,1inch,"$815,672,278.78",$1.98,412.933.734 1INCH *,"$170,726,753.12","0,23%","3,00%","12,78%"
106,Gnosis,GNO,gnosis,"$810,209,360.22",$434.42,1.865.027 GNO *,"$9,359,456.22","-0,30%","2,45%","7,93%"
107,SXP,SXP,swipe,"$799,843,117.57",$1.67,479.937.576 SXP *,"$143,484,020.54","0,11%","3,96%","-1,95%"
108,Ankr,ANKR,ankr,"$796,526,377.17",$0.09758,8.162.899.378 ANKR *,"$71,605,476.06","-0,06%","0,81%","11,13%"
109,Anchor Protocol,ANC,anchor-protocol,"$793,763,305.03",$2.89,274.538.735 ANC *,"$106,762,150.28","-0,53%","10,10%","15,95%"
110,Kava,KAVA,kava,"$783,405,486.00",$4.64,168.962.331 KAVA *,"$48,998,991.73","1,06%","3,65%","12,70%"
111,0x,ZRX,0x,"$771,652,744.87",$0.9105,847.496.055 ZRX *,"$237,487,463.93","0,69%","6,87%","25,14%"
112,Ravencoin,RVN,ravencoin,"$763,957,406.47",$0.07294,10.473.290.000 RVN,"$32,111,722.25","0,11%","2,73%","0,67%"
113,Celsius,CEL,celsius-degree-token,"$751,405,135.01",$3.15,238.863.520 CEL *,"$2,630,855.89","-0,06%","-0,04%","-5,23%"
114,IOST,IOST,iostoken,"$760,693,426.94",$0.04092,18.588.745.668 IOST *,"$262,137,377.89","3,54%","6,31%","21,45%"
115,Bitcoin Gold,BTG,bitcoin-gold,"$739,865,502.53",$42.24,17.513.924 BTG,"$17,645,512.08","-0,43%","0,48%","-3,34%"
116,XDC Network,XDC,xdce-crowd-sale,"$739,885,389.13",$0.06013,12.305.012.699 XDC,"$6,387,041.07","0,14%","2,37%","-2,08%"
117,Bancor,BNT,bancor,"$726,475,344.45",$2.81,258.507.821 BNT *,"$30,751,564.19","0,16%","2,13%","3,74%"
118,WAX,WAXP,wax,"$725,086,214.36",$0.3704,1.957.561.567 WAXP *,"$60,456,005.16","-0,71%","-2,14%","6,05%"
119,Render Token,RNDR,render-token,"$708,167,098.62",$3.06,231.614.572 RNDR *,"$20,954,749.86","-1,01%","0,27%","9,16%"
120,Siacoin,SC,siacoin,"$706,211,231.31",$0.01398,50.506.192.992 SC,"$48,735,733.22","0,26%","-0,97%","13,11%"
121,Bridge Oracle,BRG,bridge-oracle,"$694,291,411.54",$0.08676,8.002.167.205 BRG *,"$1,058,036.55","-0,45%","0,20%","0,00%"
122,Frax Share,FXS,frax-share,"$627,569,203.24",$38.72,16.209.405 FXS *,"$346,594,591.42","-1,74%","2,25%","80,51%"
123,Livepeer,LPT,livepeer,"$625,485,386.97",$29.55,21.164.655 LPT *,"$15,921,743.86","-0,09%","0,48%","1,64%"
124,Immutable X,IMX,immutable-x,"$614,742,367.70",$2.61,235.284.001 IMX *,"$159,710,040.16","-1,08%","8,31%","12,53%"
125,PAX Gold,PAXG,pax-gold,"$611,723,023.70","$1,923.29",318.061 PAXG *,"$13,612,273.72","0,12%","0,07%","-1,52%"
126,Horizen,ZEN,zencash,"$606,164,682.15",$49.53,12.237.906 ZEN,"$27,748,070.94","-0,44%","2,26%","-1,05%"
127,WOO Network,WOO,woo-network,"$602,096,728.08",$0.5956,1.010.853.906 WOO *,"$34,368,333.84","-1,57%","0,58%","-3,48%"
128,renBTC,RENBTC,renbtc,"$594,678,071.22","$46,260.85",12.855 RENBTC *,"$11,382,656.20","-0,93%","0,60%","-0,21%"
129,Ontology,ONT,ontology,"$586,861,395.51",$0.6705,875.249.524 ONT *,"$79,206,478.81","0,21%","-0,34%","6,02%"
130,Kyber Network Crystal v2,KNC,kyber-network-crystal,"$582,377,285.21",$3.28,177.809.350 KNC *,"$33,229,112.85","-0,24%","-1,09%","2,83%"
131,Dogelon Mars,ELON,dogelon-mars,"$574,475,691.07",$0.00000104,553.105.161.270.937 ELON *,"$15,698,349.77","-0,73%","2,84%","20,07%"
132,Golem,GLM,golem,"$578,744,333.52",$0.5787,1.000.000.000 GLM *,"$22,006,717.10","0,37%","2,18%","7,18%"
133,SushiSwap,SUSHI,sushi,"$565,753,588.27",$4.45,127.244.443 SUSHI *,"$206,146,605.84","-0,80%","2,08%","11,58%"
134,JUST,JST,just,"$565,628,254.79",$0.07748,7.300.425.000 JST *,"$116,076,372.74","0,15%","-3,04%","25,43%"
135,Storj,STORJ,storj,"$562,155,227.02",$1.45,387.753.378 STORJ *,"$92,574,459.66","1,29%","3,24%","8,88%"
136,Rally,RLY,rally-2,"$556,547,749.24",$0.2133,2.609.344.089 RLY *,"$5,098,884.20","0,13%","1,50%","-0,56%"
137,GateToken,GT,gatechain-token,"$545,875,081.81",$6.97,78.316.027 GT *,"$8,765,894.18","-0,23%","1,65%","5,71%"
138,Spell Token,SPELL,spell-token,"$547,084,564.89",$0.005923,92.363.713.573 SPELL *,"$561,942,841.01","2,40%","18,23%","35,58%"
139,UMA,UMA,uma,"$540,728,429.45",$8.23,65.732.173 UMA *,"$91,591,620.55","-0,53%","3,58%","3,79%"
140,Velas,VLX,velas,"$526,809,587.97",$0.2308,2.282.654.058 VLX,"$9,216,734.49","-0,42%","-2,29%","-4,53%"
141,DigiByte,DGB,digibyte,"$526,349,232.80",$0.03457,15.224.033.013 DGB,"$63,944,765.44","-0,75%","-2,89%","-9,17%"
142,APENFT,NFT,apenft,"$520,102,643.90",$0.00000188,277.080.562.500.000 NFT *,"$210,228,947.97","-0,50%","0,84%","6,08%"
143,Revain,REV,revain,"$506,992,165.59",$0.00596,85.061.485.690 REV *,"$6,771,434.93","-0,95%","-2,10%","6,45%"
144,Voyager Token,VGX,ethos,"$495,706,734.12",$1.78,278.482.214 VGX *,"$9,453,434.46","-0,94%","-0,60%","-16,25%"
145,Polymath,POLY,polymath,"$492,208,157.71",$0.5478,898.550.830 POLY *,"$27,236,420.30","-0,32%","-4,01%","12,49%"
146,Telcoin,TEL,telcoin,"$484,897,148.51",$0.008174,59.323.582.611 TEL *,"$4,416,902.00","-0,82%","1,44%","-6,60%"
147,Celer Network,CELR,celer-network,"$481,639,566.49",$0.07042,6.839.393.957 CELR *,"$60,833,037.94","-0,37%","4,91%","22,35%"
148,SwissBorg,CHSB,swissborg,"$477,253,897.81",$0.4773,1.000.000.000 CHSB *,"$1,033,692.17","-0,46%","2,61%","8,10%"
149,Hive,HIVE,hive,"$475,541,714.47",$1.20,397.860.064 HIVE *,"$17,706,562.59","-0,44%","-3,17%","5,06%"
150,Ren,REN,republic-protocol,"$473,906,379.81",$0.4744,999.037.500 REN *,"$55,220,389.87","-1,70%","3,03%","11,35%"
151,dYdX,DYDX,dydx,"$454,466,934.08",$6.93,65.569.295 DYDX *,"$182,852,967.96","1,38%","1,47%","21,52%"
152,Keep Network,KEEP,keep-network,"$455,925,702.62",$0.6961,654.989.475 KEEP *,"$17,290,498.24","-0,29%","7,62%","8,36%"
153,Trust Wallet Token,TWT,trust-wallet-token,"$453,173,531.92",$1.31,346.951.186 TWT *,"$41,138,708.28","-0,62%","0,23%","-4,31%"
154,Casper,CSPR,casper-network,"$442,377,997.63",$0.09931,4.454.337.217 CSPR *,"$26,322,314.88","-0,91%","8,60%","27,03%"
155,Flux,FLUX,zelcash,"$437,494,436.03",$1.90,230.426.030 FLUX,"$25,847,677.94","-0,71%","-1,05%","13,61%"
156,Serum,SRM,serum,"$438,529,177.10",$3.29,133.231.781 SRM *,"$162,949,812.10","-0,49%","-0,23%","5,98%"
157,Illuvium,ILV,illuvium,"$427,593,141.76",$657.04,650.786 ILV *,"$21,090,043.28","-1,27%","1,97%","4,70%"
158,Syscoin,SYS,syscoin,"$424,532,967.28",$0.6669,636.607.528 SYS,"$11,159,572.91","-0,61%","3,65%","-2,47%"
159,Fei USD,FEI,fei-usd,"$422,560,749.12",$0.9943,424.996.178 FEI *,"$9,417,723.79","0,19%","0,06%","-0,68%"
160,PlayDapp,PLA,playdapp,"$419,866,331.24",$1.16,362.829.427 PLA *,"$36,041,040.27","0,06%","-0,72%","4,12%"
161,Ethereum Name Service,ENS,ethereum-name-service,"$424,990,095.55",$20.99,20.244.862 ENS *,"$125,306,734.56","0,64%","13,11%","14,12%"
162,Vulcan Forged PYR,PYR,vulcan-forged,"$418,999,074.63",$17.53,23.897.700 PYR *,"$97,378,960.13","-0,77%","14,93%","64,68%"
163,Nervos Network,CKB,nervos-network,"$409,062,928.69",$0.01347,30.357.757.920 CKB,"$10,303,501.00","-0,65%","2,04%","3,73%"
164,Ocean Protocol,OCEAN,ocean-protocol,"$396,092,290.26",$0.646,613.099.141 OCEAN *,"$45,518,138.76","-0,42%","3,66%","3,92%"
165,Perpetual Protocol,PERP,perpetual-protocol,"$392,174,471.31",$5.27,74.475.000 PERP *,"$28,994,781.52","-0,54%","-1,42%","5,57%"
166,Ultra,UOS,ultra,"$375,701,439.48",$1.33,282.752.124 UOS *,"$3,991,359.78","-0,33%","2,55%","8,65%"
167,Nano,XNO,nano,"$363,161,372.86",$2.73,133.248.297 XNO *,"$39,842,631.55","-0,78%","7,05%","7,76%"
168,Dent,DENT,dent,"$362,128,529.79",$0.003658,99.007.791.203 DENT *,"$49,575,972.45","-1,50%","3,78%","6,14%"
169,ConstitutionDAO,PEOPLE,constitutiondao,"$355,466,920.18",$0.07025,5.060.137.335 PEOPLE,"$108,370,463.63","-0,29%","4,93%","-12,44%"
170,Yield Guild Games,YGG,yield-guild-games,"$358,208,084.73",$3.19,112.139.662 YGG *,"$45,575,878.10","-0,28%","3,07%","8,97%"
171,WINkLink,WIN,wink,"$354,472,466.28",$0.0003686,961.737.300.000 WIN *,"$129,245,336.21","-0,46%","0,59%","4,51%"
172,Fetch.ai,FET,fetch-ai,"$351,445,742.82",$0.471,746.113.681 FET *,"$23,845,638.26","-0,37%","2,12%","5,47%"
173,SuperFarm,SUPER,superfarm,"$351,783,211.10",$0.8699,404.410.904 SUPER *,"$30,810,762.55","0,08%","3,42%","18,60%"
174,Raydium,RAY,raydium,"$346,961,245.54",$3.65,95.016.351 RAY *,"$45,876,568.37","-0,25%","4,23%","15,14%"
175,Persistence,XPRT,persistence,"$343,918,546.61",$3.58,96.142.787 XPRT *,"$2,604,642.49","-1,46%","0,01%","-1,56%"
176,Lisk,LSK,lisk,"$345,773,472.78",$2.68,128.900.445 LSK *,"$9,313,656.87","-0,17%","-0,82%","8,42%"
177,Chromia,CHR,chromaway,"$347,538,770.35",$0.6125,567.369.439 CHR *,"$129,035,092.09","-0,43%","4,65%","26,00%"
178,CEEK VR,CEEK,ceek,"$341,031,904.90",$0.4583,744.176.729 CEEK *,"$13,837,354.29","-0,23%","2,98%","-2,08%"
179,NuCypher,NU,nucypher,"$342,986,547.40",$0.4879,703.000.000 NU *,"$81,732,296.30","-0,01%","5,06%","6,40%"
180,Coin98,C98,coin98,"$341,703,766.59",$1.85,185.000.000 C98 *,"$49,326,135.06","0,21%","6,08%","9,03%"
181,MOBOX,MBOX,mobox,"$329,381,783.50",$4.12,79.853.076 MBOX *,"$401,538,110.37","1,73%","20,82%","60,87%"
182,Braintrust,BTRST,braintrust,"$322,084,501.37",$3.61,89.098.517 BTRST *,"$3,184,263.64","-0,03%","-0,55%","7,56%"
183,Moonriver,MOVR,moonriver,"$313,828,682.99",$84.62,3.708.719 MOVR *,"$52,067,213.18","-0,47%","4,21%","25,86%"
184,Powerledger,POWR,power-ledger,"$302,976,674.21",$0.6241,485.486.097 POWR *,"$52,335,742.61","-0,76%","-2,29%","6,68%"
185,Injective,INJ,injective-protocol,"$307,311,448.56",$6.32,48.653.971 INJ *,"$23,375,091.25","-0,56%","3,02%","3,58%"
186,COTI,COTI,coti,"$299,862,363.28",$0.2861,1.048.141.495 COTI *,"$29,003,496.35","-0,19%","3,27%","11,16%"
187,DigitalBits,XDB,digitalbits,"$292,287,574.35",$0.3342,874.608.082 XDB,"$5,019,083.27","-0,75%","-6,66%","-38,06%"
188,Reserve Rights,RSR,reserve-rights-token,"$293,563,263.91",$0.01983,14.801.148.904 RSR *,"$47,472,047.69","-0,62%","1,63%","18,13%"
189,MediBloc,MED,medibloc,"$290,082,547.93",$0.05389,5.382.401.140 MED *,"$1,992,894.02","0,29%","-3,00%","12,17%"
190,XYO,XYO,xyo-network,"$289,409,394.62",$0.02253,12.844.821.266 XYO *,"$11,585,382.63","-0,50%","0,81%","8,82%"
