Rank,Name,Symbol,Coingecko ID,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
25,Ethereum Classic,ETC,ethereum-classic,"$2,188,313,231.23",$15.77,138.746.509 ETC,"$56,090,450.69","0,10%","0,49%","-2,57%"
26,Stellar,XLM,stellar,"$1,893,577,776.71",$0.07252,26.109.552.752 XLM *,"$34,017,235.62","0,04%","1,94%","-1,80%"
27,Bitcoin Cash,BCH,bitcoin-cash,"$1,868,535,141.95",$96.96,19.272.175 BCH,"$77,861,035.30","-0,02%","-0,12%","-4,34%"
28,OKB,OKB,okb,"$1,647,232,775.85",$27.45,60.000.000 OKB *,"$24,291,868.56","0,45%","5,57%","18,60%"
29,Cronos,CRO,crypto-com-chain,"$1,435,710,780.75",$0.05683,25.263.013.692 CRO *,"$8,877,761.41","0,24%","1,92%","-4,98%"
30,ApeCoin,APE,apecoin,"$1,395,907,440.09",$3.86,361.250.000 APE *,"$104,656,765.77","0,75%","6,22%","7,57%"
31,Quant,QNT,quant-network,"$1,277,150,807.48",$105.79,12.072.738 QNT *,"$14,050,966.53","0,19%","0,16%","-0,11%"
32,Algorand,ALGO,algorand,"$1,266,736,278.24",$0.1775,7.137.908.039 ALGO *,"$36,884,680.10","0,41%","2,69%","6,99%"
33,VeChain,VET,vechain,"$1,162,906,084.16",$0.01604,72.511.146.418 VET *,"$23,140,403.07","0,32%","1,60%","-0,75%"
34,Internet Computer,ICP,internet-computer,"$1,121,673,214.97",$4.02,279.191.843 ICP *,"$15,646,294.14","-0,45%","2,22%","6,66%"
35,Filecoin,FIL,filecoin,"$1,119,505,572.52",$3.11,359.805.544 FIL,"$65,329,032.48","-0,46%","3,40%","5,00%"
36,NEAR Protocol,NEAR,near,"$1,076,948,379.21",$1.28,844.123.352 NEAR *,"$31,043,495.37","0,03%","1,62%","-4,17%"
37,Hedera,HBAR,hedera-hashgraph,"$957,314,615.24",$0.03808,25.136.978.704 HBAR *,"$16,834,357.68","-0,33%","4,54%","-12,48%"
38,EOS,EOS,eos,"$947,517,699.34",$0.8784,1.078.628.811 EOS *,"$46,343,397.79","-0,19%","1,87%","0,09%"
39,Terra Classic,LUNC,terra-luna,"$901,776,663.55",$0.00015,6.011.663.542.501 LUNC *,"$92,046,128.37","0,65%","3,34%","3,13%"
40,Pax Dollar,USDP,paxos-standard,"$877,158,348.97",$0.9989,878.084.065 USDP *,"$674,246.71","0,08%","0,08%","0,34%"
41,TrueUSD,TUSD,true-usd,"$799,751,385.72",$1.00,799.624.682 TUSD *,"$24,902,811.45","-0,03%","0,05%","0,02%"
42,Bitcoin SV,BSV,bitcoin-cash-sv,"$795,919,462.62",$41.31,19.266.077 BSV,"$20,502,734.81","-0,07%","0,02%","-4,36%"
43,MultiversX (Elrond),EGLD,elrond-erd-2,"$787,677,189.79",$32.95,23.904.761 EGLD *,"$12,219,572.05","0,20%","0,47%","-2,03%"
44,Huobi Token,HT,huobi-token,"$784,932,502.20",$5.12,153.357.694 HT *,"$9,211,361.66","0,07%","-1,31%","-5,12%"
45,Theta Network,THETA,theta-token,"$732,688,329.10",$0.7327,1.000.000.000 THETA *,"$7,378,860.31","0,05%","1,51%","-3,48%"
46,Aave,AAVE,aave,"$733,491,947.97",$52.05,14.093.193 AAVE *,"$27,482,202.60","0,05%","0,13%","-4,42%"
47,USDD,USDD,usdd,"$711,770,755.85",$0.9813,725.332.036 USDD *,"$6,080,090.07","0,03%","-0,05%","-0,27%"
48,BitDAO,BIT,bitdao,"$696,127,648.41",$0.3329,2.090.946.169 BIT *,"$30,029,741.63","0,18%","-2,24%","18,13%"
49,Flow,FLOW,flow,"$680,680,827.74",$0.6569,1.036.200.000 FLOW *,"$16,349,632.87","0,03%","0,52%","-11,84%"
50,Chiliz,CHZ,chiliz,"$671,787,229.03",$0.1011,6.647.111.577 CHZ *,"$30,846,644.46","0,16%","0,84%","-8,64%"
51,Tezos,XTZ,tezos,"$662,828,803.13",$0.7191,921.799.847 XTZ *,"$11,060,139.00","0,04%","0,23%","-8,52%"
52,KuCoin Token,KCS,kucoin-shares,"$643,501,413.07",$6.54,98.379.861 KCS *,"$758,562.68","0,80%","1,00%","0,63%"
53,Axie Infinity,AXS,axie-infinity,"$632,185,620.11",$6.31,100.125.814 AXS *,"$50,346,487.23","-0,13%","4,50%","-8,40%"
54,Gemini Dollar,GUSD,gemini-dollar,"$604,446,966.07",$0.9957,607.049.883 GUSD *,"$330,240.36","0,28%","1,10%","0,45%"
55,Zcash,ZEC,zcash,"$596,739,332.96",$37.19,16.046.094 ZEC,"$32,609,001.35","0,16%","-0,42%","-6,92%"
56,BitTorrent-New,BTT,bittorrent,"$594,188,926.85",$0.00000062,951.421.714.286.000 BTT *,"$6,621,458.02","0,08%","0,11%","-1,82%"
57,Trust Wallet Token,TWT,trust-wallet-token,"$590,853,723.45",$1.42,416.649.900 TWT *,"$25,956,413.83","0,15%","-0,34%","3,84%"
58,The Sandbox,SAND,the-sandbox,"$582,958,437.77",$0.3888,1.499.470.108 SAND *,"$77,125,523.48","0,07%","1,52%","-12,13%"
59,Decentraland,MANA,decentraland,"$559,156,404.41",$0.3014,1.855.084.192 MANA *,"$24,688,667.42","0,14%","1,48%","-7,90%"
60,Fantom,FTM,fantom,"$556,103,308.57",$0.2009,2.767.863.375 FTM *,"$21,942,480.76","0,06%","0,61%","-0,89%"
61,PancakeSwap,CAKE,pancakeswap-token,"$521,983,958.36",$3.16,164.963.195 CAKE *,"$13,889,742.12","-0,21%","-0,49%","-5,08%"
62,Maker,MKR,maker,"$501,543,038.13",$513.02,977.631 MKR *,"$16,845,169.40","0,11%","0,49%","-5,05%"
63,PAX Gold,PAXG,pax-gold,"$494,343,220.57","$1,822.37",271.264 PAXG *,"$5,021,579.62","0,09%","0,16%","1,15%"
64,The Graph,GRT,the-graph,"$492,947,081.71",$0.05651,8.722.579.391 GRT *,"$9,026,735.60","0,64%","2,04%","-2,27%"
65,IOTA,MIOTA,iota,"$477,700,758.22",$0.1719,2.779.530.283 MIOTA *,"$3,775,099.58","0,01%","1,53%","-0,58%"
66,Dash,DASH,dash,"$467,580,276.80",$42.21,11.077.556 DASH,"$53,897,887.56","0,17%","0,46%","-5,24%"
67,Klaytn,KLAY,klay-token,"$461,040,272.05",$0.15,3.073.277.096 KLAY *,"$9,781,207.24","0,01%","-1,37%","-8,67%"
68,Aptos,APT,aptos,"$458,465,768.18",$3.53,130.000.000 APT *,"$46,745,845.81","-0,06%","2,17%","-1,52%"
69,Neo,NEO,neo,"$451,182,474.73",$6.40,70.538.831 NEO *,"$29,704,093.92","0,35%","4,35%","2,15%"
70,eCash,XEC,ecash,"$425,079,737.46",$0.00002206,19.267.967.173.303 XEC,"$3,203,641.43","0,17%","1,25%","-7,68%"
71,THORChain,RUNE,thorchain,"$420,552,420.60",$1.29,327.056.566 RUNE *,"$9,456,466.69","0,23%","0,87%","-7,10%"
72,Fei USD,FEI,fei-usd,"$416,494,135.43",$0.98,424.996.178 FEI *,"$3,018,263.33","1,01%","-1,94%","-1,14%"
73,Nexo,NEXO,nexo,"$376,120,428.70",$0.6716,560.000.011 NEXO *,"$16,079,545.98","-0,20%","2,44%","3,11%"
74,Synthetix,SNX,havven,"$367,603,381.82",$1.48,249.218.759 SNX *,"$14,430,463.08","0,35%","2,25%","-0,35%"
75,GMX,GMX,gmx,"$347,781,937.99",$41.40,8.400.723 GMX *,"$5,426,265.95","-0,23%","-0,41%","-10,02%"
76,Mina,MINA,mina-protocol,"$343,073,025.00",$0.4328,792.593.592 MINA *,"$6,068,849.74","-0,43%","-0,25%","-7,29%"
77,Osmosis,OSMO,osmosis,"$338,589,449.94",$0.6874,492.590.761 OSMO *,"$5,025,935.29","-0,04%","0,33%","-7,38%"
78,Lido DAO,LDO,lido-dao,"$338,036,856.27",$1.08,312.951.154 LDO *,"$63,778,559.49","0,05%","13,39%","11,35%"
79,GateToken,GT,gatechain-token,"$325,779,056.64",$3.01,108.265.077 GT *,"$213,579.40","0,03%","-1,09%","-11,36%"
80,Frax Share,FXS,frax-share,"$321,988,562.84",$4.43,72.711.918 FXS *,"$6,027,009.58","0,68%","6,78%","-7,22%"
81,EthereumPoW,ETHW,ethereum-pow-iou,"$320,670,845.48",$2.97,107.791.801 ETHW *,"$12,423,324.95","0,13%","0,32%","0,36%"
82,XDC Network,XDC,xdce-crowd-sale,"$316,881,365.57",$0.02575,12.305.012.699 XDC *,"$1,950,772.75","-0,02%","1,48%","-4,14%"
83,Neutrino USD,USDN,neutrino,"$307,763,725.41",$0.4524,680.266.294 USDN *,"$242,729.81","1,47%","-1,17%","-13,88%"
84,1inch Network,1INCH,1inch,"$302,474,320.47",$0.3858,783.998.309 1INCH *,"$9,527,562.72","-0,06%","0,46%","-3,14%"
85,Casper,CSPR,casper-network,"$299,208,908.94",$0.02813,10.638.521.556 CSPR *,"$3,151,805.32","0,00%","1,91%","1,80%"
86,ImmutableX,IMX,immutable-x,"$295,480,329.54",$0.3855,766.468.467 IMX *,"$4,338,755.46","0,16%","0,52%","-9,18%"
87,Stacks,STX,blockstack,"$287,796,708.08",$0.213,1.351.128.190 STX,"$2,394,035.44","0,79%","1,60%","-7,22%"
88,Curve DAO Token,CRV,curve-dao-token,"$279,961,046.42",$0.5267,531.583.334 CRV *,"$22,651,644.71","-0,07%","0,35%","0,96%"
89,Decred,DCR,decred,"$270,055,031.58",$18.46,14.626.676 DCR,"$827,937.95","-0,08%","0,02%","-4,68%"
90,Chain,XCN,chain-2,"$260,321,319.86",$0.01212,21.472.783.889 XCN,"$4,676,597.38","0,25%","0,20%","-26,19%"
91,NEM,XEM,nem,"$259,356,229.09",$0.02882,8.999.999.999 XEM *,"$5,124,430.64","0,13%","1,04%","-3,30%"
92,Zilliqa,ZIL,zilliqa,"$258,119,974.11",$0.01627,15.867.699.447 ZIL,"$14,596,842.82","0,12%","2,73%","-7,57%"
93,Loopring,LRC,loopring,"$251,855,386.16",$0.1893,1.330.133.546 LRC *,"$9,577,499.21","-0,17%","0,87%","-8,92%"
94,Basic Attention Token,BAT,basic-attention-token,"$251,394,475.55",$0.1682,1.494.373.166 BAT *,"$9,778,239.33","0,02%","1,27%","-9,58%"
95,Holo,HOT,holotoken,"$249,669,202.28",$0.00144,173.342.974.127 HOT *,"$9,589,733.26","0,02%","1,13%","-2,09%"
96,Enjin Coin,ENJ,enjincoin,"$243,431,390.60",$0.2434,1.000.000.000 ENJ *,"$5,939,567.53","0,00%","0,98%","-6,87%"
97,Balancer,BAL,balancer,"$241,906,536.64",$5.22,46.342.785 BAL *,"$3,491,729.43","0,37%","1,06%","-4,15%"
98,Celo,CELO,celo,"$232,278,879.55",$0.4807,483.246.415 CELO *,"$5,069,612.65","-0,02%","1,49%","-4,26%"
99,Convex Finance,CVX,convex-finance,"$232,231,405.76",$3.20,72.461.262 CVX *,"$2,068,627.31","-0,01%","0,07%","-11,01%"
100,Ravencoin,RVN,ravencoin,"$231,811,484.17",$0.01923,12.055.494.921 RVN,"$13,891,289.94","0,05%","3,94%","-2,82%"
101,Compound,COMP,compound-governance-token,"$229,523,250.26",$31.58,7.267.152 COMP *,"$21,598,896.34","0,00%","1,24%","-0,77%"
102,Ethereum Name Service,ENS,ethereum-name-service,"$220,476,373.62",$10.89,20.244.862 ENS *,"$9,629,747.25","0,49%","1,20%","-1,59%"
103,Optimism,OP,optimism,"$216,700,634.35",$0.9231,234.748.364 OP,"$21,844,459.36","-0,06%","0,65%","-1,02%"
104,Gnosis,GNO,gnosis,"$216,671,915.11",$83.67,2.589.588 GNO *,"$1,774,007.13","0,16%","0,62%","-3,37%"
105,Arweave,AR,arweave,"$212,365,236.60",$6.36,33.394.701 AR *,"$6,429,835.74","0,22%","2,92%","0,39%"
106,SushiSwap,SUSHI,sushi,"$208,916,657.46",$0.94,222.257.372 SUSHI *,"$24,760,982.84","0,32%","1,74%","0,72%"
107,Helium,HNT,helium,"$207,732,358.21",$1.53,135.987.742 HNT,"$1,378,590.30","-0,27%","-0,44%","-18,86%"
108,Bitcoin Gold,BTG,bitcoin-gold,"$204,700,776.40",$11.69,17.513.924 BTG,"$1,023,899.35","-0,19%","-0,31%","-9,22%"
109,IoTeX,IOTX,iotex,"$202,217,040.21",$0.02146,9.421.107.452 IOTX *,"$4,730,932.20","0,19%","2,37%","8,41%"
110,Oasis Network,ROSE,oasis-network,"$199,559,186.87",$0.03485,5.725.718.533 ROSE *,"$6,911,086.92","0,21%","1,97%","-1,36%"
111,SwissBorg,CHSB,swissborg,"$198,256,698.38",$0.1983,1.000.000.000 CHSB *,"$151,399.29","-0,07%","-1,22%","-4,59%"
112,TerraClassicUSD,USTC,terrausd,"$197,660,853.38",$0.02016,9.803.193.346 USTC *,"$4,628,577.27","0,10%","1,08%","-4,16%"
113,BinaryX,BNX,binaryx,"$197,102,081.21",$69.26,2.845.736 BNX *,"$2,503,162.87","-0,11%","-2,63%","-0,54%"
114,Qtum,QTUM,qtum,"$196,150,885.21",$1.88,104.476.735 QTUM *,"$26,321,727.29","0,25%","2,36%","-4,77%"
115,Kava,KAVA,kava,"$196,046,610.47",$0.5362,365.646.568 KAVA *,"$20,960,731.23","0,73%","-6,46%","-22,28%"
116,Kusama,KSM,kusama,"$190,626,262.95",$22.51,8.470.098 KSM *,"$14,026,887.05","1,16%","-2,56%","-9,99%"
117,Theta Fuel,TFUEL,theta-fuel,"$188,670,462.76",$0.03168,5.954.870.518 TFUEL *,"$2,263,716.36","0,03%","-0,09%","-11,40%"
118,yearn.finance,YFI,yearn-finance,"$188,230,760.80","$5,137.62",36.638 YFI *,"$10,223,793.90","0,24%","0,96%","-6,91%"
119,Kadena,KDA,kadena,"$188,053,221.21",$0.8733,215.346.845 KDA,"$1,591,083.30","0,07%","0,14%","-3,70%"
120,Golem,GLM,golem,"$180,076,871.95",$0.1801,1.000.000.000 GLM *,"$2,475,962.93","0,40%","1,16%","-8,58%"
121,JUST,JST,just,"$177,527,092.88",$0.01994,8.902.080.000 JST *,"$49,797,178.16","0,07%","0,33%","-5,25%"
122,Chia,XCH,chia,"$174,134,512.42",$28.57,6.094.116 XCH,"$3,410,348.29","0,10%","-0,58%","-3,83%"
123,Symbol,XYM,symbol,"$170,676,257.15",$0.03057,5.582.460.005 XYM *,"$651,182.56","0,14%","0,88%","-2,99%"
124,Terra,LUNA,terra-luna,"$163,330,528.62",$1.28,127.475.474 LUNA,"$21,548,230.97","0,15%","1,76%","0,67%"
125,Moonbeam,GLMR,moonbeam,"$161,587,885.34",$0.3288,491.420.844 GLMR *,"$3,150,789.83","-0,32%","-0,34%","-2,74%"
126,Dogelon Mars,ELON,dogelon-mars,"$156,206,304.03",$0.00000028,550.370.824.731.001 ELON *,"$1,781,832.82","0,12%","1,61%","-3,96%"
127,WOO Network,WOO,woo-network,"$151,679,295.12",$0.1251,1.212.242.610 WOO *,"$14,598,259.56","0,41%","4,29%","9,32%"
128,Astar,ASTR,astar,"$151,178,646.89",$0.03941,3.835.974.328 ASTR *,"$2,444,990.73","-0,74%","2,48%","1,70%"
129,Ankr,ANKR,ankr,"$151,273,711.43",$0.01566,9.662.899.378 ANKR *,"$11,228,153.55","0,45%","2,01%","-9,12%"
130,JasmyCoin,JASMY,jasmycoin,"$152,692,695.84",$0.003298,46.299.999.999 JASMY,"$75,466,482.03","2,19%","12,02%","6,44%"
131,OMG Network,OMG,omisego,"$146,315,147.66",$1.04,140.245.398 OMG *,"$24,837,493.14","0,33%","1,37%","1,82%"
132,Waves,WAVES,waves,"$144,365,396.51",$1.31,110.271.754 WAVES *,"$24,276,557.58","0,33%","-0,10%","-16,39%"
133,STEPN,GMT,stepn,"$144,421,141.01",$0.2407,600.000.000 GMT *,"$33,676,641.21","1,88%","4,83%","-16,09%"
134,Mask Network,MASK,mask-network,"$142,798,988.40",$2.09,68.200.000 MASK *,"$37,812,521.57","-0,12%","0,62%","-7,84%"
135,Flux,FLUX,zelcash,"$142,339,797.21",$0.4978,285.915.754 FLUX,"$8,988,429.61","-0,86%","7,33%","7,12%"
136,Bone ShibaSwap,BONE,bone-shibaswap,"$141,805,452.41",$0.8751,162.039.666 BONE *,"$2,698,262.30","-0,05%","0,22%","8,88%"
137,ICON,ICX,icon,"$134,650,265.59",$0.1428,942.931.531 ICX *,"$1,182,211.95","0,11%","1,13%","-4,57%"
138,Ontology,ONT,ontology,"$134,439,559.98",$0.1536,875.249.524 ONT *,"$6,237,080.75","-0,07%","2,60%","-2,64%"
139,Polymath,POLY,polymath,"$133,232,930.72",$0.144,924.998.413 POLY *,"$1,006,288.28","-0,23%","0,84%","-8,19%"
140,Harmony,ONE,harmony,"$132,807,571.22",$0.01021,13.012.976.926 ONE *,"$5,855,008.93","0,07%","2,43%","-9,21%"
141,Hive,HIVE,hive,"$131,618,471.49",$0.2606,505.095.909 HIVE *,"$1,000,123.56","0,18%","0,65%","-13,63%"
142,Amp,AMP,amp-token,"$130,542,131.96",$0.003091,42.227.702.186 AMP,"$2,802,411.82","0,03%","1,30%","-3,48%"
143,Threshold,T,threshold-network-token,"$130,504,759.01",$0.01583,8.245.460.686 T,"$3,840,489.89","0,08%","-1,96%","-1,78%"
144,SafePal,SFP,safepal,"$129,313,934.41",$0.3986,324.402.079 SFP *,"$4,308,179.16","0,03%","0,90%","3,33%"
145,IOST,IOST,iostoken,"$128,639,015.74",$0.00692,18.588.745.668 IOST *,"$5,836,461.04","0,05%","2,59%","-2,65%"
146,0x,ZRX,0x,"$127,578,346.48",$0.1505,847.496.055 ZRX *,"$5,521,371.51","-0,04%","1,52%","-8,15%"
147,DigiByte,DGB,digibyte,"$125,058,081.64",$0.007858,15.914.561.090 DGB,"$2,104,701.65","-0,36%","1,92%","2,77%"
148,Audius,AUDIO,audius,"$124,279,386.33",$0.1328,935.984.399 AUDIO *,"$3,705,598.08","0,80%","4,00%","2,10%"
149,Horizen,ZEN,zencash,"$124,286,390.22",$9.41,13.211.031 ZEN,"$3,171,896.39","-0,30%","2,23%","3,03%"
150,Livepeer,LPT,livepeer,"$123,807,665.34",$4.59,26.988.720 LPT *,"$4,760,969.59","0,03%","0,88%","-18,60%"
151,Reserve Rights,RSR,reserve-rights-token,"$121,124,198.46",$0.002863,42.302.323.974 RSR *,"$4,414,696.19","-0,11%","1,06%","-4,76%"
152,Braintrust,BTRST,braintrust,"$120,331,740.70",$0.9269,129.824.382 BTRST *,"$434,980.05","-0,02%","-0,29%","2,87%"
153,Siacoin,SC,siacoin,"$119,858,612.14",$0.002267,52.868.032.991 SC,"$1,085,943.79","0,11%","0,41%","-4,20%"
154,APENFT,NFT,apenft,"$120,281,934.01",$0.00000043,277.080.562.500.000 NFT *,"$8,539,312.01","0,09%","-0,03%","-2,72%"
155,Gala,GALA,gala,"$117,613,982.66",$0.01686,6.977.205.436 GALA *,"$22,844,525.96","0,34%","1,18%","-8,53%"
156,Celsius,CEL,celsius-degree-token,"$115,467,480.29",$0.4834,238.863.520 CEL *,"$1,022,979.96","0,41%","5,45%","-4,47%"
157,MAGIC,MAGIC,magic,"$106,097,525.82",$0.5171,205.158.601 MAGIC *,"$11,205,972.49","-0,40%","5,39%","-10,77%"
158,UMA,UMA,uma,"$103,931,381.98",$1.51,68.947.415 UMA *,"$5,169,445.78","0,21%","0,59%","-4,95%"
159,SXP,SXP,swipe,"$103,050,694.93",$0.2023,509.272.051 SXP *,"$3,202,553.19","-0,06%","0,23%","-4,82%"
160,Render Token,RNDR,render-token,"$102,565,015.02",$0.4041,253.798.860 RNDR *,"$21,276,367.31","0,02%","0,41%","-2,05%"
161,Storj,STORJ,storj,"$102,920,285.70",$0.2492,412.937.122 STORJ *,"$4,222,335.83","0,47%","1,29%","-5,93%"
162,ConstitutionDAO,PEOPLE,constitutiondao,"$102,297,713.84",$0.02022,5.060.137.335 PEOPLE,"$6,486,738.76","0,25%","-0,24%","-4,22%"
163,ssv.network,SSV,ssv-network,"$100,433,554.05",$10.04,10.000.000 SSV,"$1,688,353.78","0,10%","-0,28%","-0,79%"
164,Ribbon Finance,RBN,ribbon-finance,"$100,304,799.86",$0.1903,527.016.135 RBN *,"$376,789.91","-0,11%","1,99%","-18,83%"
165,Ocean Protocol,OCEAN,ocean-protocol,"$100,018,873.75",$0.1631,613.099.141 OCEAN *,"$6,577,207.75","0,01%","-0,11%","-0,45%"
166,Secret,SCRT,secret,"$99,531,455.40",$0.6095,163.295.557 SCRT *,"$1,304,629.60","0,60%","0,63%","-1,92%"
167,BORA,BORA,bora,"$98,227,355.87",$0.1059,927.500.000 BORA *,"$1,089,063.16","0,04%","1,02%","-11,59%"
168,WAX,WAXP,wax,"$98,145,440.52",$0.04213,2.329.766.419 WAXP *,"$3,210,033.19","0,14%","0,74%","-11,89%"
169,iExec RLC,RLC,iexec-rlc,"$94,853,411.18",$1.17,80.999.785 RLC *,"$7,577,209.00","0,14%","-4,45%","-11,31%"
170,Injective,INJ,injective-protocol,"$92,909,911.40",$1.27,73.005.554 INJ *,"$4,488,116.18","0,46%","0,12%","-2,94%"
171,Lisk,LSK,lisk,"$92,186,264.35",$0.7152,128.900.445 LSK *,"$2,637,547.41","0,30%","-0,44%","-4,53%"
172,Aragon,ANT,aragon,"$92,289,815.05",$2.20,41.958.140 ANT *,"$7,885,855.55","-0,76%","-1,49%","3,93%"
173,Tribe,TRIBE,tribe-2,"$91,338,532.79",$0.2014,453.448.622 TRIBE *,"$815,341.41","0,31%","-0,96%","-0,55%"
174,Energy Web Token,EWT,energy-web-token,"$90,879,630.64",$3.02,30.062.138 EWT *,"$1,369,754.15","-0,74%","2,50%","-5,19%"
175,ABBC Coin,ABBC,alibabacoin,"$89,530,124.51",$0.08553,1.046.749.276 ABBC *,"$10,247,479.00","-0,41%","-1,29%","-8,78%"
176,Smooth Love Potion,SLP,smooth-love-potion,"$86,725,666.23",$0.002033,42.649.298.092 SLP *,"$6,958,140.35","0,02%","-1,44%","-5,19%"
177,Request,REQ,request-network,"$85,360,716.42",$0.08538,999.830.316 REQ *,"$2,087,097.50","-0,92%","0,39%","-3,16%"
178,Nano,XNO,nano,"$85,150,319.58",$0.639,133.248.297 XNO *,"$550,875.81","0,03%","0,65%","-3,36%"
179,SKALE,SKL,skale,"$84,711,519.74",$0.0204,4.152.519.337 SKL *,"$3,625,672.22","0,08%","2,65%","-7,80%"
180,MXC,MXC,mxc,"$84,345,970.41",$0.03192,2.642.132.371 MXC *,"$6,239,090.96","0,15%","0,28%","-9,91%"
181,Voyager Token,VGX,ethos,"$83,063,917.56",$0.2983,278.482.214 VGX *,"$1,807,033.21","-0,44%","0,03%","-6,65%"
182,aelf,ELF,aelf,"$82,939,801.85",$0.1572,527.488.946 ELF *,"$10,387,154.67","-0,05%","0,51%","3,47%"
183,Pundi X (New),PUNDIX,pundi-x-2,"$82,377,610.31",$0.3187,258.491.637 PUNDIX,"$5,648,076.57","0,13%","2,13%","-8,94%"
184,MX TOKEN,MX,mx-token,"$81,913,136.87",$0.8191,100.000.000 MX *,"$827,551.26","-0,02%","0,79%","0,97%"
185,Civic,CVC,civic,"$78,213,600.61",$0.07821,1.000.000.000 CVC *,"$30,124,435.59","-0,38%","2,94%","-7,17%"
186,Nervos Network,CKB,nervos-network,"$77,219,403.62",$0.002316,33.340.068.750 CKB,"$833,717.18","0,04%","-0,01%","1,81%"
187,DAO Maker,DAO,dao-maker,"$76,286,636.83",$0.8285,92.074.259 DAO *,"$688,510.51","-0,04%","0,10%","-6,01%"
188,Illuvium,ILV,illuvium,"$75,360,006.73",$38.47,1.959.119 ILV *,"$3,297,648.92","0,04%","0,25%","-3,23%"
189,Kyber Network Crystal v2,KNC,kyber-network-crystal,"$75,313,622.71",$0.4567,164.893.760 KNC *,"$4,082,845.33","-0,18%","0,39%","-13,57%"
190,Syscoin,SYS,syscoin,"$75,010,098.85",$0.09988,750.983.096 SYS,"$1,083,347.77","-0,54%","1,15%","-5,01%"
191,Vulcan Forged PYR,PYR,vulcan-forged,"$75,033,674.19",$2.76,27.182.227 PYR *,"$5,265,546.94","-0,17%","2,48%","-4,57%"
